insee,reseau
02402,0.6626707288680554
02403,0.3361578379810234
02404,0.25421464987964615
02405,0.3510169622307704
02406,0.5731484550424326
02407,0.5406547458692759
02408,0.7817080757807787
02409,0.17102032945751883
02410,0.19766870498871986
02411,0.28726548349420084
02412,0.5167639061337598
02413,0.4918649620783381
02414,0.32191890939934165
02415,0.45472683047918355
02416,0.1681215103284271
02417,0.5546407551846321
02418,0.2423613415621474
02419,0.2728525450824496
02420,0.8575684428213916
02421,0.36388203055433466
02422,0.49944125810840057
02423,0.5116703617200551
02424,0.534377600469692
02425,0.45532936187373774
02426,0.7936271822951917
02427,0.4004731076495026
02428,0.18131872912847646
02429,0.49162897109501885
02430,0.39338434085792723
02431,0.7546595588390527
02432,0.30949055639093503
02433,0.1258352722896753
02435,0.4553489849763482
02438,0.38731136928386817
02439,0.18796880343661265
02440,0.19774377313246302
02441,0.4123497774986656
02442,0.25047537671313946
02443,0.2870992879123259
02444,0.09805404429328299
02445,0.23628931467880804
02446,0.7493970949566656
02447,0.47260983682229535
02448,0.4262323149779695
02449,0.2430097562835237
02450,0.47837016830489093
02451,0.7542959606418222
02452,0.8080143854642483
02453,0.2038175848547861
02454,0.19310558830897928
02455,0.2950211301574827
02456,0.5355157090636538
02457,0.3721434813928401
02458,0.2648797252238055
02459,0.8165730242168755
02460,0.16683486472280576
02461,0.6212917517222484
02462,0.26612163223001933
02463,0.11635958772611846
02464,0.4390327110588472
02465,0.36867567837778703
02466,0.1605648716405916
02467,0.21663683669930658
02468,0.2248608450538408
02469,0.20358121847165644
02470,0.5019926243362965
02471,0.533572493430107
02472,0.32538610633776116
02473,0.6260057818725923
02474,0.7891980252603944
02476,0.42760055066057984
02477,0.7017332149635737
02478,0.4419718755349527
02480,0.3849720259816586
02481,0.8428392112540268
02482,0.5757535103235866
02483,0.7387460109917214
02484,0.31521347583837783
02485,0.5113066905073925
02486,0.4300056637452016
02487,0.4251903102319777
02488,0.8316103259398554
02489,0.5538602534344449
02490,0.4854518313055014
02491,0.16466245443887287
02492,0.4943825301363817
02493,0.4581019631686027
02494,0.3563712035862969
02495,0.40581568230625714
02496,0.22261368583618837
02497,0.5405777137766227
02498,0.34599297846578336
02499,0.488864338780185
02500,0.7948269213961205
02501,0.5131386328177857
02502,0.1273430109980146
02503,0.8073037645193629
02504,0.7733398569433309
02505,0.3102754214547595
02506,0.346582323262366
02507,0.31737225398868685
02508,0.5157676989655667
02509,0.2265698452688473
02510,0.3226890739427279
02511,0.8401814271262282
02512,0.39805839000925447
02513,0.10217532493401207
02514,0.4195911479153106
02515,0.33250023761554615
02516,0.11702696740972213
02517,0.381376171416167
02518,0.3356270857850703
02519,0.05927899397188574
02520,0.21104517876802048
02521,0.3587868821552276
02522,0.43226960190454317
02523,0.25852609764337026
02524,0.3069951980828046
02525,0.8814597981578566
02526,0.22177318995577366
02527,0.4998709837860011
02528,0.4336559653463277
02529,0.35686271418405824
02530,0.48871507648527474
02531,0.44750596989119124
02532,0.7009232090599539
02533,0.49992579931579356
02534,0.40787030787185286
02535,0.1818686879891919
02536,0.4592739025439004
02537,0.47141846767884765
02538,0.2838407572058833
02539,0.7116141641882497
02540,0.39767198220234945
02541,0.45827003535725913
02542,0.7323116244675956
02543,0.22535686073551287
02544,0.41034756153621055
02545,0.11211087554431869
02546,0.6332622481591124
02547,0.13391730534384275
02548,0.3865062658810351
02549,0.8648222000799386
02550,0.5512070684959212
02551,0.4591673267510796
02552,0.7986101077715556
02553,0.19313593524336692
02554,0.5155428395926449
02555,0.25742689096847243
02556,0.06739231692560056
02557,0.2712788859357151
02558,0.3386936034793137
02559,0.46932540117358146
02560,0.48780008782433637
02561,0.520973990011873
02562,0.44182495504506253
02563,0.5538162370472575
02564,0.6066674858151354
02565,0.3319599422185455
02566,0.7923466626357191
02567,0.3360073002609876
02568,0.2277380628164596
02569,0.4209260409166734
02570,0.7821145496133602
02571,0.911787037933015
02572,0.8945923287496953
02573,0.5435840081988507
02574,0.3000205503353412
02575,0.6098123888330514
02576,0.5383015101863431
02577,0.5052817582292439
02578,0.5019811974120659
02579,0.5826976096205199
02580,0.540822977462811
02581,0.16048804364924163
02582,0.5057519029570232
02583,0.5179609562363474
02584,0.23399100100438486
02585,0.5062502851988037
02586,0.25899890868642755
02587,0.5714171500273697
02588,0.33504913941214143
02589,0.504699333450738
02590,0.33856082206379967
02591,0.331249151854714
02592,0.35223477726904584
02593,0.6837578625470835
02594,0.18797378485191674
02595,0.35239675367392287
02596,0.42402140921696846
02598,0.5461230182146337
02599,0.5771047451847341
02600,0.41552378065982437
02601,0.6844817984898086
02602,0.5575568088741489
02604,0.7373935848389905
02605,0.5785483205920191
02606,0.5342552059503957
02607,0.5484011353507524
02608,0.2397462415032737
02609,0.4645126096711925
02610,0.6657047002096735
02612,0.3377649465249836
02613,0.25722115393562256
02614,0.7322495280433697
02615,0.7365701111914799
02616,0.6031575859707813
02617,0.34508109378019247
02618,0.4980510889554017
02619,0.5656985782118156
02620,0.43893145041053455
02621,0.5528447013298424
02622,0.20090384797515337
02623,0.0833573481987862
02624,0.22788761197590543
02625,0.4733111708457548
02626,0.2384951727721669
02627,0.20478097409793886
02628,0.3654424560189916
02629,0.25519141453137084
02631,0.5049344513869276
02632,0.5943948382714481
02633,0.3221520590013327
02634,0.04662511642459341
02635,0.7803231712260496
02636,0.7884247274918642
02637,0.8606405640520668
02638,0.3858073010206897
02639,0.7624595197489015
02640,0.4922355957798623
02641,0.20610573871866636
02642,0.03456198747148953
02643,0.3928779331633211
02644,0.2546424308076303
02645,0.3342328058228606
02647,0.8262722987800454
02648,0.7413975200953823
02649,0.3265321509682042
02650,0.27701705711729246
02651,0.5419775580859402
02652,0.09837707067731574
02653,0.3405412209785108
02654,0.2517869284049496
02655,0.3175012722994109
02656,0.6660731173594919
02657,0.10916961122222629
02658,0.7840998104386795
02659,0.8887259970813977
02660,0.040293621335676655
02661,0.4854861562802927
02662,0.5348819293594701
02663,0.5270078062805755
02664,0.29927019891159284
02665,0.5200617660060285
02666,0.09579804047858985
02667,0.5632713799166791
02668,0.19174954298100078
02670,0.21810243358177456
02671,0.5811702431854748
02672,0.4287728408564113
02673,0.3975452054883278
02674,0.22894778876272726
02675,0.40116759448754313
02676,0.37639598163299853
02677,0.3232131439926034
02678,0.09408953441826425
02679,0.3105508485809406
02680,0.6070783607578333
02681,0.10699462370229956
02682,0.24476984008061417
02683,0.8279974254865651
02684,0.5687891253469726
02685,0.5908095284360194
02686,0.5017474087361922
02687,0.4014839841824932
02688,0.1185611325755232
02689,0.09373593657375448
02690,0.291801841347639
02691,0.9403229954025704
02693,0.4775145097989822
02694,0.7919122830546312
02696,0.3589273325334878
02697,0.5073604238466349
02698,0.4994183859292181
02699,0.28246773371819517
02701,0.3954346293172387
02702,0.8434669111364091
02703,0.49387114080504757
02704,0.5552790728886192
02705,0.18766350246296626
02706,0.5803730695787541
02707,0.6115350735103218
02708,0.8181965913945725
02709,0.7655578580355334
02710,0.7935125362968165
02711,0.44304232672229227
02712,0.30842082370762436
02713,0.2919821536833495
02714,0.4016508284386228
02715,0.18782409624142987
02716,0.504888968980992
02717,0.6655850228061944
02718,0.20385478940520577
02719,0.6319987041037112
02720,0.23730941102947956
02721,0.7533806701490889
02722,0.8128094036763807
02723,0.10373325951788477
02724,0.26102229244340847
02725,0.25214063110806145
02726,0.7766633762038782
02727,0.1503328883613567
02728,0.19066464515432052
02729,0.41247959142974383
02730,0.4134756731822998
02731,0.19948317046051578
02732,0.4817338966259335
02734,0.2698617374741247
02735,0.3817501186137978
02736,0.4940810258333094
02737,0.09277681131527728
02738,0.6563515071215087
02739,0.46219688411557225
02740,0.18664889804074664
02741,0.7774171835552147
02742,0.1242009187393501
02743,0.07298087698437071
02744,0.2707379349263633
02745,0.29293550664612933
02746,0.5321670700695185
02747,0.6983000428316001
02748,0.3283039998345766
02749,0.17301008151937308
02750,0.6068327241731071
02751,0.4883253777344801
02752,0.7680743114772716
02753,0.4397131414516603
02754,0.6391153348774591
02755,0.48052933778258267
02756,0.8464151160649019
02757,0.4486770888246694
02758,0.5051857673635562
02759,0.15991695616593132
02760,0.8343578245230666
02761,0.6096737833034309
02762,0.4865457224936136
02763,0.35438863974900997
02764,0.4728602499606214
02765,0.5178968823724787
02766,0.47030571468108906
02767,0.5827891193064542
02768,0.5115293592935894
02769,0.4383817707467488
02770,0.7684580985787441
02772,0.7188626810069528
02773,0.1542631168708755
02774,0.7563498232984317
02775,0.6805481454848772
02776,0.5999364259909735
02777,0.22340179425168447
02778,0.5269546914490436
02779,0.4289130453939333
02780,0.5040526208658306
02781,0.4244186480529379
02782,0.7477103244229688
02783,0.4781411725705692
02784,0.4189598236385959
02785,0.7605307255483024
02786,0.6135884215732387
02787,0.4026224384914271
02788,0.5437142513948272
02789,0.3027624935978836
02790,0.35524123586549755
02791,0.5292439292466888
02792,0.3739524977673359
02793,0.5278500278597344
02794,0.28322010266315706
02795,0.44513714038485463
02796,0.3095721905349154
02797,0.25632587020213166
02798,0.29520173004274974
02799,0.47282865481198594
02800,0.3574727028061111
02801,0.1702942960535711
02802,0.08502508574046294
02803,0.4066411207173497
02804,0.5386682452842645
02805,0.6117067128034855
02806,0.29036859813673893
02807,0.7051416481054151
02808,0.6645576939486222
02809,0.24350917695611518
02810,0.4711529792012539
