insee,cumul
02342,0.41828293253928867
02343,0.876057157626125
02345,0.8810713638042924
02346,0.6823781861116003
02347,0.4630832765263235
02349,0.6732879610258028
02350,0.6374247775130163
02351,0.18778085834776612
02352,0.73350241535156
02353,0.5662753351031157
02354,0.11950670057010672
02355,0.8535120020962643
02356,0.3987699009509567
02357,0.33924739364155104
02358,0.7106158285204134
02359,0.8486772643110222
02360,0.2100440009590369
02361,0.4095682084509855
02362,0.6926955574983049
02363,0.6907040010218788
02364,0.6595919958240437
02366,0.36008535523537377
02367,0.91674609251231
02368,0.1482760024734549
02369,0.3603447172849363
02370,0.7277798135863128
02371,0.899744367930018
02372,0.5868202856818842
02373,0.14570123359908504
02374,0.8487981874747033
02375,0.4572329804309037
02376,0.8708982700973934
02377,0.418920439526739
02378,0.5093406749076135
02379,0.3157195046195073
02380,0.887484100724238
02381,0.31800057616817395
02382,0.8680163136936109
02383,0.9001670701025227
02384,0.3034787176786842
02385,0.29306720653337404
02386,0.4214729209399805
02387,0.8223885178758487
02388,0.5144274003606331
02389,0.40584078392721606
02390,0.8492452473401336
02391,0.47575264677548773
02392,0.7860121584746728
02393,0.5816188882686585
02395,0.7423553583002249
02396,0.611409685317198
02397,0.8606208536183031
02398,0.7272497986814669
02399,0.15710118793336156
02400,0.5501062449182262
02401,0.40205445966451253
02402,0.7885421594715845
02403,0.365061617009046
02404,0.4292832659280362
02405,0.4668152838630825
02406,0.729101648598796
02407,0.6382206096083075
02408,0.6144066071018811
02409,0.2501167853238821
02410,0.17109213233246237
02411,0.4345891243650927
02412,0.7051202349935796
02413,0.624525437739238
02414,0.4700027303371444
02415,0.5696133569505327
02416,0.43525576852861025
02417,0.8127517063805477
02418,0.4003518190620572
02419,0.46200827538869166
02420,0.8616982844928668
02421,0.5666409712714716
02422,0.36736301282364114
02423,0.7105579724501879
02424,0.6151214076567759
02425,0.43636250563164486
02426,0.805371291523616
02427,0.6438240246961681
02428,0.4473044097700524
02429,0.7571923285868273
02430,0.6210853298018641
02431,0.8486419103728976
02432,0.5257834370259197
02433,0.23875699181240187
02435,0.41312252973553315
02438,0.351823856691646
02439,0.2857933596841893
02440,0.1714555939755196
02441,0.5163817586577742
02442,0.4410141907708969
02443,0.39187027004616404
02444,0.25464015685963837
02445,0.4399025216978853
02446,0.8712044955540278
02447,0.7274513950861109
02448,0.6624736031525239
02449,0.4052474107370329
02450,0.561783861829452
02451,0.8094437047006426
02452,0.8308301876133831
02453,0.37974083602401865
02454,0.14253203082528262
02455,0.4349492685764605
02456,0.6012615991416643
02457,0.5037925213856846
02458,0.45245446373834497
02459,0.8938950594683757
02460,0.4108651002888257
02461,0.6523899131708276
02462,0.47398412228905834
02463,0.189152423217931
02464,0.5439240495057
02465,0.3672496757098027
02466,0.3489325794118323
02467,0.37050637464372743
02468,0.2924949339101091
02469,0.44217599620092685
02470,0.551796046196695
02471,0.7689898874553657
02472,0.48902233699215003
02473,0.8523552595344596
02474,0.8599858785511317
02476,0.5088106853601203
02477,0.6552932169388714
02478,0.7070911453084584
02480,0.5193456975448548
02481,0.8601319818178988
02482,0.7376441696585201
02483,0.7803055315260973
02484,0.642157934114838
02485,0.514669112343801
02486,0.6788219864105911
02487,0.6270104255781294
02488,0.6953746430925887
02489,0.7656851483927821
02490,0.611188085823395
02491,0.21912944908341825
02492,0.5820900715232548
02493,0.555525018453192
02494,0.464002388394146
02495,0.3562293980700097
02496,0.40909817460059134
02497,0.6050424901535584
02498,0.6013086401548737
02499,0.6230948877088786
02500,0.8689163833011612
02501,0.7550821265040851
02502,0.17372490447130076
02503,0.8649856391797309
02504,0.8605207487922136
02505,0.5627942105682786
02506,0.3085766099081931
02507,0.4430461389409756
02508,0.76014461036911
02509,0.6137353206394544
02510,0.6192191684884759
02511,0.9120941048911783
02512,0.4840583908021105
02513,0.37250978340398105
02514,0.48245264555704703
02515,0.6481440901551221
02516,0.3246836661562816
02517,0.7297613723746791
02518,0.5687862280482402
02519,0.21037162028822495
02520,0.3503357569561934
02521,0.3206901425246634
02522,0.49767344433704114
02523,0.39956083670805626
02524,0.39872119495664543
02525,0.8756268788312883
02526,0.5580638426066151
02527,0.7179938371416528
02528,0.5126354921559191
02529,0.5357059457196985
02530,0.6869391292369914
02531,0.6625395574821509
02532,0.7533844262791791
02533,0.7370727280039743
02534,0.6424856848297316
02535,0.39495686002040653
02536,0.7195171176500844
02537,0.5610796455119066
02538,0.5733428341495277
02539,0.7737208035315167
02540,0.4422181082405301
02541,0.3339249969827007
02542,0.7478562464489803
02543,0.39586920466514064
02544,0.5173305350184456
02545,0.5587828287695905
02546,0.7704224406191473
02547,0.32563260146407025
02548,0.4065622173126422
02549,0.8509792763206182
02550,0.7486867752928369
02551,0.5642188889633836
02552,0.8815443746881336
02553,0.16420709626248506
02554,0.5155131198531102
02555,0.4738864583947573
02556,0.24616845204129356
02557,0.41968317540916344
02558,0.3050716658881208
02559,0.5709818169669101
02560,0.625418930683182
02561,0.6345611812110307
02562,0.6074695813674226
02563,0.7044764084492097
02564,0.6367701414546169
02565,0.4715123813063216
02566,0.7539525821993411
02567,0.4790259272955886
02568,0.35224684146348095
02569,0.32589825651514176
02570,0.9015660241902314
02571,0.8732441183536296
02572,0.6262429263662538
02573,0.766520718934899
02574,0.3172275715936654
02575,0.7554475147105414
02576,0.700774345369318
02577,0.7195100114967486
02578,0.677379632906359
02579,0.6279296232982677
02580,0.6758162570232265
02581,0.32269849910162157
02582,0.6862516195045912
02583,0.7377190636731271
02584,0.4281934772386739
02585,0.5666068472969338
02586,0.3757576494294544
02587,0.5927096233005216
02588,0.47008935531412416
02589,0.6334879679458066
02590,0.6261662979582776
02591,0.7217619470650352
02592,0.720314319787878
02593,0.6702838401711789
02594,0.35928669585705025
02595,0.6194408459810861
02596,0.6282160801208158
02598,0.5032092866900282
02599,0.6856542672322171
02600,0.6570338709061879
02601,0.44666444287276574
02602,0.6507112427701891
02604,0.887114827405664
02605,0.8254435910110437
02606,0.5905348243337527
02607,0.5545981995382266
02608,0.44939518753758945
02609,0.7147385846206976
02610,0.6857320722199741
02612,0.632415991593335
02613,0.12973839769190335
02614,0.7647476072706155
02615,0.8096128741324647
02616,0.7333432147995077
02617,0.5143042130938537
02618,0.6767369260712212
02619,0.7764035673843046
02620,0.5818135144864536
02621,0.6503145335612445
02622,0.4373444795548212
02623,0.2611742771404109
02624,0.4345572004212694
02625,0.507636985386171
02626,0.112304000175917
02627,0.12833924909439748
02628,0.3015509053214875
02629,0.31233574164745165
02631,0.6165041763508635
02632,0.775070970058844
02633,0.5409744414862642
02634,0.1947407441269067
02635,0.8679033170319513
02636,0.8840450474142246
02637,0.9293394288412097
02638,0.5284143215534858
02639,0.8663370743446349
02640,0.6344041938948938
02641,0.4032139099546855
02642,0.06244604513723995
02643,0.5384671873178303
02644,0.35416838555084135
02645,0.6069774683599823
02647,0.7273026030561653
02648,0.8313998390958687
02649,0.5999248236085227
02650,0.4488193481715428
02651,0.7588623564118735
02652,0.27073807273843165
02653,0.6618964400915998
02654,0.4397397646707743
02655,0.40469292182754496
02656,0.6830823377733249
02657,0.20322667132588382
02658,0.911424324150173
02659,0.8905255484788284
02660,0.14371437712100238
02661,0.6148699766437338
02662,0.5666773134521461
02663,0.653506906134829
02664,0.5601618501614497
02665,0.6782677609078568
02666,0.32985345166970154
02667,0.5482529509257709
02668,0.33362758552836197
02670,0.5920512448914285
02671,0.7462220510002124
02672,0.5040243153366135
02673,0.6230072096885219
02674,0.4458154028030234
02675,0.6644848246354149
02676,0.5389858792465666
02677,0.6360947999656013
02678,0.29164740025954117
02679,0.48002087792566667
02680,0.7047702397529476
02681,0.2714095874985172
02682,0.5024994117762772
02683,0.7271391691513321
02684,0.343004609988546
02685,0.794098286067359
02686,0.6947723415328934
02687,0.36461618986328564
02688,0.25525378554206746
02689,0.4844135611238874
02690,0.5907556787149378
02691,0.7336585322193989
02693,0.5241543791764012
02694,0.9069383830248023
02696,0.6664318281817707
02697,0.5674533490689979
02698,0.6274807595448799
02699,0.4890379247052546
02701,0.6640970554507218
02702,0.8670708589546449
02703,0.6931752414222171
02704,0.7219296167150137
02705,0.19574709587714167
02706,0.6107391514260815
02707,0.7865427439073563
02708,0.8973494464261412
02709,0.7491476794942743
02710,0.8848081908518065
02711,0.6151632683643208
02712,0.31754229046522564
02713,0.45749004631735996
02714,0.6032709318743074
02715,0.45340335275564697
02716,0.6523531024195369
02717,0.8577664772129854
02718,0.344770242559225
02719,0.5692785390488733
02720,0.27309237143204784
02721,0.860186416641408
02722,0.5754226834807247
02723,0.2858883181021923
02724,0.48352500251539166
02725,0.4517609675987965
02726,0.8824720826011413
02727,0.20093030508240886
02728,0.414020618114644
02729,0.34417941710481875
02730,0.6591616860430701
02731,0.44410303602952056
02732,0.7847937810110563
02734,0.20683446868369568
02735,0.661064486244722
02736,0.6565152277011115
02737,0.27518544065263945
02738,0.5599204922644111
02739,0.5491668289667261
02740,0.3471899719975142
02741,0.8706259478965777
02742,0.31303798024204327
02743,0.2739565249704002
02744,0.3811954917715887
02745,0.5175210861150604
02746,0.7650805937067995
02747,0.7894045567259992
02748,0.3226533647537613
02749,0.33714365040546257
02750,0.7140472285765482
02751,0.72024663613783
02752,0.9052173995401697
02753,0.37097691473400446
02754,0.7346144667997101
02755,0.6066923666049405
02756,0.8376277059420932
02757,0.3297419721412429
02758,0.6567093490086321
02759,0.4474295257598839
02760,0.7036371507348081
02761,0.3642906801906259
02762,0.7009401270643325
02763,0.5811942448275315
02764,0.6663031420377039
02765,0.6253943687107425
02766,0.6211992622145716
02767,0.7096840564605937
02768,0.581033085459768
02769,0.48534793262935977
02770,0.7471055557990957
02772,0.8830132535535226
02773,0.3996052314085113
02774,0.7939417382628503
02775,0.8321722005184028
02776,0.672503523153957
02777,0.48024364860652
02778,0.6971093460301444
02779,0.38782737950507756
02780,0.5630088653203362
02781,0.5032095932766604
02782,0.8682955619070216
02783,0.4049458404836496
02784,0.5538038843784057
02785,0.7894863047188961
02786,0.7275018333061527
02787,0.5400524523682563
02788,0.5944822856865374
02789,0.36734677544014477
02790,0.7016873156908557
02791,0.5684754278218515
02792,0.5282434959133752
02793,0.7292622917820611
02794,0.2107956038204817
02795,0.5524153754300244
02796,0.4143957642196461
02797,0.5158922549703381
02798,0.5395181726843686
02799,0.42264558254806744
02800,0.6164320810981945
02801,0.37234571093285546
02802,0.25443941349619575
02803,0.3250272994239735
02804,0.6194868892056223
02805,0.5542983894857045
02806,0.6170939042875501
02807,0.7334941334131501
02808,0.7506805611060998
02809,0.2217556429420432
02810,0.3027846729626112
02812,0.5409534449303529
02813,0.7952059819119383
02814,0.4218202528050066
