insee,tourisme
01335,0.8319768464545964
01336,0.8526025371595906
01337,0.1761498851050895
01338,0.5248388971337309
01339,0.5390369914304879
01342,0.8983912488411369
01343,0.11159486147104643
01344,0.21415125421884626
01345,0.04305245073522471
01346,0.11600489935836998
01347,0.522778297647738
01348,0.35058873444929384
01349,0.880151161293693
01350,0.0803741285116965
01351,0.7584016902512175
01352,0.8555626787588045
01353,0.5074611569801726
01354,0.8228825317688625
01355,0.1261244514895857
01356,0.7240956524936153
01357,0.07116636254451378
01358,0.2838384356272283
01359,0.6938541365676834
01360,0.6922258331757245
01361,0.07198726847990722
01362,0.9474388982385812
01363,0.04328044374443236
01364,0.8425190227681736
01365,0.1345869524750631
01366,0.06524508733547069
01367,0.8521413007467342
01368,0.6915897780783237
01369,0.16197988181064804
01370,0.22215146657787951
01371,0.9409380688983189
01372,0.32618845070237884
01373,0.093096148979298
01374,0.07344333839305575
01375,0.1147972460744506
01376,0.8243232611758772
01378,0.07734022565024098
01379,0.03789382614174361
01380,0.7579518767782792
01381,0.751294741971137
01382,0.9266331974720596
01383,0.8525006047569157
01384,0.420197250170621
01385,0.836161730716717
01386,0.11090312087439945
01387,0.9215635939237021
01388,0.8634119097205916
01389,0.7284730200085681
01390,0.06802226296039812
01391,0.8778074462941408
01392,0.4076812922288097
01393,0.5684170579710619
01396,0.12365726190370133
01397,0.8751003561599023
01398,0.8275269740000007
01399,0.855268816129066
01400,0.4584469164750844
01401,0.7346847530833028
01402,0.15547107846929542
01403,0.12489319631016638
01404,0.8944552790074083
01405,0.8447397298058095
01406,0.9097513912322428
01407,0.5825432347934079
01408,0.926727558650127
01410,0.8954512724219903
01411,0.09729578500240124
01412,0.596204500350846
01415,0.48022815668861035
01416,0.32983159525086636
01418,0.8215813244176656
01419,0.7190778270388937
01420,0.3914153189467888
01421,0.09588166909879813
01422,0.09296358147090497
01423,0.6793732718620816
01424,0.7752048983103719
01425,0.07095601133478585
01426,0.826905405418569
01427,0.5164300590867718
01428,0.9244894722107867
01429,0.8346067970548903
01430,0.056267354156931765
01431,0.10667105127232916
01432,0.8897759725632928
01433,0.8587334786394888
01434,0.7341475139493819
01435,0.8493235407685862
01436,0.7659734823800941
01437,0.898183795103396
01439,0.3348349277730414
01441,0.08569903932723949
01443,0.7937571663389353
01444,0.10485984014861471
01445,0.07440436740066811
01446,0.8136081379074559
01447,0.8758941622916502
01448,0.07924073141819987
01449,0.033774204926665635
01450,0.0439485577556448
01451,0.09614866451710415
01452,0.21420869746276056
01453,0.3073317183539155
01454,0.5206305169101327
01456,0.517082676148016
01457,0.10824803331657955
02001,0.6878723207282118
02002,0.8858865918245324
02003,0.4184195625146577
02004,0.07630456427857743
02005,0.23823527145803233
02006,0.959315508375133
02007,0.7757769908735912
02008,0.5027065197703079
02009,0.6109187019595235
02010,0.5059151488997192
02011,0.7367180448140824
02012,0.6710558452358494
02013,0.0824494582331668
02014,0.6847845229899613
02015,0.9407141608927612
02016,0.8307530442389528
02017,0.38369197701365193
02018,0.9436196369456439
02019,0.9600286640365476
02020,0.1448863336405161
02021,0.25184445980582115
02022,0.9286490196967485
02023,0.6394900642702457
02024,0.8068807296709228
02025,0.9954801504030548
02027,0.34149636021488516
02028,0.3952714033382055
02029,0.6974990589444598
02030,0.6576767386978981
02031,0.14190154272487593
02032,0.9543910424003611
02033,0.7956574868278423
02034,0.8505650702300545
02035,0.1689276762399391
02036,0.602016268621278
02037,0.3461170967933415
02038,0.37969882600023697
02039,0.27806389671629955
02040,0.2234239671437917
02041,0.6839350169060598
02042,0.8171808176152406
02043,0.9330750222397343
02044,0.291687036313465
02046,0.3435713798572181
02047,0.284485315074562
02048,0.39146657209758645
02049,0.9050934082023788
02050,0.28390845331247605
02051,0.11041816194993936
02052,0.9815416899426839
02053,0.6338768185448675
02054,0.5165410264852499
02055,0.485525893840775
02056,0.9121419738498654
02057,0.8690998311130849
02058,0.6574108109923655
02059,0.813194357580098
02060,0.6779227826535862
02061,0.854064749813628
02062,0.11033115417078507
02063,0.7231571124452464
02064,0.5766810625641126
02065,0.6510235764207783
02066,0.5954725255273782
02067,0.14495851519425026
02068,0.07699436919777516
02069,0.11817020186485316
02070,0.8424151968149908
02071,0.7572511861099771
02072,0.7883403547071183
02073,0.26940660142821127
02074,0.8544955877821842
02075,0.6173165661476341
02076,0.34932175391736253
02077,0.4328897602357997
02078,0.8582180593890277
02079,0.6927915793756938
02080,0.9058857847326816
02081,0.6871680114421266
02082,0.7238527801868251
02083,0.1081096245211564
02084,0.13401346819772195
02085,0.12600559907817885
02086,0.6610030568020909
02087,0.9284549018704509
02088,0.8590815060980976
02089,0.478028944916401
02090,0.7433560615814458
02091,0.5415128112112523
02093,0.8523368681159494
02094,0.139097120912614
02095,0.7933962890460533
02096,0.9543112797510398
02097,0.07679650656266578
02098,0.8097945932813617
02099,0.6573410553683563
02100,0.6682582806449091
02101,0.8721461057367467
02102,0.6900113104109051
02103,0.12453221933085094
02104,0.8839778865721476
02105,0.13271125251196414
02106,0.7395125327546975
02107,0.8578286961746673
02108,0.5363790612957557
02109,0.16936368090510706
02110,0.6218517956520913
02111,0.9856094080675616
02112,0.8937307649016227
02114,0.2028431255765795
02115,0.7379843564912434
02116,0.1328532062056634
02117,0.9762597324796006
02118,0.47784208456760674
02119,0.694450606083973
02120,0.5835920664669203
02121,0.6665064545115841
02122,0.9837374051238589
02123,0.950764078389843
02124,0.9539664186784348
02125,0.9657449299282643
02126,0.3176146376905315
02127,0.7592346223808007
02128,0.5957814069839525
02129,0.8292538049464261
02130,0.20272853910336822
02131,0.45233047104273394
02132,0.9809606294576944
02133,0.4427156518078092
02134,0.2897612831519208
02135,0.190624135716978
02136,0.09506473444921411
02137,0.1138595333020806
02138,0.824001053660903
02139,0.6726259788979806
02140,0.8197724407364678
02141,0.27983740899033344
02142,0.6635360433311809
02143,0.6872651042031004
02144,0.6806322530126643
02145,0.7159837850545574
02146,0.7188450961418476
02148,0.4461882963858455
02149,0.6204268861728071
02150,0.7718914648889166
02151,0.9209061482979336
02152,0.5931739572678613
02153,0.9341332177836408
02154,0.7973827875272411
02155,0.502167088972708
02156,0.4065488411769264
02157,0.40612703874199696
02158,0.8387302693562468
02159,0.858502027584008
02160,0.0799852430203985
02162,0.8776694994419638
02163,0.142770271807748
02164,0.137387022385529
02165,0.8324157843109092
02166,0.11248412648970546
02167,0.579791503469165
02168,0.2584606127638855
02169,0.157677731503894
02170,0.9409068118086424
02171,0.7433706647562909
02172,0.42655598847474663
02173,0.8509000182173295
02174,0.5117284807712176
02175,0.8845022173029347
02176,0.8941178161437566
02177,0.9586111709384514
02178,0.7316245809761972
02179,0.8405016694439857
02180,0.37902394896104286
02181,0.19391236581353474
02182,0.17935440987186363
02183,0.4794818533856246
02184,0.8313909186652805
02185,0.9017988027211827
02186,0.7032839931827393
02187,0.1912959872402362
02188,0.32594077842454033
02189,0.6372214045018314
02190,0.40195562986512656
02191,0.614419723102278
02192,0.7722207227191774
02193,0.9204746894846286
02194,0.0793860432548129
02195,0.6117760950999065
02196,0.6016577692410715
02197,0.22985547102500212
02198,0.4761741911630427
02199,0.8873656649776809
02200,0.05958952894163003
02201,0.35691163476546306
02203,0.6993102707511822
02204,0.8687488778622675
02205,0.8050528417484734
02206,0.7235487770836029
02207,0.677023010452679
02208,0.8353969782867182
02209,0.8335194959313239
02210,0.6359938083917386
02211,0.28929695949904694
02212,0.7665829712340453
02213,0.7289588764836687
02214,0.9127997775389964
02215,0.688008355106653
02216,0.31731900313296274
02217,0.8668638634291792
02218,0.2785738283129516
02219,0.875760701118758
02220,0.9043224138822372
02221,0.13583190650931945
02222,0.3990614118825579
02223,0.686061575471426
02224,0.578901566800285
02225,0.8253839857440673
02226,0.5433800028322723
02227,0.11186578582541445
02228,0.7265673037837957
02229,0.8643480268313731
02230,0.6031881871136826
02231,0.3555061513440938
02232,0.18265394144538144
02233,0.8504956727987156
02234,0.6644456309171463
02235,0.6931887119194161
02236,0.872538498546002
02237,0.9747697701003081
02238,0.9814893430322146
02239,0.7382363117259603
02240,0.9275717231658389
02241,0.6320742413651116
02242,0.8839701429075499
02243,0.4818695205931971
02244,0.3261635397189961
02245,0.5159032445109069
02246,0.9557029315565483
02248,0.8943513831556005
02249,0.9651516096294349
02250,0.6714036588549607
02251,0.5701895045014098
02252,0.7279793772620493
02253,0.7662052329764578
02254,0.9779326228425981
02255,0.8399172021492726
02256,0.12190087518283176
02257,0.6974167147685476
02258,0.8197341735093077
02259,0.2916665170740751
02260,0.8434204521702421
02261,0.34333674821260685
02262,0.8090728626444289
02263,0.46448037220690475
02264,0.0846334891471829
02265,0.34435818702930254
02266,0.25166302964785386
02267,0.4163167450661092
02268,0.1400007485069857
02269,0.11676644732852358
02270,0.9534871442804405
02271,0.91082040046843
02272,0.7963823749217773
02273,0.9538215834688751
02274,0.3953348625603206
02275,0.6356751651750142
02276,0.47700428557207947
02277,0.9311899471516204
02278,0.24839373979961768
02279,0.11754968954897844
02280,0.11647531899911213
02281,0.5893902683320763
02282,0.3198672669837954
02283,0.29379340896422657
02284,0.6178076119714195
02286,0.2537509589336587
02287,0.6213029261352365
02288,0.9607116713411064
02289,0.747368073677864
02290,0.17637662051523986
02291,0.6469919980646635
02292,0.232680694617508
02293,0.9545553677154752
02294,0.5747206222158726
02295,0.18188625074062986
02296,0.7263343105855511
02297,0.1395403168712355
02298,0.172835281343137
02299,0.11682869846823185
02302,0.8275581342231563
02303,0.7986978294854559
02304,0.8718305675723809
02305,0.092515686678641
02306,0.8674202252749182
02307,0.6946163922300924
02308,0.16337688045040194
02309,0.31929642176204504
02310,0.9800229813156618
02311,0.7863029978176076
02312,0.24445094707568804
02313,0.19008564322352137
02315,0.9592637267702121
02316,0.32199503734121726
02317,0.9576903120558233
02318,0.836319312622068
02319,0.9501704676565146
02320,0.767016886875388
02321,0.2316378632286846
02322,0.8718769002773369
02323,0.9243166028422033
02324,0.2409583978600435
02326,0.7294049402226115
02327,0.9561753120413761
02328,0.7627082354643251
02329,0.8766572736963907
02330,0.7750285846539914
02331,0.15691101454016235
02332,0.12025737446873272
02333,0.9745843022362624
02334,0.925458608354081
02335,0.8839370341925146
02336,0.8249684929172935
02337,0.20718199043088814
02338,0.3598690490299895
02339,0.9698447378905722
02340,0.7402258128382152
02341,0.1510336523965407
02342,0.20866191299211584
02343,0.9511254336047174
02345,0.8866168035159423
02346,0.7315081690816407
02347,0.14632402838249076
02349,0.8420373590966374
02350,0.5800974706542646
02351,0.07283321834624508
02352,0.6508650096579319
02353,0.39216168312999056
02354,0.10878691305966623
02355,0.7103085285763947
02356,0.09914698501026031
02357,0.1286906306397804
02358,0.8958927799170594
02359,0.6961265900123701
02360,0.10410734159229586
02361,0.27673373769257825
02362,0.9096246130571992
02363,0.840972339414566
02364,0.9829494879245488
02366,0.15520341355900666
02367,0.9804461703430513
02368,0.1570583165782646
02369,0.1569382536356769
02370,0.6495020320585945
02371,0.8135633837940144
02372,0.8034355616344507
02373,0.14344284098456223
02374,0.7517489860655071
02375,0.807246890225958
02376,0.8192826161467203
02377,0.16569011597697605
02378,0.22121855605070515
02379,0.19141433258710835
02380,0.891734355463601
02381,0.23678957361241074
02382,0.7694960675085478
02383,0.898239738568459
02384,0.15596743228522775
02385,0.17684951251920325
02386,0.1304291154416487
02387,0.6540578653264804
02388,0.5124008249592165
02389,0.11273544721508548
02390,0.8799421187043834
02391,0.28936358443559845
02392,0.6678254260626582
02393,0.5739455468388928
02395,0.8777976372608332
02396,0.730175784103194
02397,0.8725984396160401
02398,0.8511729083024939
02399,0.10427005026834786
02400,0.4464915963933379
02401,0.1480199422751373
02402,0.7026093844749988
02403,0.2338796976351528
02404,0.25341979749164734
02405,0.2681753515265746
02406,0.8805187835702979
02407,0.5454396560551426
02408,0.5422694334420227
02409,0.10026983944865217
02410,0.18820218902719385
02411,0.6685749681708386
02412,0.7937471173800634
02413,0.5417522560711775
02414,0.3790630026268221
02415,0.9342620996223884
02416,0.6610866914974487
02417,0.9574623973271303
02418,0.211518827603214
02419,0.4521401769786393
02420,0.768972395300833
02421,0.5823664905629965
02422,0.17248758536040779
02423,0.873249724085068
02424,0.48568482241021227
02425,0.19744944319146293
02426,0.710080918292895
02427,0.8847334460982217
02428,0.8095117242637543
02429,0.9292153357382159
02430,0.6505147102202373
02431,0.847555739487573
02432,0.5820256216498018
02433,0.08013555327045015
02435,0.11046511220873213
02438,0.3520958657111362
02439,0.47052808101022164
02440,0.109379412940928
02441,0.8874514366434689
02442,0.6879707137387182
02443,0.1302551704093739
02444,0.08609294552845832
02445,0.22248826286814324
02446,0.8821365482053838
02447,0.9662404898478344
02448,0.6329301415370245
02449,0.7748393062733538
02450,0.37920418252723975
02451,0.7088490643202398
02452,0.7174543923376425
02453,0.7690649590763523
02454,0.11594117414733764
02455,0.3389242446252434
02456,0.6301184466514601
02457,0.2863967409257659
02458,0.5120170662041351
02459,0.8728388177971068
02460,0.15197724420753658
02461,0.6823834580097391
02462,0.7148358310133944
02463,0.08242582145596648
02464,0.4547659345449329
02465,0.11738646020984957
02466,0.7505514311974469
02467,0.7382014931940648
02468,0.1270671309258983
02469,0.6354954418326801
02470,0.2512077711241438
02471,0.9279957863247362
02472,0.29655460326792443
02473,0.9716873934500118
02474,0.8488590794308367
02476,0.7071853820755247
02477,0.5496250258591825
02478,0.8671250023846074
02480,0.3202344469464555
02481,0.7463647560235226
02482,0.9587393202618817
02483,0.608022589861665
02484,0.7410282320424689
02485,0.46264460424504744
02486,0.6966828797759747
02487,0.659748807036713
02488,0.8241166243766797
02489,0.909078898647237
02490,0.48658185743921817
02491,0.15451593451384468
02492,0.3749517532702627
02493,0.29602833475884455
02494,0.3713311750476471
02495,0.2561105230768915
02496,0.7853195208417929
02497,0.5646086892477045
02498,0.6512704604389397
02499,0.5136391915800722
02500,0.8806800169017621
02501,0.9008570361853608
02502,0.07961906551711134
02503,0.8331967553189593
02504,0.8841014971984095
02505,0.6089708313903475
02506,0.33922833715451856
02507,0.6754149292511837
02508,0.9308146071624707
02509,0.8081047810434633
02510,0.7161035120985987
02511,0.97629622716492
02512,0.942426790114526
02513,0.2638201158988727
02514,0.7390234350337415
02515,0.7716520711199801
02516,0.07569906559894005
02517,0.9213923472969331
02518,0.6210871294240098
02519,0.05774901125338866
02520,0.48121258990531174
02521,0.13477792732565017
02522,0.4359620696597486
02523,0.5254774621975815
02524,0.12450359519317715
02525,0.7686508765776617
02526,0.5657046739374159
02527,0.8823131447201668
02528,0.9226650210629996
02529,0.3698634113851605
02530,0.7553025097565824
02531,0.7446669022547256
02532,0.5926253807244932
02533,0.965721605281626
02534,0.9359374914975236
02535,0.13210939537489622
02536,0.9574338815777058
02537,0.4385961088260174
02538,0.6621330577409822
02539,0.6818066382703734
02540,0.1362668696117091
02541,0.1838815318915611
02542,0.7106252596495799
02543,0.7936821336645861
02544,0.2352796864121666
02545,0.9142152895276676
02546,0.9203441011565217
02547,0.16762132293104606
02548,0.15618906926094397
02549,0.6938126053894772
02550,0.8007393516190454
02551,0.4449324494896898
02552,0.8550982659659797
02553,0.09780176967158127
02554,0.20302637558163697
02555,0.6916882732449338
02556,0.12226859662510305
02557,0.9249879436601697
02558,0.18570072953601482
02559,0.3791728562161167
02560,0.4017349496990102
02561,0.565968586693502
02562,0.720672969284954
02563,0.7102694683653781
02564,0.4813146922280941
02565,0.806956436712335
02566,0.760840829450342
02567,0.22569962712909694
02568,0.666714274273191
02569,0.13963594049385078
02570,0.9860365309873873
02571,0.7279094925095729
02572,0.40752782408530924
02573,0.8911434275845996
02574,0.268234689574389
02575,0.7629158010442003
02576,0.7814095428252125
02577,0.7829760047496043
02578,0.7278687598017081
02579,0.7863067865648468
02580,0.747431014511624
02581,0.4906950279842342
02582,0.7269041823282476
02583,0.8044967295007941
02584,0.2597267916437918
02585,0.770172714313395
02586,0.19945154032918233
02587,0.3280114310423604
02588,0.7678247844625181
02589,0.5194671633805508
02590,0.741648255104105
02591,0.8952721492912864
02592,0.8949428623088274
02593,0.5313447997315629
02594,0.7296171241966704
02595,0.728071718168734
02596,0.7346114516310978
02598,0.45270172714615675
02599,0.9303138427641356
02600,0.6723813690412277
02601,0.32382848841037815
02602,0.513681992563572
02604,0.9515424220284808
02605,0.9395057021972352
02606,0.7751585829856938
02607,0.4834469635108197
02608,0.3093089345818943
02609,0.8135924959868266
02610,0.5394586902242057
02612,0.8375150931852873
02613,0.09739783254298792
02614,0.58857440377852
02615,0.7366437697471173
02616,0.8442840433718745
02617,0.3344641597952591
02618,0.8461792817916596
02619,0.9795728686546998
02620,0.6074520198460399
02621,0.5819273030479173
02622,0.8136246668728618
02623,0.14447283189920815
02624,0.6408054152448204
02625,0.28444005072320433
02626,0.06717538530998625
02627,0.11573920525200271
02628,0.33244726433322735
02629,0.19389842026102383
02631,0.6562879312008092
02632,0.8963742472305515
02633,0.5708259464809075
02634,0.10690175686493993
02635,0.8765214138489106
02636,0.8639559345676943
02637,0.9473913616689325
02638,0.33666638152323897
02639,0.8726831789206794
02640,0.4467809323852054
02641,0.08974055499615625
02642,0.1138341115558647
02643,0.7464019956383767
02644,0.7231049984964188
02645,0.6955546945018876
02647,0.8102063796787716
02648,0.8310137068169359
02649,0.6858139222671044
02650,0.372464422466259
02651,0.8648079209022949
02652,0.08097928320952819
02653,0.8744171567009456
02654,0.34584896385402514
02655,0.10230560182778953
02656,0.8790977467717409
02657,0.1436977963010987
02658,0.9630862453597229
02659,0.7957054212854594
02660,0.09405429671975718
02661,0.5166285158844427
02662,0.7274704957102659
02663,0.6515790182783184
02664,0.5852312668699533
02665,0.7608475009242136
02666,0.21105024383065055
02667,0.4665958723739553
02668,0.23544647484708375
02670,0.6887212375101293
02671,0.8914053069841416
02672,0.7330647732266432
02673,0.7546752345177742
02674,0.2671692276393803
02675,0.7615442138334324
02676,0.7712020072118656
02677,0.7314328750522416
02678,0.18755741830533273
02679,0.8530443190551602
02680,0.859701000825233
02681,0.17377511447363106
02682,0.775892401533465
02683,0.8229560504748898
02684,0.19998017611834762
02685,0.9406497494217722
02686,0.846987770980875
02687,0.3733611160105875
02688,0.09380582004554532
02689,0.6750884281015778
02690,0.48536633921666844
02691,0.8132036312166467
02693,0.7583235763806058
02694,0.9885124453110898
02696,0.8070075252944402
02697,0.28522316953102733
02698,0.488786860694025
02699,0.728267341420416
02701,0.8751317305614965
02702,0.7687706368726736
02703,0.875785389665556
02704,0.9260203282368784
02705,0.10395253774389533
02706,0.46510011052515604
02707,0.9377297191210288
02708,0.9188730104356732
02709,0.8778761716598673
02710,0.9046243270187414
02711,0.6351110946053758
02712,0.07753075419094865
02713,0.7114858967122705
02714,0.6350997107426289
02715,0.8133788107935983
02716,0.8128901905881046
02717,0.9341816575786148
02718,0.6755502058846604
02719,0.6637228161341728
02720,0.19779342006458442
02721,0.8515740265866644
02722,0.6920115088347175
02723,0.16761989595614216
02724,0.8177948202189133
02725,0.23782892459484836
02726,0.9505770724742815
02727,0.17406885560426477
02728,0.23341018226132107
02729,0.34578969078949295
02730,0.7458967410179813
02731,0.6413649972542417
02732,0.9063285986384186
02734,0.24424644530718076
02735,0.898242579318371
02736,0.7384906889427316
02737,0.09114308206994626
02738,0.7329237224302133
02739,0.4391241740665001
02740,0.1397584432066951
02741,0.8404197895785461
02742,0.08147532933606061
02743,0.06339710667472684
02744,0.11081468269376375
02745,0.33133648209881283
02746,0.8792119814604832
02747,0.6719715342083271
02748,0.10326462162149264
02749,0.6916407039191895
02750,0.9217429835564538
02751,0.8142714168567204
02752,0.9771863762593105
02753,0.1534242642570277
02754,0.9255697889498805
02755,0.4996667704812051
02756,0.6699029331338962
02757,0.16672366774215777
02758,0.7931870761657082
02759,0.6225987766820755
02760,0.7551073642845483
02761,0.25088933151283227
02762,0.8536624361495243
02763,0.611211133923942
02764,0.752562353048607
02765,0.549737234677355
02766,0.5076188064644376
02767,0.7846956793760803
02768,0.45997567177933923
02769,0.7341039121830888
02770,0.6232619084106998
02772,0.9491505133349817
02773,0.4979320017061251
02774,0.6665476114223279
02775,0.8714213334391645
02776,0.651679984980562
02777,0.532220002026031
02778,0.7265500241177021
02779,0.17016462081070063
02780,0.4580306859189739
02781,0.17448252580454235
02782,0.8949111728994421
02783,0.19795191309050506
02784,0.7731082975855089
02785,0.6872299841894163
02786,0.8644086327266571
02787,0.28552546999295
02788,0.3825252706965985
02789,0.3348417730097923
02790,0.916813161314383
02791,0.3202497355187581
02792,0.8593037020712836
02793,0.9282110690480307
02794,0.09241992721560015
02795,0.7835271571047471
02796,0.6383210303285645
02797,0.7963547321600922
02798,0.6871506175928965
02799,0.3720011809414947
02800,0.7263410030840788
02801,0.10879930861543181
02802,0.05993019251829408
02803,0.11404135896090482
02804,0.8039296179302605
02805,0.5364803695832586
02806,0.7800789216619506
02807,0.7270655700839784
02808,0.6596792353857988
02809,0.0935689957114565
02810,0.20541642064403143
02812,0.853599286539068
02813,0.899571956360503
02814,0.14629364918975288
