insee,local
14554,0.6138939923436832
14555,0.6153434705451925
14556,0.6831290227015112
14557,0.6302080539877579
14558,0.6579746345231584
14559,0.5772039481576758
14562,0.6162415155466953
14563,0.5967963130636404
14565,0.6995223548724335
14566,0.7526682639451957
14569,0.7592950999597119
14570,0.2862718267404904
14571,0.5221797848992219
14572,0.29334938182740394
14574,0.38877766696401417
14575,0.6044164127177625
14576,0.20026467107075901
14578,0.5452777644039042
14579,0.06564786892904322
14582,0.4915612916323742
14586,0.7149530651593105
14587,0.8581769772018019
14588,0.10579383630691276
14589,0.5416166617164847
14590,0.785936073387507
14591,0.7615324083104642
14592,0.6095022538981945
14593,0.4170967579448099
14595,0.512664560319289
14598,0.5182651392370691
14601,0.6412377140296737
14602,0.17789696806219935
14603,0.7168010789073875
14605,0.7404952812487398
14606,0.468983707357166
14607,0.700577768491639
14609,0.8593760722418157
14610,0.6821660971813608
14613,0.5800673309747609
14614,0.317499020498105
14619,0.6675833258813852
14620,0.6414692778497296
14621,0.505163839570723
14622,0.7764894019325626
14623,0.6603292957001731
14625,0.483149989191131
14626,0.42643319005545505
14627,0.11145596405956985
14630,0.9140718488205958
14635,0.23473716335587236
14637,0.6346519803430207
14639,0.6014297452662835
14640,0.7494828642221559
14643,0.6848835347295671
14644,0.6804331001421686
14645,0.5314112175078125
14646,0.19796493776182383
14648,0.5113540828114262
14649,0.2987549824278704
14650,0.379639992801552
14651,0.7208629112683558
14652,0.6293226651918595
14654,0.02492988638533668
14656,0.1596433921076452
14657,0.7030733216741829
14658,0.14909194293845895
14659,0.5934082852121222
14660,0.44045907960941516
14661,0.6373383644227671
14663,0.8618977472536635
14664,0.44409757411981654
14665,0.6824604666358972
14666,0.0
14667,0.7698676618601321
14668,0.7808676887623726
14669,0.2720484309658617
14672,0.2675914953917768
14674,0.7106237883369722
14675,0.7022164114021981
14676,0.8296680891782615
14677,0.1731038862175893
14678,0.11868700605644746
14679,0.8079170301321771
14680,0.8856472383693706
14681,0.8610036913126975
14682,0.6882865654863409
14684,0.7753707925593976
14685,0.6585619000010294
14687,0.7177135296168525
14689,0.02752219607508102
14692,0.661117885569399
14694,0.45448905358505465
14698,0.7582552920886286
14699,0.5444815257059894
14700,0.773138292272374
14701,0.6525542106444194
14705,0.7850871645275943
14706,0.4810507052052672
14707,0.6975973481507035
14708,0.191181319256172
14709,0.8060169474417698
14710,0.1453077970847987
14711,0.7541442010166666
14712,0.5801936236305678
14713,0.6877085454259245
14714,0.7245019066693716
14715,0.4033142676863038
14716,0.7574118752052872
14719,0.6510889147041325
14720,0.07294581309034562
14721,0.6874313700752193
14723,0.5914196205636877
14724,0.6346044241273062
14726,0.06763809865885012
14728,0.8253068198128953
14731,0.5478749656590594
14732,0.887424363699433
14733,0.8881422803711709
14734,0.7717734999773394
14735,0.265437633997284
14737,0.12345498576090426
14738,0.6750041994589808
14739,0.49629241064755747
14740,0.2839000300781465
14741,0.2645737294847421
14742,0.3407665171014131
14743,0.5454320545785136
14744,0.8900644512172609
14745,0.5389256312983683
14747,0.6944531077175023
14748,0.673290794658552
14751,0.445620947659833
14752,0.21292685539466036
14753,0.15706255197418917
14754,0.16565098171722373
14755,0.660801955998171
14756,0.2733873600957568
14758,0.7718734045138226
14759,0.22985519661503004
14760,0.603573124931506
14761,0.7489181277524862
14762,0.017736239349654473
14764,0.25937168497462987
15001,0.8259899669446829
15002,0.8914459144381357
15003,0.08004771966871076
15004,0.5558972476351297
15005,0.7237815916442176
15006,0.17780035890687323
15007,0.9922402080899253
15008,0.10402670284139877
15009,0.38578116930937195
15010,0.31644778395240136
15011,0.07498258071652038
15012,0.06236652876683907
15013,0.9702643164364131
15014,0.061001143030093935
15015,0.4080458823161002
15016,0.26314211974814905
15017,0.47816607089243635
15018,0.24660955474273602
15019,0.1994189904706358
15020,0.9985444047769647
15021,0.43506075663631794
15022,0.9221691224433523
15024,0.11878826067656488
15025,0.7510535881510529
15026,0.7654337289031642
15027,0.11889334995143215
15028,0.3560681587821506
15029,0.39631086453078795
15030,0.6183574518491751
15032,0.7516596379748339
15033,0.404769793125732
15034,0.893426036124924
15036,0.0811231510457326
15037,0.04881383407995166
15038,0.09008266093318351
15040,0.8135581750114654
15041,0.9221190071432673
15042,0.8046072940999461
15043,0.9077697321531626
15045,0.08261606156348951
15046,0.1917503756771646
15048,0.5321121608709017
15049,0.8956167926851066
15050,0.6679238646170333
15051,0.8700350739839565
15052,0.04393251807132397
15053,0.7443166286655472
15054,0.07048821877766198
15055,0.12562021217351996
15056,0.15840577236506292
15057,0.27733738881435416
15058,0.5804088299397916
15059,0.4979032691741697
15060,0.9311933254769362
15061,0.8871758824973457
15063,0.1198057979657392
15064,0.1798875764008248
15065,0.25018615681458856
15066,0.821653792620182
15067,0.1644881284032308
15069,0.7639718931214926
15070,0.15241726994977092
15072,0.33209787926095424
15073,0.9764793640840296
15074,0.26937818850283757
15075,0.3273307415231004
15076,0.35348970515228517
15077,0.7056890821807705
15078,0.8958958476673747
15079,0.31445450067104974
15080,0.6171485642874776
15081,0.30991187235282397
15082,0.6112847722338194
15083,0.13960003757023698
15084,0.7182537971646845
15085,0.4212560918313271
15086,0.18532720182563248
15087,0.5197046406523835
15088,0.2467403684418429
15089,0.4553923349070131
15090,0.3796798477093449
15091,0.9233618421526291
15092,0.04374040573428901
15093,0.7053891712324852
15094,0.7623516335926223
15095,0.22986156709985583
15096,0.2542344116533486
15097,0.7294041835627851
15098,0.9639907045192018
15100,0.9725459395526432
15101,0.33153832128306276
15102,0.7989917942765691
15103,0.5664128304314457
15104,0.5626277759508949
15105,0.9302302901909464
15106,0.7125679445192727
15107,0.9793251066240043
15108,0.8958011705531778
15110,0.03659058496749813
15111,0.2889686036582912
15112,0.4100876183898354
15113,0.5245004026463427
15114,0.026642569013481845
15116,0.053432901083013726
15117,0.31615648766010485
15118,0.18109026799356648
15119,0.718553911986344
15120,0.014176342934267987
15121,0.9847903452391793
15122,0.1781464365871955
15123,0.19071773345959459
15124,0.18646631510612086
15125,0.5328959374758774
15126,0.9383064195120887
15127,0.9338400528099691
15128,0.3764182232707991
15129,0.2346509941412602
15130,0.21943677996098096
15131,0.19564987958592991
15132,0.8097946291546306
15133,0.4467867643424449
15134,0.4946267514649916
15135,0.5116015659510795
15137,0.1984260149382932
15138,0.6870065845898147
15139,0.2920115077398253
15140,0.1921860241319518
15141,0.18088170070665224
15142,0.03269679314892952
15143,0.4517213794393486
15144,0.49671668215619513
15146,0.368247649422187
15147,0.24809979566987678
15148,0.4250205451056866
15149,0.3523254275010201
15151,0.9027687190497219
15152,0.13294059181912185
15153,0.04481620903957992
15154,0.15958907668040556
15155,0.8550661390142886
15156,0.2957292152255668
15157,0.2437756099992104
15158,0.6903651770993169
15159,0.3063837949959394
15160,0.20086513168972253
15161,0.8468457183852326
15162,0.029811029559639195
15163,0.2666446428971249
15164,0.46743437651275205
15165,0.21011035797441507
15166,0.22441138537482805
15167,0.5493157795109542
15168,0.6507820927610679
15169,0.6404233583777824
15170,0.3050581695102163
15172,0.6146124602991208
15173,0.8854459023888736
15174,0.3544400669542129
15175,0.2146184668725765
15176,0.1622309837212393
15178,0.20181335938677863
15179,0.176612176124247
15180,0.31822575474159515
15181,0.5186047062296949
15182,0.4398564340984182
15183,0.4111695135420783
15184,0.31567356031354193
15185,0.14420304466571177
15186,0.25605253023603514
15187,0.04574745979482391
15188,0.6442586535190117
15189,0.34158695833767977
15190,0.8728419207334845
15191,0.22069540590921813
15192,0.23923516244123702
15194,0.18520109559360476
15196,0.5015100916116934
15198,0.2622582579830036
15199,0.9748715404497056
15200,0.1530373295434149
15201,0.20568820627730613
15202,0.035030014825766155
15203,0.7115542911508471
15204,0.0846377096505031
15205,0.2796090933848391
15206,0.49580044969683884
15207,0.6259743544039789
15208,0.13129481886392055
15209,0.8934328466003734
15211,0.3105853958044894
15212,0.4403300877974228
15213,0.9000777122623165
15214,0.43201854609647494
15215,0.20271050735617194
15216,0.2960449265003592
15217,0.4345444937275617
15218,0.14745460020884396
15219,0.7378235902553743
15220,0.1665845905931589
15221,0.18016137580971167
15222,0.5537949235303903
15223,0.35540649880192
15224,0.3818530316213848
15225,0.8321213726692622
15226,0.5455672537509002
15228,0.1758735906264939
15229,0.6718325439299646
15230,0.20755585929806714
15231,0.4718671170220355
15232,0.5711499415315786
15233,0.25416736450127775
15234,0.3345523484931703
15235,0.2991484352274836
15236,0.3219407914754996
15237,0.47534847004100717
15238,0.28635939902986624
15240,0.12022658574440229
15241,0.9028259851595862
15242,0.5683669750798511
15243,0.14938021105254062
15244,0.5555469546706117
15245,0.7460303122958838
15246,0.1249606431788452
15247,0.7554874703152412
15248,0.6028027885478701
15249,0.4117458441856208
15250,0.2934992674024777
15251,0.3298146322197255
15252,0.20382341012845256
15253,0.9313226098544877
15254,0.16936691310215768
15255,0.19966804086538767
15256,0.9094315191402645
15257,0.5941049893634895
15258,0.14718720362057247
15259,0.48529664809000383
15260,0.7324886462961565
15261,0.06240210056417525
15262,0.46360405426274703
15263,0.979136402532399
15264,0.4053958865591722
15265,0.10178536190601128
15266,0.21852729125645226
15267,0.0745908668424907
15268,0.1723583203021568
15269,0.10376971370679482
16001,0.6828287636490992
16002,0.8137925389279624
16003,0.8021072478473928
16005,0.4656111845024576
16007,0.21714986253194454
16008,0.21043472393394574
16009,0.4513949790985078
16011,0.7296812768104428
16012,0.05541652132527281
16013,0.18335158259109316
16014,0.19543082406416123
16015,0.11943294961158969
16016,0.3545672907643905
16018,0.8155742793981744
16019,0.5809396661616543
16020,0.376122709517746
16023,0.46946759834260654
16024,0.6598439140848545
16025,0.16500882799769206
16026,0.7867861193624
16027,0.5166790972386925
16028,0.3008617745911115
16029,0.30306048622927045
16030,0.24909436329557416
16031,0.8957491994580219
16032,0.11016472417135083
16034,0.4356718036993801
16035,0.7059354777791278
16036,0.4680788904044139
16037,0.31973755890786165
16038,0.4782163722904938
16039,0.9660108202481854
16040,0.35456754266199375
16041,0.2763059038399951
16042,0.8714385788800059
16044,0.8311307487209059
16045,0.1545511006421825
16046,0.08293244405249894
16047,0.4266728228668609
16048,0.19104591016103836
16049,0.14379184635718084
16050,0.16904377128195394
16052,0.20023873225501182
16053,0.3530644591974526
16054,0.8517782365942316
16055,0.7439724387741113
16056,0.051276662472730355
16057,0.0998495466644442
16058,0.055107637313935934
16059,0.9138077183036937
16060,0.06705044270601106
16061,0.37943544752108055
16062,0.2583830489736539
16063,0.44275233354338206
16064,0.5852521407036236
16065,0.35820241591691293
16066,0.6432381632149071
16067,0.7575701650223587
16068,0.26095458338700905
16069,0.8636555989474314
16070,0.41033805225143694
16071,0.749085065766108
16072,0.5084656284358324
16073,0.3324910133205124
16074,0.35621498764972104
16075,0.5537431537973228
16076,0.8297953061123405
16077,0.6591854758557265
16078,0.21667281839358127
16079,0.4743206850605457
16081,0.7585780079311281
16082,0.3080295710316093
16083,0.8545867979230501
16084,0.26710579339137974
16085,0.5512916360598603
16086,0.6304449525852904
16087,0.8267904217096362
16088,0.03919569345095405
16089,0.029420664897129672
16090,0.11444607964771793
16091,0.5068282668066445
16093,0.6385535633284904
16095,0.7939892241554938
16096,0.36721145620554246
16097,0.028246923995246503
16098,0.8963681419477016
16099,0.28216728104363986
16100,0.6113297364105369
16101,0.6529457232127237
16102,0.01335824501139847
16103,0.4555478941372245
16104,0.8856204195472664
16105,0.15622097087129083
16106,0.09077288567629231
16107,0.7264166877027464
16108,0.8214348783467721
16109,0.04389311807705748
16110,0.8693983486002539
16111,0.19176020824430268
16112,0.3463418515874162
16113,0.3380863575779768
16114,0.528958413929153
16116,0.24131972853273487
16117,0.2619657778732312
16118,0.26449566826712334
16119,0.6871646220708869
16120,0.7648731198603828
16121,0.6775590749451051
16122,0.8821490237922186
16123,0.5062261035258236
16124,0.16898279526504187
16125,0.6459719905590887
16127,0.9213415755645378
16128,0.5778226550260933
16130,0.3901711712901207
16131,0.27168087889362497
16132,0.737151556202979
16133,0.17560099627643713
16134,0.5571682065540592
16135,0.10194272272082246
16136,0.8774005916681116
16137,0.19587692202212417
16138,0.405744231878061
16139,0.15054631871900656
16140,0.2492603043584497
16141,0.6023176337581031
16142,0.7781283048130306
16143,0.7927291179026308
16144,0.5595046998141981
16145,0.042780932674952116
16146,0.6590380690277303
16147,0.6006589975182991
16148,0.5858204563165298
16150,0.051317883969546105
16151,0.045492932252135125
16152,0.7535555639342543
16153,0.04631513775202999
16154,0.7880067907030569
16155,0.41485763948077453
16157,0.33859349234254354
16158,0.4746590727549422
16160,0.36836654655745327
16161,0.43217733364297534
16162,0.22229579404675814
16163,0.6105281436968001
16164,0.42356323523470407
16165,0.05460973097650244
16166,0.7257694926914092
16167,0.021786056570429438
16168,0.6841598241241216
16169,0.04933648009784206
16170,0.09982248285903603
16171,0.0644246642425262
16173,0.7442180968718384
16174,0.06567793965102783
16175,0.10785446424230266
16176,0.2904891758151916
16177,0.2089497519390537
16178,0.2886069181111329
16180,0.21610167986877044
16181,0.4512287329646506
16182,0.85715372987616
16183,0.2898742737523029
16184,0.6490472583973561
16185,0.6811512320778993
16186,0.09003155226890737
16187,0.5563236465001885
16188,0.33817012714033867
16189,0.8903754666673738
16190,0.8303850517980641
16191,0.8717118508441218
16192,0.07829434172579953
16193,0.05492685463865057
16194,0.2659966236661216
16195,0.601114298710803
16196,0.4946426477628956
16197,0.9254300907565068
16198,0.5706507828779673
16199,0.772387922107874
16200,0.7586820179029711
16203,0.2883721759275999
16204,0.06864590332451179
16205,0.5774856906247197
16206,0.22919588258731793
16207,0.24948245220027299
16208,0.08352103864392564
16209,0.09980073160415873
16210,0.7199512036146525
16211,0.5358423346062129
16212,0.17195823378862124
16213,0.18131794420721342
16215,0.29414130970116725
16216,0.45211765090602235
16217,0.469015916275744
16218,0.06216600689280786
16220,0.04991630510786853
16221,0.30610302462969347
16222,0.07313998724732386
16223,0.06292930062906067
16224,0.35192644235489556
16225,0.34376010324408657
16226,0.7736210524997101
16227,0.17894352347945294
16229,0.9005264066528456
16230,0.02973403732843101
16231,0.860693995431223
16232,0.6033288743635328
16233,0.5381418832795375
16234,0.47445659431559273
16236,0.41206415993837076
16237,0.38626613153887074
16238,0.7138165783936182
16239,0.49011148023955753
16240,0.18133871505410593
16241,0.741973739576089
16242,0.33288839302061707
16243,0.04432303055770013
16244,0.5106365947727534
16245,0.3392281622007319
16246,0.33384353098887104
16248,0.3878573401610744
16249,0.8125065208793683
16250,0.11711298876895733
16251,0.3097067926233423
16252,0.36533635711419893
16253,0.7857549714439571
16254,0.3053821635445004
16255,0.47560634812330815
16256,0.36530696242385563
16258,0.14437994881923938
16260,0.1016845350395341
16261,0.39624738899373607
16263,0.5628081140113769
16264,0.3407956311082494
16267,0.3240618635266427
16268,0.8539640393185529
16269,0.7214568233917412
16270,0.7248181718361255
16271,0.6212155080293106
16272,0.7816530034042107
16273,0.954012033779285
16275,0.1838518781358738
16276,0.3650117878953413
16277,0.06127787592309557
16279,0.19822836651445708
16280,0.5192504506836265
16281,0.47309201707607096
16282,0.8110247788543188
16283,0.227219735977014
16284,0.3591530381805789
16285,0.6656687082342327
16286,0.03613526110258008
16287,0.20342036776968148
16289,0.22419718960090196
16290,0.09600597380487597
16291,0.5711463656946342
16292,0.7592133790340776
16293,0.18659993917005074
16295,0.702789507254718
16297,0.13361751116438708
16298,0.7068054028809231
16300,0.4708374203909455
16301,0.1433045537114335
16302,0.4367369229189182
16303,0.2578256689204373
16304,0.08530227120465589
16306,0.9357995816748592
16307,0.5701142961493814
16308,0.36195754874101
16310,0.44483648485663124
16312,0.5582246896330495
16315,0.25524845128499346
16316,0.120226541413912
16317,0.8786920286233788
16318,0.5603516952622869
16320,0.634824036167911
16321,0.8483008992998562
16323,0.8188972081500328
16325,0.725372114756188
16326,0.41496738084897533
16329,0.18312713333668773
16330,0.6712857731186427
16331,0.3123397613805991
16334,0.3402150056274419
16335,0.9484971747487013
16336,0.1243784462185932
16337,0.697466420601044
16338,0.28678021202676884
16339,0.07659991766769925
16340,0.17936918333906338
16341,0.6817663730309689
16342,0.2763192858426882
16343,0.0812229648461723
16345,0.7359124080498377
16346,0.33495886787487184
16347,0.1945676270626601
16348,0.5109483073252927
16349,0.05205862529136461
16350,0.16662187072050283
16352,0.1748137222794665
16353,0.30645665382800513
16354,0.35355154442476433
16355,0.20612033606040164
16356,0.626054349133131
16357,0.3854081234183489
16358,0.4499624912602534
16359,0.5604218095473258
16360,0.3989313494593477
16361,0.9287524238607046
16362,0.19082595644443276
16363,0.8189518413668465
16364,0.3267550245518782
16365,0.2516773915914663
16366,0.035467219652682895
16368,0.6731535743004357
16369,0.08028825504791845
16370,0.5558896224248251
16372,0.18957119880361686
16373,0.8816849679497447
16374,0.9564752502951988
16375,0.522613454086597
16377,0.41024229459766987
16378,0.621017298708937
16379,0.061265050473390474
16380,0.48125675910097765
16381,0.9209924774743471
16382,0.7524542224808853
16383,0.6650606975775936
16384,0.24789072602172899
16385,0.8095056827535524
16387,0.09122968591489707
16388,0.5488067470922032
16389,0.8313357248884496
16390,0.7159173671682014
16392,0.5786702953203028
16393,0.5564769843451421
16394,0.2755303177219119
16395,0.19470124082558146
16396,0.7781477280999732
16397,0.2823572718778747
16398,0.32644835510340614
16399,0.11069849153127065
16400,0.915945654970696
16401,0.8115118137519047
16402,0.5739965958471134
16403,0.6453973895302713
16404,0.849507901225993
16405,0.21036328056141562
16406,0.7370046669093504
16408,0.6116959635655413
16409,0.8215721622748876
16412,0.7170643441437078
16413,0.8785945993293534
16414,0.6426559435323714
16415,0.7180048118833828
16416,0.33882422822472946
16418,0.6495810262933084
16419,0.7248678401965315
16420,0.5319820064848148
16421,0.5472187485849295
16422,0.6890682369234306
16423,0.7197113469417453
16424,0.16011269530242936
16425,0.08527264200051407
17002,0.3520715673316619
17003,0.3143039623145357
17004,0.8253646116077428
17005,0.4103121529427134
17006,0.3922672489864814
17007,0.6673633260333081
17008,0.85621026809272
17009,0.468509905431879
17010,0.7520909665383559
17011,0.7472342178886486
17012,0.5507589068028111
17013,0.7976219916783618
17015,0.3414967277756647
17016,0.36453402258112916
17017,0.4560952269120859
17018,0.29950733901920784
17019,0.08600515612538162
17020,0.21191321686229012
17021,0.3178147238250622
17022,0.756354858711551
17023,0.43559649168888553
17024,0.7037109186629424
17025,0.3821991770480779
17026,0.49650552857996527
17027,0.9882798108812717
17028,0.5634260784271771
17029,0.5129236604477989
17030,0.5127701985830988
17031,0.09457492018356409
17032,0.5500865226589945
17033,0.6383030167463026
17034,0.49410783500685534
17035,0.16489179607145354
17036,0.5267212591549009
17037,0.17860207821740753
17038,0.9350183657754113
17039,0.9935426751803742
17041,0.10271451651959145
17042,0.6443955428239267
17043,0.47914873626801135
17044,0.9892100470445845
17045,0.7055260006181335
17046,0.9186944576039394
17047,0.9799962372973338
17048,0.35962480849821643
17049,0.5763839213238218
17050,0.9804154893859157
17051,0.3456695937992466
17052,0.7385138016562415
17053,0.5487336647168709
17054,0.4714814306618621
17055,0.6757703174819838
17056,0.9797552597961479
17057,0.35034879219598414
17058,0.7115827368849826
17059,0.6285468640292456
17060,0.9796918271477645
17061,0.380442918310322
17062,0.12320393859799274
17063,0.35154982195216405
17064,0.17087426843056422
17065,0.21980724877072486
17066,0.31745190252921857
17067,0.11335919268517422
17068,0.9899208853743486
17069,0.927498119737553
17070,0.5120182023634295
17071,0.6460375878359699
17072,0.45375976188397904
17073,0.6330072678750515
17074,0.8294128311420835
17075,0.37576684597826565
17076,0.8907800112302027
17077,0.3062907713889702
17078,0.9637422155262395
17079,0.4403892123504189
17080,0.289382204889484
17081,0.9064460871127209
17082,0.4315477814605173
17083,0.4844705710349467
17084,0.9878494236147792
17085,0.36426837498405146
17086,0.6916546888692723
17087,0.7296074427635432
17089,0.8898485557157738
17091,0.7102681838765956
17092,0.8925155416452174
17093,0.13128199241286687
17094,0.3313314297141636
17095,0.8794673148150999
17096,0.31078669289295524
17097,0.35125318754109985
17098,0.911473192520957
17099,0.9007297237061718
17100,0.816258296518747
17101,0.5204240656718855
17102,0.8915079153953124
17104,0.1687251197462524
17105,0.46344957939086046
17106,0.21374261825130186
17107,0.3212541075851967
17108,0.9690613627540464
17109,0.6769523137163683
17110,0.3306885157217964
17111,0.9446070017200002
17112,0.870146258372611
17113,0.5763983304018901
17114,0.42774348409665847
17115,0.993055663860969
17116,0.47247157741912366
17117,0.5366265564708834
17118,0.9226770328011658
17119,0.2483835344061894
17120,0.5856899750416976
17121,0.3508620335046795
17122,0.9544117195622414
17124,0.7480446754168291
17125,0.8644195099045413
17126,0.3457818876168857
17127,0.07373337302052393
17128,0.9347513797096012
17129,0.8584622848494332
17130,0.8562886784196073
17131,0.7647836893786929
17132,0.14213760908450343
17133,0.9643414311017958
17134,0.7072228228049864
17135,0.35296967162794074
17136,0.6394769287311597
17137,0.3325654024528899
17138,0.5287557013374101
17139,0.5707259017389467
17140,0.14710476350383297
17141,0.8953380759403912
17142,0.4913216224521286
17143,0.7059987569138985
17145,0.9504025001720977
17146,0.27192973987492347
17147,0.5436730018970855
17148,0.7088590453632182
17149,0.6302870182158612
17150,0.7718661428911157
17151,0.47714844998788564
17152,0.9178557185665764
17153,0.6731785638619905
17154,0.5806796384445344
17155,0.32726153852811035
17156,0.9197051511883682
17157,0.961928613773792
17158,0.08114316732890892
17159,0.9911429603263412
17160,0.9468357896161186
17161,0.4729350150023272
17162,0.26824515390559356
17163,0.3494286964102238
17164,0.7767137281915932
17165,0.7706814650565458
17166,0.5969497465332919
17167,0.5279392032523821
17168,0.17530439274993417
17171,0.6235874305355604
17172,0.9155723678904983
17173,0.28038856025997666
17174,0.3554705666786014
17175,0.1421337349989298
17176,0.5150351709303312
17177,0.45756475154468546
17178,0.9960005371753796
17179,0.8045905892481482
17180,0.12612581733936626
17181,0.8924635020443235
17182,0.3128997952228284
17183,0.8257356024047776
17184,0.6176400219318547
17185,0.3505039087658228
17186,0.5547328262669511
17187,0.9063712256290944
17188,0.06995269613756033
17190,0.6294003089903583
17191,0.9855004004707687
17192,0.8562095204015091
17193,0.7050831964270541
17194,0.516762428609778
17195,0.6955535559328103
17196,0.9973707363342553
17197,0.45262498747095764
17198,0.7418322586873715
17199,0.9137343043672498
17200,0.440042340730184
17201,0.07442524198033022
17202,0.6137413051148787
17203,0.2654064079017055
17204,0.23672474134406302
17205,0.5086792813917633
17206,0.7237632763427634
17207,0.47690531053443097
17208,0.5951726696989329
17209,0.9087254304542719
17210,0.9753151343586908
17211,0.7368682560907651
17212,0.09978839142295623
17213,0.8168320359789315
17214,0.898441948801231
17215,0.9775410245586631
17216,0.4608912187802986
17217,0.06682955122792364
17218,0.4082244280312515
17219,0.32037893152641844
17220,0.9720956476535936
17221,0.16408238240074288
17222,0.5838789861187414
17223,0.17134576134061466
17224,0.1738830061653634
17225,0.5911916118623758
17226,0.8116176738949571
17227,0.9962946381358827
17228,0.30409197654141873
17229,0.5379401695876053
17230,0.1308212595132564
17231,0.4965601897868084
17232,0.8217965481954949
17233,0.5407022115073351
17234,0.41713411306648346
17235,0.2499669787913684
17236,0.2832957295757193
17237,0.6614740510184446
17239,0.07186691715382057
17240,0.31431537096779105
17241,0.18636087073010227
17242,0.9557527579947735
17243,0.7389497562409622
17244,0.9553549804354355
17245,0.7106031162630303
17246,0.5085177516217099
17247,0.42669919392809497
17248,0.9162768744229978
17249,0.4324605964559939
17250,0.977697991596545
17252,0.7190656574674956
17253,0.27970974992560654
17254,0.7457578437983895
17255,0.4443890926321971
17256,0.7991820490091225
17257,0.7127971027806608
17258,0.9474565525753783
17259,0.9773883785202887
17260,0.4551505640472379
17261,0.08290818579781925
17262,0.836005262804665
17263,0.40516523903030915
17264,0.5053285468155273
17265,0.5264739033912803
17266,0.6364889911746223
17267,0.6074751899467012
17268,0.7348727273963661
17269,0.44759104767897995
17270,0.4010722116563337
17271,0.8329637774214746
17273,0.8860682542390588
17274,0.44354937517655485
17275,0.9183496520631028
17276,0.567135948622096
17277,0.5126498022453005
17278,0.8836360129942397
17279,0.9613681285498141
17280,0.6196276824850206
17281,0.8960910250452802
17282,0.8478990504392993
17283,0.9314874890010052
17284,0.398382925299226
17285,0.6186082778088164
17286,0.12721557176397544
17287,0.5950908899529667
17288,0.8414389214780009
17289,0.9844153548071811
17290,0.20382610403546916
17291,0.6052980567270861
17292,0.5767871166569369
17293,0.1166636992824401
17294,0.7111409735705699
17295,0.27628352796588035
17296,0.9319823469670288
17297,0.5526191216793218
17298,0.9664817930104886
17299,0.09101879358805598
17300,0.05568096921711596
17301,0.6835732501749417
17302,0.64521159022555
17303,0.3293582737447998
17304,0.9232600718494111
17305,0.8473060838716105
17306,0.08012215558209684
17307,0.38119258452572735
17308,0.3577859990972752
17309,0.5182151400136082
17310,0.930819896907737
17311,0.5023553615520082
17312,0.2580175206924375
17313,0.5518627525222738
17314,0.8822961032847807
17315,0.42692552032560943
17316,0.36221539759092986
17317,0.9617958129069262
17318,0.10894070951674607
17319,0.8958096281276618
17320,0.5590950272947884
17321,0.6470122570335369
17322,0.214286962867629
17323,0.794198015837161
17324,0.5468123413855119
17325,0.16268246075626652
17326,0.273473321390957
17327,0.34516748101920774
17328,0.9338659926862942
17329,0.577094966992624
17330,0.5010437129341266
17331,0.9534685907371253
17332,0.9778005948113865
17333,0.16020890132234372
17334,0.5205962964273366
17335,0.37643627229172155
17336,0.599341667562559
17337,0.049060559296933585
17338,0.17019668906337515
17339,0.3441023029334966
17340,0.26742984097773553
17341,0.49513319232247105
17342,0.9895669024596027
17343,0.9866947580225924
17344,0.6973039796798101
17345,0.3897631176079052
17346,0.4672878504790229
17347,0.35034340309575224
17348,0.6593190636278586
17349,0.0928345024627175
17350,0.685607428903655
17351,0.5232857723835321
17353,0.3034506324385414
17354,0.9981491396824645
17355,0.192107642580447
17356,0.6466482664296429
17357,0.21890267014681405
17358,0.7292688911870745
17359,0.3028340249493651
17360,0.4300458734427013
17361,0.5468024143920714
17362,0.5851175131626458
17363,0.6111095689238185
17364,0.890287286307616
17365,0.5148178105256971
17366,0.5903097953911857
17367,0.4667333890163973
17369,0.5431294428215674
17372,0.4506908396447942
17373,0.48188714721943543
17374,0.667242143895023
17375,0.5911243868940647
17376,0.6311862750548048
17377,0.12448422000929917
17378,0.2962126358868966
17379,0.9928066105379879
17380,0.11076153672818843
17381,0.857813494967491
17382,0.21436048884840683
17383,0.7606401159210097
17384,0.7404203872183797
17385,0.11395507283976081
17386,0.6823477411960187
17387,0.40382367117942297
17388,0.9950155492297587
17389,0.5699550839852279
17390,0.5372931243383376
17391,0.6900256072194071
17393,0.32174563862557753
17394,0.27261608393041425
17395,0.8743522209763339
17396,0.46650316755333404
17397,0.5924877572183582
17398,0.9878250556676592
17400,0.9170762821898255
17401,0.42542878886999563
17402,0.9778714425667856
17403,0.3551888067233444
17404,0.9892884890589401
17405,0.5031281351803817
17406,0.5614247862468574
17407,0.38843753881145565
17408,0.5992026053802307
17409,0.18880648583002382
17410,0.09077418974378777
17411,0.5708988931857035
17412,0.7310276505642135
17413,0.5592174178985448
17414,0.4917561053741654
17415,0.24529115900931825
17416,0.6771830629266639
17417,0.8790739218960109
17418,0.7735953917256688
17420,0.5897682102502539
17421,0.12959306799757428
17422,0.45716778571650446
17423,0.6058659408148057
17424,0.30595187677537256
17425,0.2367859207960584
17426,0.09140121819542374
17427,0.11106824305493637
17428,0.10541026718432489
17429,0.3755510484721347
17430,0.8584386099785359
17431,0.4746185331558801
17432,0.8975705261389829
17433,0.8705903399814099
17434,0.36430572142668854
17435,0.9479414446966007
17436,0.721216747555372
17437,0.589338316238989
17438,0.9963208182222264
17439,0.4356843645287648
17440,0.8143704437147894
17441,0.9878937261405603
