index,insee,nom,nearlier_road,nearlier_road_dist,tmja,tmja_norm,betweeness,betweeness_stand,score_1
6349,39437,Pont-du-Navoy,2532,9787.752182986565,5370.0,0.02340970914417242,0.0,0.0,0.10306921659725382
6350,39172,Courtefontaine,1225,7096.899711622699,28733.0,0.12525720164609053,983535.0,13.798909520106772,0.6090121748145368
6351,39068,Les Bouchoux,1277,15437.878686744903,26026.0,0.1134564413754621,1239513.0,14.030229925270563,0.3630420951153754
6352,39491,Coteaux du Lizon,2174,22726.246539421794,17369.0,0.07571754899909326,0.0,0.0,0.04624408429673044
6353,01035,Belleydoux,1277,10437.467958566489,26026.0,0.1134564413754621,1239513.0,14.030229925270563,0.4956170672789161
6354,55017,Autrécourt-sur-Aire,134,8694.324291852045,16623.0,0.0724654739485248,1932741.0,14.47445027799423,0.5478229366895019
6355,55285,Lavoye,134,7434.29278034243,16623.0,0.0724654739485248,1932741.0,14.47445027799423,0.5943031011209587
6356,55346,Montfaucon-d'Argonne,134,19409.268582342378,16623.0,0.0724654739485248,1932741.0,14.47445027799423,0.27408342855086293
6357,55023,Avocourt,134,13527.28201618385,16623.0,0.0724654739485248,1932741.0,14.47445027799423,0.40085201748391497
6358,55101,Chardogne,5954,7754.18222519551,6214.0,0.02708900048824719,0.0,0.0,0.11851199420077528
6359,55279,Laneuville-sur-Meuse,3833,24283.57305792594,3356.6666666666665,0.014632884610913487,0.0,0.0,0.03806835413564775
6360,52211,Froncles,4062,2043.9865606839617,7300.0,0.03182325451628653,171.0,5.147494476813453,0.5698848581363362
6361,52230,Gudmont-Villiers,4060,1319.969410239039,7300.0,0.03182325451628653,187.0,5.236441962829949,0.6018600235356951
6362,52058,Bologne,4066,2944.151503798493,7300.0,0.03182325451628653,115.0,4.7535901911063645,0.5219153128656329
6363,52307,Marac,202,5609.282416483085,21711.0,0.09464584641138313,0.0,0.0,0.1402082296149288
6364,52282,Leffonds,202,588.6520419397191,21711.0,0.09464584641138313,0.0,0.0,0.19268235073910414
6365,52349,Neuilly-sur-Suize,4071,6462.683465666764,5800.0,0.02528422961567971,0.0,0.0,0.12920564340643179
6366,52507,Vauxbons,962,9633.420372945187,33383.0,0.14552817883797167,1258070.0,14.045090153441647,0.5300995261561688
6367,52431,Rochetaillée,961,11627.769667567172,33383.0,0.14552817883797167,1257325.0,14.044497801600738,0.4698305639441734
6368,52123,Chevillon,4051,5796.374864975113,25.347222222222225,0.0001104974115148838,160.0,5.081404364984463,0.43551673907950156
6369,52250,Joinville,4056,3029.7933405595454,912.5,0.003977906814535816,195.0,5.278114659230517,0.5350065251575339
6370,52072,Brethenay,4067,1795.4867418045105,6550.0,0.028553742065983122,96.0,4.574710978503383,0.5562275778158533
6371,21275,Foncegrive,956,5750.77527326559,32817.0,0.14306078677547604,1254810.0,14.042495521597502,0.6699315483678216
6372,57001,Aboncourt,148,13526.378207307396,36128.0,0.15749459440608216,1112727.0,13.92232521584464,0.4209457683002342
6373,57148,Colligny-Maizery,148,4695.340637692453,36128.0,0.15749459440608216,1112727.0,13.92232521584464,0.7143239793118472
6374,57037,Aube,148,12595.643409831808,36128.0,0.15749459440608216,1112727.0,13.92232521584464,0.44507356281543337
6375,57331,Hombourg-Budange,148,16941.433870748268,36128.0,0.15749459440608216,1112727.0,13.92232521584464,0.34309207322650426
6376,57358,Kédange-sur-Canner,1015,17700.258432957817,83873.0,0.3656317569923973,30252.0,10.317350632095335,0.3430466472113846
6377,57118,Budling,1015,18074.23787406219,83873.0,0.3656317569923973,30252.0,10.317350632095335,0.3365963843311945
6378,57533,Pange,148,6079.4685435396705,36128.0,0.15749459440608216,1112727.0,13.92232521584464,0.6575036526767157
6379,54565,Vigneulles,1028,4755.949820092212,23583.5,0.10280872916230732,132717.0,11.795981855431917,0.6577423739841671
6380,57576,Rettel,1016,20092.22244322658,41936.5,0.18281587849619865,25215.0,10.135233992657605,0.2577663181128824
6381,57440,Manhoué,988,22057.127492273707,30000.0,0.13078049801213643,1433609.0,14.175706296624904,0.24655075656377745
6382,57436,Malaucourt-sur-Seille,988,24411.953284936833,30000.0,0.13078049801213643,1433609.0,14.175706296624904,0.21341134243488238
6383,57406,Liocourt,5718,24484.709894603155,24110.25,0.10510501673990374,0.0,0.0,0.04305938787123958
6384,57249,Glatigny,148,2187.3115361964333,36128.0,0.15749459440608216,1112727.0,13.92232521584464,0.8300831989170347
6385,57472,Moncheux,148,21016.86797037598,36128.0,0.15749459440608216,1112727.0,13.92232521584464,0.26879472220417333
6386,57158,Craincourt,988,23869.934038815558,30000.0,0.13078049801213643,1433609.0,14.175706296624904,0.2206209893657476
6387,57228,Fossieux,988,22045.326503732096,30000.0,0.13078049801213643,1433609.0,14.175706296624904,0.24672917057956134
6388,57010,Alaincourt-la-Côte,5718,25576.94642707031,24110.25,0.10510501673990374,0.0,0.0,0.040208270121146555
6389,57002,Aboncourt-sur-Seille,988,23242.547395470134,30000.0,0.13078049801213643,1433609.0,14.175706296624904,0.229270807511039
6390,57627,Sanry-sur-Nied,148,9377.476491490597,36128.0,0.15749459440608216,1112727.0,13.92232521584464,0.5396681277828379
6391,57425,Luppy,148,17260.1032336309,36128.0,0.15749459440608216,1112727.0,13.92232521584464,0.33660691982682067
6392,54250,Haraucourt,1028,6505.525325991807,23583.5,0.10280872916230732,132717.0,11.795981855431917,0.5892481753648484
6393,57040,Aulnois-sur-Seille,988,22522.410941321043,30000.0,0.13078049801213643,1433609.0,14.175706296624904,0.23961821378587783
6394,54113,Champenoux,1027,14168.689049309709,47167.0,0.20561745832461464,137686.0,11.832738272126393,0.39320900451026386
6395,54104,Buissoncourt,1027,8383.933741450948,47167.0,0.20561745832461464,137686.0,11.832738272126393,0.5483561376838023
6396,54100,Brin-sur-Seille,1027,18387.50636009515,47167.0,0.20561745832461464,137686.0,11.832738272126393,0.3085204987702468
6397,54070,Bey-sur-Seille,985,20246.5466613748,51003.666666666664,0.22234283090372228,1428496.0,14.172133400545754,0.3022997337608509
6398,54468,Saffais,1027,5836.806138831053,47167.0,0.20561745832461464,137686.0,11.832738272126393,0.6348363783240181
6399,57656,Sorbey,148,11913.770559718423,36128.0,0.15749459440608216,1112727.0,13.92232521584464,0.46362333591977356
6400,57117,Buding,1015,15467.41079992012,83873.0,0.3656317569923973,30252.0,10.317350632095335,0.3842133568938915
6401,57341,Hunting,1016,18201.355377267475,41936.5,0.18281587849619865,25215.0,10.135233992657605,0.2879713426683296
6402,54301,Lanfroicourt,988,18914.241852196774,30000.0,0.13078049801213643,1433609.0,14.175706296624904,0.29893341631965936
6403,57231,Foville,5718,22661.223617379183,24110.25,0.10510501673990374,0.0,0.0,0.048276915786768224
6404,54558,Velaine-sous-Amance,1027,11565.876631204888,47167.0,0.20561745832461464,137686.0,11.832738272126393,0.4566809990283843
6405,57062,Berg-sur-Moselle,1016,17687.88085047377,41936.5,0.18281587849619865,25215.0,10.135233992657605,0.29676818706525065
6406,70093,Breuches,3915,4714.837900555039,7709.0,0.033606228639185325,15135.0,9.62483129129166,0.5980685736468854
6407,54170,Domptail-en-l'Air,1028,10887.004967748942,23583.5,0.10280872916230732,132717.0,11.795981855431917,0.44740256319561994
6408,88484,Uzemain,3903,15175.794036411758,7556.0,0.03293924809932343,75495.0,11.231834953701169,0.31433257290501343
6409,88126,Darnieulles,3903,12358.49995318757,7556.0,0.03293924809932343,75495.0,11.231834953701169,0.37974662967946443
6410,88174,Fomerey,3903,12305.500190699591,7556.0,0.03293924809932343,75495.0,11.231834953701169,0.3810996086592376
6411,88200,Gigney,3903,13655.91792090866,7556.0,0.03293924809932343,75495.0,11.231834953701169,0.3480833196486931
6412,88294,Mazeley,3903,13401.139106631072,7556.0,0.03293924809932343,75495.0,11.231834953701169,0.354085582511652
6413,88069,Bouxières-aux-Bois,3903,16390.474855922195,7556.0,0.03293924809932343,75495.0,11.231834953701169,0.2897276102240131
6414,88513,Vincey,3903,20712.38240174182,7556.0,0.03293924809932343,75495.0,11.231834953701169,0.2167885392124626
6415,88190,Frizon,3903,15187.548757429962,7556.0,0.03293924809932343,75495.0,11.231834953701169,0.31408472735695275
6416,88355,Portieux,3903,20545.11151443386,7556.0,0.03293924809932343,75495.0,11.231834953701169,0.21923561281994505
6417,88260,Langley,3902,19418.423074256425,18708.5,0.08155689823533514,80512.0,11.296173941051668,0.25126989595201926
6418,88163,Essegney,3902,18097.7011974282,18708.5,0.08155689823533514,80512.0,11.296173941051668,0.273463988776822
6419,70098,Brotte-lès-Luxeuil,3916,2139.8719891919272,7709.0,0.033606228639185325,10092.0,9.219597393238859,0.6993583748679367
6420,70067,Betoncourt-lès-Brotte,3916,2078.233856952667,7709.0,0.033606228639185325,10092.0,9.219597393238859,0.7022551680165916
6421,70055,Baudoncourt,3915,2091.5463832313053,7709.0,0.033606228639185325,15135.0,9.62483129129166,0.7131031642152833
6422,25505,Rougemont,1220,12746.49113387981,26611.0,0.11600666108669876,480247.0,13.082057916124475,0.41836918258090383
6423,25570,Tressandans,1220,15082.10443119212,26611.0,0.11600666108669876,480247.0,13.082057916124475,0.3618755131547697
6424,25279,Gouhelans,1220,9863.33087836484,26611.0,0.11600666108669876,480247.0,13.082057916124475,0.5004142027171147
6425,54045,Barbonville,1028,6173.118941027476,23583.5,0.10280872916230732,132717.0,11.795981855431917,0.6016886675041522
6426,54245,Haigneville,3902,13261.810401110111,18708.5,0.08155689823533514,80512.0,11.296173941051668,0.3728186339647839
6427,54475,Saint-Germain,3902,15819.590692760317,18708.5,0.08155689823533514,80512.0,11.296173941051668,0.31645127477313173
6428,54567,Villacourt,3902,14205.497711510896,18708.5,0.08155689823533514,80512.0,11.296173941051668,0.3509392461734023
6429,70219,Esprels,3370,13055.103488498795,8680.0,0.03783915742484481,25215.0,10.135233992657605,0.34987239541051673
6430,70263,Genevrey,3916,2668.7543305311674,7709.0,0.033606228639185325,10092.0,9.219597393238859,0.6749886680828298
6431,70186,La Creuse,3370,3089.7680687231627,8680.0,0.03783915742484481,25215.0,10.135233992657605,0.680704766001148
6432,70303,Liévans,3370,2854.179324115076,8680.0,0.03783915742484481,25215.0,10.135233992657605,0.6914999462307126
6433,70040,Autrey-lès-Cerre,3370,5109.812884317728,8680.0,0.03783915742484481,25215.0,10.135233992657605,0.594793847167488
6434,70077,Borey,3370,8727.256439555757,8680.0,0.03783915742484481,25215.0,10.135233992657605,0.4671333372123362
6435,70416,Pomoy,3370,1295.5619894334322,8680.0,0.03783915742484481,25215.0,10.135233992657605,0.767362477998053
6436,52354,Noidant-Chatenoy,3357,7552.1402429905565,45.14270833333333,0.00019679286258166513,90540.0,11.413558065771015,0.5188569859926487
6437,52105,Changey,966,3940.7604497145358,20475.0,0.08925768989328312,1345048.0,14.111941001581242,0.7403166784176515
6438,71029,Bellevesvre,1250,19614.024059135765,19789.0,0.08626717583873893,1175809.0,13.977467829761888,0.27110266527963
6439,71534,Le Tartre,1251,11647.22615809635,21068.0,0.09184278440398967,1175657.0,13.97733854881891,0.4524379652426059
6440,55332,Menaucourt,2509,2445.6501825458677,4318.5,0.01882585268884704,95611.0,11.468053614174691,0.7428177869334935
6441,55370,Naix-aux-Forges,2509,4601.389350348615,4318.5,0.01882585268884704,95611.0,11.468053614174691,0.6414860165234433
6442,55581,Willeroncourt,2509,4668.529157658945,4318.5,0.01882585268884704,95611.0,11.468053614174691,0.6385625287323737
6443,55580,Wavrille,135,23709.052945830026,15816.0,0.06894747855199833,1929505.0,14.472774569568866,0.20652954110707206
6444,52306,Manois,4058,27674.45242599132,3650.0,0.015911627258143265,195.0,5.278114659230517,0.09980852836211264
6445,52245,Humberville,4058,27229.8281407613,3650.0,0.015911627258143265,195.0,5.278114659230517,0.10288274494395322
6446,52204,Forcey,966,21835.452956311885,20475.0,0.08925768989328312,1345048.0,14.111941001581242,0.23706929562350057
6447,52380,Peigney,3353,5040.606925795595,270.85625,0.001180757175489991,110572.0,11.613431215301867,0.6218680118455169
6448,39412,Peseux,1233,9973.251220483346,12596.0,0.05491037176536235,22040.0,10.000659634288388,0.43228931310001756
6449,39173,Cousance,1255,6614.675218038528,21682.0,0.09451942526330473,1175136.0,13.976895294508322,0.6233775348440476
6450,21581,Samerey,1232,1176.1096888098716,12596.0,0.05491037176536235,1041160.0,13.855846994620387,0.8742307739758388
6451,21572,Saint-Seine-en-Bâche,1246,1927.1262375263357,24836.0,0.10826881495431401,1178318.0,13.979599404497167,0.8401664943508855
6452,21331,Labergement-lès-Auxonne,1245,3322.026245221966,19082.0,0.08318511543558625,1726876.0,14.361825132820567,0.7744889854559304
6453,21233,Drambon,1245,18777.831590647238,19082.0,0.08318511543558625,1726876.0,14.361825132820567,0.2880580900100608
6454,21437,Montmançon,1244,20073.008519837276,21571.0,0.09403553742065983,1236334.0,14.027661915874965,0.26605925996515184
6455,21167,Cheuge,954,23003.756498835824,32200.0,0.14037106786635978,1254006.0,14.041854582296583,0.23454652327573478
6456,21467,Oisilly,954,20287.613206678463,32200.0,0.14037106786635978,1254006.0,14.041854582296583,0.2766486285523268
6457,21348,Licey-sur-Vingeanne,954,22052.86754928716,32200.0,0.14037106786635978,1254006.0,14.041854582296583,0.2485021417045098
6458,21158,Chaume-et-Courchamp,955,18449.125621436313,32817.0,0.14306078677547604,1254397.0,14.042166334189254,0.31017719937088023
6459,21493,Poncey-lès-Athée,1245,8483.30634728935,19082.0,0.08318511543558625,1726876.0,14.361825132820567,0.5566435072766055
6460,01317,Ramasse,1287,6728.06203083608,36064.0,0.15721559601032295,1204410.0,14.001501208726355,0.633810493233313
6461,01150,Drom,1287,8665.09119626748,36064.0,0.15721559601032295,1204410.0,14.001501208726355,0.5643790692864612
6462,88212,Grand,2509,33427.10935111598,4318.5,0.01882585268884704,95611.0,11.468053614174691,0.09025695110531307
6463,55150,Demange-Baudignécourt,2509,14533.471999972944,4318.5,0.01882585268884704,95611.0,11.468053614174691,0.32638212408125283
6464,55264,Kœur-la-Petite,2509,21519.971421841863,4318.5,0.01882585268884704,95611.0,11.468053614174691,0.2029074373983396
6465,55361,Moulainville,136,5654.918464062164,17445.0,0.07604885959405733,1926896.0,14.471421495007908,0.6674915901095287
6466,55401,Les Paroches,136,23130.205268543097,17445.0,0.07604885959405733,1926896.0,14.471421495007908,0.21655389448466242
6467,55472,Saulvaux,2509,9806.643241902639,4318.5,0.01882585268884704,95611.0,11.468053614174691,0.45018272289365796
6468,55248,Houdelaincourt,2509,16501.68847469252,4318.5,0.01882585268884704,95611.0,11.468053614174691,0.2854775435971738
6469,55171,Eix,136,7963.421774412082,17445.0,0.07604885959405733,1926896.0,14.471421495007908,0.575260130300659
6470,55394,Ornes,136,16188.12589856737,17445.0,0.07604885959405733,1926896.0,14.471421495007908,0.3386679552308348
6471,55050,Bezonvaux,136,13602.423241336715,17445.0,0.07604885959405733,1926896.0,14.471421495007908,0.40004644698604175
6472,55024,Azannes-et-Soumazannes,136,20236.376528123856,17445.0,0.07604885959405733,1926896.0,14.471421495007908,0.2609289641024871
6473,55492,Sommedieue,136,4751.337220520704,17445.0,0.07604885959405733,1926896.0,14.471421495007908,0.7074959056733636
6474,52468,Semilly,967,25444.489198931962,20003.0,0.08720007672455883,1284180.0,14.065631719029396,0.1876033677543475
6475,52003,Aillianville,971,30640.3258563316,20003.0,0.08720007672455883,1287301.0,14.06805911328592,0.1347116025659767
6476,70041,Autrey-lès-Gray,954,31738.29247807148,32200.0,0.14037106786635978,1254006.0,14.041854582296583,0.13792997905928192
6477,39273,Montlainsia,2173,21182.01210811377,14201.0,0.06190712840901165,5047.0,8.52674740422105,0.1967224167157693
6478,39576,Val-Sonnette,1253,8011.270408011388,21068.0,0.09184278440398967,1175366.0,13.977090997217813,0.5699047587813251
6479,39448,Rahon,1248,6126.377025624073,22612.0,0.09857362070168096,1177348.0,13.97877585885761,0.6439110468787519
6480,39405,Parcey,1248,8114.713321874707,22612.0,0.09857362070168096,1177348.0,13.97877585885761,0.5679913115429791
6481,39253,Gigny,1255,18772.179604589437,21682.0,0.09451942526330473,1175136.0,13.976895294508322,0.2886546165070588
6482,21482,Perrigny-sur-l'Ognon,1229,19033.899607881296,28107.0,0.12252824858757062,1002087.0,13.817596381121913,0.29125926497695326
6483,01068,Cerdon,1283,4668.128599898775,32069.0,0.1397999930250401,1213758.0,14.009232713596226,0.7141414615293574
6484,01125,Corveissiat,2171,13735.875855376078,8983.0,0.039160040454767384,15135.0,9.62483129129166,0.32821478062733794
6485,55215,Gondrecourt-le-Château,2509,25005.173197689488,4318.5,0.01882585268884704,95611.0,11.468053614174691,0.16007428003363258
6486,52332,Val-de-Meuse,967,6241.18766804823,20003.0,0.08720007672455883,1284180.0,14.065631719029396,0.6381934004256681
6487,70122,Champlitte,3358,19574.66614476658,22.571354166666666,9.839643129083257e-05,85527.0,11.356599086693336,0.22506543599999357
6488,01426,Val-Revermont,1288,11590.361726278492,33546.0,0.14623875287717095,1202163.0,13.999633824038186,0.4705055784179465
6489,01241,Meillonnas,1287,7417.137810807019,36064.0,0.15721559601032295,1204410.0,14.001501208726355,0.6081830162977956
6490,01391,Salavre,1258,9314.230336102744,22036.0,0.09606263513984795,1181828.0,13.982573796431698,0.525937926719773
6491,01445,Villemotier,1258,4924.483985261448,22036.0,0.09606263513984795,1181828.0,13.982573796431698,0.6942204918057027
6492,01432,Verjon,1258,9116.923791950212,22036.0,0.09606263513984795,1181828.0,13.982573796431698,0.5325414903217927
6493,01127,Courmangoux,1258,10039.720312272255,22036.0,0.09606263513984795,1181828.0,13.982573796431698,0.5023531693597914
6494,01038,Bény,1258,3006.4756110131475,22036.0,0.09606263513984795,1181828.0,13.982573796431698,0.7837452066124414
6495,01195,Jasseron,1287,3134.0770901446904,36064.0,0.15721559601032295,1204410.0,14.001501208726355,0.7860512145832633
6496,01314,Priay,1342,3515.796843756314,37854.0,0.16501883239171375,5047.0,8.52674740422105,0.6360302086099158
6497,01369,Saint-Just,1287,1177.9719424985367,36064.0,0.15721559601032295,1204410.0,14.001501208726355,0.8837625586817155
6498,01350,Saint-Étienne-du-Bois,1259,3754.0550431801576,22036.0,0.09606263513984795,0.0,0.0,0.1577342878489621
6499,01053,Bourg-en-Bresse,1288,5041.490901015975,33546.0,0.14623875287717095,1202163.0,13.999633824038186,0.69912358006141
6500,01145,Dompierre-sur-Veyle,1286,9465.441517279805,40057.0,0.1746224802957383,1206689.0,14.003391631963462,0.542529245165209
6501,01449,Villette-sur-Ain,1342,7022.519971585022,37854.0,0.16501883239171375,5047.0,8.52674740422105,0.5162585884782737
6502,01074,Chalamont,1341,13650.904148234229,37667.0,0.16420363395410476,10092.0,9.219597393238859,0.3581362823640456
6503,01090,Châtenay,1342,12332.330154622308,37854.0,0.16501883239171375,5047.0,8.52674740422105,0.37641485044687956
6504,01425,La Tranclière,1286,3719.7717808978377,40057.0,0.1746224802957383,1206689.0,14.003391631963462,0.7615038012213207
6505,01211,Lent,1286,10456.556508913058,40057.0,0.1746224802957383,1206689.0,14.003391631963462,0.5117089924348127
6506,01069,Certines,1286,5070.890287064297,40057.0,0.1746224802957383,1206689.0,14.003391631963462,0.7031465815260426
6507,01405,Servas,1286,13478.325204629464,40057.0,0.1746224802957383,1206689.0,14.003391631963462,0.42813599353858606
6508,01289,Péronnas,1287,8846.088391166493,36064.0,0.15721559601032295,1204410.0,14.001501208726355,0.558293490552024
6509,01344,Saint-Denis-lès-Bourg,1290,5880.965021928099,14633.0,0.0637903675803864,35287.0,10.471298241784776,0.5775118143832072
6510,01385,Saint-Rémy,1290,9329.573479200055,14633.0,0.0637903675803864,35287.0,10.471298241784776,0.46128847666957395
6511,39477,Saint-Baraing,1248,9925.459581828543,22612.0,0.09857362070168096,1177348.0,13.97877585885761,0.5066683926033453
6512,71028,Beauvernois,1249,11695.25189524671,20092.0,0.0875880588686615,1176095.0,13.977711036762006,0.449757131022238
6513,39537,Trenal,1251,5377.093013045617,21068.0,0.09184278440398967,1175657.0,13.97733854881891,0.6736460155009293
6514,39279,Larnaud,1250,2504.2931961817085,19789.0,0.08626717583873893,1175809.0,13.977467829761888,0.8077637804442855
6515,39245,Gatey,1248,7400.649146975866,22612.0,0.09857362070168096,1177348.0,13.97877585885761,0.5941668315869636
6516,39194,Desnes,1250,6080.991350427445,19789.0,0.08626717583873893,1175809.0,13.977467829761888,0.6429330028175163
6517,39295,Loisia,1254,16018.477580645815,21068.0,0.09184278440398967,1175231.0,13.976976132878852,0.34279589882084016
6518,39261,Graye-et-Charnay,1255,15617.67250547697,21682.0,0.09451942526330473,1175136.0,13.976895294508322,0.35248298765698155
6519,39160,Commenailles,1250,11190.46167066567,19789.0,0.08626717583873893,1175809.0,13.977467829761888,0.46405597373269314
6520,39112,La Chassagne,1249,11219.756052909486,20092.0,0.0875880588686615,1176095.0,13.977711036762006,0.4635954385801696
6521,39140,Chêne-Sec,1249,11740.182149570343,20092.0,0.0875880588686615,1176095.0,13.977711036762006,0.448471085597758
6522,39429,Pleure,1248,8433.33538397823,22612.0,0.09857362070168096,1177348.0,13.97877585885761,0.556686698000165
6523,39139,Chêne-Bernard,1248,7450.855031244269,22612.0,0.09857362070168096,1177348.0,13.97877585885761,0.5922876375181766
6524,39574,Villevieux,1250,3775.5728044707716,19789.0,0.08626717583873893,1175809.0,13.977467829761888,0.7448250077354016
6525,39456,Relans,1250,7345.691285855443,19789.0,0.08626717583873893,1175809.0,13.977467829761888,0.5930863536748275
6526,39252,Gevry,1247,6428.617197888779,24836.0,0.10826881495431401,1177808.0,13.97916649082867,0.6340006956317694
6527,39150,Choisey,1247,4676.927927274262,24836.0,0.10826881495431401,1177808.0,13.97916649082867,0.707407137945445
6528,39171,Courlaoux,1251,2887.7128547301113,21068.0,0.09184278440398967,1175657.0,13.97733854881891,0.7889800005086157
6529,39229,Fontainebrux,1251,3883.380973440076,21068.0,0.09184278440398967,1175657.0,13.97733854881891,0.7406526982361425
6530,39466,Rosay,1254,12086.900514155723,21068.0,0.09184278440398967,1175231.0,13.976976132878852,0.43997947414480426
6531,39034,Balaiseaux,1248,6518.64080870801,22612.0,0.09857362070168096,1177348.0,13.97877585885761,0.628169874240779
6532,01430,Varambon,1343,3989.624159135118,38359.0,0.16722030410825137,0.0,0.0,0.15781063329296768
6533,01304,Pont-d'Ain,1343,2194.0603750863474,38359.0,0.16722030410825137,0.0,0.0,0.1755676311303106
6534,01151,Druillat,1285,3371.826477687033,40057.0,0.1746224802957383,1209001.0,14.005305783855281,0.777342786136181
6535,01273,Neuville-sur-Ain,1284,1243.6228947033756,32069.0,0.1397999930250401,1211344.0,14.007241870484084,0.8794349862008423
6536,01374,Saint-Martin-du-Mont,1286,3464.9225452824353,40057.0,0.1746224802957383,1206689.0,14.003391631963462,0.7730423786811365
6537,01197,Journans,1286,6688.40469018708,40057.0,0.1746224802957383,1206689.0,14.003391631963462,0.6391348823945796
6538,01422,Tossiat,1286,4264.77119158117,40057.0,0.1746224802957383,1206689.0,14.003391631963462,0.7374030595890849
6539,01321,Revonnas,1287,5674.408015846365,36064.0,0.15721559601032295,1204410.0,14.001501208726355,0.6751005251428264
6540,01254,Montagnat,1287,3186.988994422059,36064.0,0.15721559601032295,1204410.0,14.001501208726355,0.7835639190324232
6541,01072,Ceyzériat,1287,2927.59110621351,36064.0,0.15721559601032295,1204410.0,14.001501208726355,0.7958335165057521
6542,01130,Bresse Vallons,1290,7209.334153166921,14633.0,0.0637903675803864,35287.0,10.471298241784776,0.529627904433327
6543,01451,Viriat,1289,2557.681262639432,14633.0,0.0637903675803864,1211259.0,14.007171698086985,0.802917633829409
6544,01229,Malafretaz,1291,8973.71139391378,15532.0,0.06770942317081677,30252.0,10.317350632095335,0.47045714093187485
6545,01024,Attignat,1290,3536.0606274723773,14633.0,0.0637903675803864,35287.0,10.471298241784776,0.6728475394630218
6546,52373,Ozières,967,17437.728968043957,20003.0,0.08720007672455883,1284180.0,14.065631719029396,0.31256205576490276
6547,55220,Grimaucourt-près-Sampigny,2509,15739.469681115641,4318.5,0.01882585268884704,95611.0,11.468053614174691,0.3006720401550433
6548,55007,Ambly-sur-Meuse,136,12674.558380546605,17445.0,0.07604885959405733,1926896.0,14.471421495007908,0.4246859529985937
6549,55263,Kœur-la-Grande,2509,23615.231093662544,4318.5,0.01882585268884704,95611.0,11.468053614174691,0.17595022977366875
6550,55159,Dompcevrin,136,21656.48258337174,17445.0,0.07604885959405733,1926896.0,14.471421495007908,0.23811903845221824
6551,55437,Romagne-sous-les-Côtes,136,23977.490456428324,17445.0,0.07604885959405733,1926896.0,14.471421495007908,0.20505141749154845
6552,55544,Velosnes,3901,39553.12523053834,26530.0,0.11565355374206598,0.0,0.0,0.01713137158775368
6553,55156,Dombras,136,30216.363667658734,17445.0,0.07604885959405733,1926896.0,14.471421495007908,0.1371915014375662
6554,52085,Buxières-lès-Clefmont,967,13229.645788388902,20003.0,0.08720007672455883,1284180.0,14.065631719029396,0.40874457249068047
6555,52207,Frécourt,966,5843.91592399834,20475.0,0.08925768989328312,1345048.0,14.111941001581242,0.6558755631518389
6556,55169,Écouviez,3901,40834.09961403807,26530.0,0.11565355374206598,0.0,0.0,0.015820797964856227
6557,54412,Othe,3901,41117.30248811346,26530.0,0.11565355374206598,0.0,0.0,0.015544862828032977
6558,52291,Longchamp,967,16820.8441694044,20003.0,0.08720007672455883,1284180.0,14.065631719029396,0.3250999506506228
6559,39051,Biarne,1230,1425.8076869419197,28107.0,0.12252824858757062,1006720.0,13.822209072736358,0.8640434187667314
6560,52116,Chatenay-Vaudin,3357,3508.2852907675224,45.14270833333333,0.00019679286258166513,90540.0,11.413558065771015,0.6866823442506264
6561,52539,Violot,3357,10212.234441965042,45.14270833333333,0.00019679286258166513,90540.0,11.413558065771015,0.4315057720690687
6562,52228,Grandchamp,3357,14182.61693890683,45.14270833333333,0.00019679286258166513,90540.0,11.413558065771015,0.32771000681377477
6563,21574,Saint-Seine-sur-Vingeanne,955,27832.641015826182,32817.0,0.14306078677547604,1254397.0,14.042166334189254,0.1755864260862568
6564,52093,Chalindrey,3357,6657.892610931206,45.14270833333333,0.00019679286258166513,90540.0,11.413558065771015,0.5520290187616602
6565,52348,Neuilly-l'Évêque,966,5818.784281408664,20475.0,0.08925768989328312,1345048.0,14.111941001581242,0.6569253097350833
6566,55179,Erneville-aux-Bois,2509,8603.66399559974,4318.5,0.01882585268884704,95611.0,11.468053614174691,0.48857693274921404
6567,55127,Courcelles-en-Barrois,2509,17790.15296343923,4318.5,0.01882585268884704,95611.0,11.468053614174691,0.26151825183273075
6568,55512,Tilly-sur-Meuse,135,14676.93692444837,15816.0,0.06894747855199833,1929505.0,14.472774569568866,0.37096994229953534
6569,55064,Bouquemont,135,16928.428841465866,15816.0,0.06894747855199833,1929505.0,14.472774569568866,0.3205779741377869
6570,55269,Lahaymeix,135,20708.351657935204,15816.0,0.06894747855199833,1929505.0,14.472774569568866,0.2508915107498888
6571,55508,Thonne-la-Long,3901,44287.84181319072,26530.0,0.11565355374206598,0.0,0.0,0.012765509839747731
6572,55324,Marville,136,37217.896267890996,17445.0,0.07604885959405733,1926896.0,14.471421495007908,0.087388818628847
6573,55059,Bonnet,2509,17602.774758187275,4318.5,0.01882585268884704,95611.0,11.468053614174691,0.26487344658316153
6574,55236,Haudainville,135,9166.758353363437,15816.0,0.06894747855199833,1929505.0,14.472774569568866,0.5302891808221332
6575,52325,Millières,967,19481.12023262206,20003.0,0.08720007672455883,1284180.0,14.065631719029396,0.2743833172766283
6576,52298,Maâtz,3357,15778.711613245245,45.14270833333333,0.00019679286258166513,90540.0,11.413558065771015,0.2933944668707353
6577,52145,Coublanc,3357,17320.487060761217,45.14270833333333,0.00019679286258166513,90540.0,11.413558065771015,0.26366287622068996
