id,insee,score_2,last_updated
49938,40320,0.003042804,2023-11-20
49939,40321,0.000248107,2023-11-20
49940,40322,0.000239515,2023-11-20
49941,40323,0.00266581,2023-11-20
49942,40324,0.002057894,2023-11-20
49943,40325,0.000332958,2023-11-20
49944,40326,0.000431771,2023-11-20
49945,40327,0.001516569,2023-11-20
49946,40328,0.000322217,2023-11-20
49947,40329,0.001461792,2023-11-20
49948,40330,0.000447882,2023-11-20
49949,40331,0.001244832,2023-11-20
49950,40332,0.006464751,2023-11-20
49951,40333,0.000457548,2023-11-20
49952,40334,0.00119113,2023-11-20
49953,41001,0.000936578,2023-11-20
49954,41002,0.03485316,2023-11-20
49955,41003,0.002014932,2023-11-20
49956,41004,0.000349069,2023-11-20
49957,41006,0.000412438,2023-11-20
49958,41007,0.000665916,2023-11-20
49959,41008,0.005302621,2023-11-20
49960,41009,0.001280276,2023-11-20
49961,41010,0.001962303,2023-11-20
49962,41012,0.000207293,2023-11-20
49963,41013,0.000168627,2023-11-20
49964,41014,0.000921541,2023-11-20
49965,41016,0.036223657,2023-11-20
49966,41017,0.000360883,2023-11-20
49967,41018,0.006351975,2023-11-20
49968,41019,0.000140702,2023-11-20
49969,41020,0.00033081,2023-11-20
49970,41022,0.00011922,2023-11-20
49971,41024,0.000140702,2023-11-20
49972,41025,0.000161109,2023-11-20
49973,41026,0.001298535,2023-11-20
49974,41027,0.000123517,2023-11-20
49975,41028,0.001286721,2023-11-20
49976,41029,0.000338328,2023-11-20
49977,41030,0.000268514,2023-11-20
49978,41031,0.001630419,2023-11-20
49979,41032,0.001940822,2023-11-20
49980,41034,0.000316847,2023-11-20
49981,41035,0.001227648,2023-11-20
49982,41036,0.000390957,2023-11-20
49983,41037,0.000100961,2023-11-20
49984,41038,0.037393306,2023-11-20
49985,41039,0.005121105,2023-11-20
49986,41040,0.001152464,2023-11-20
49987,41041,0.000120294,2023-11-20
49988,41042,0.000591806,2023-11-20
49989,41043,0.036406247,2023-11-20
49990,41044,0.040522035,2023-11-20
49991,41045,0.000245959,2023-11-20
49992,41046,0.054390263,2023-11-20
49993,41047,0.006206977,2023-11-20
49994,41048,8.27024e-05,2023-11-20
49995,41049,0.035891774,2023-11-20
49996,41050,0.001709899,2023-11-20
49997,41051,0.03424417,2023-11-20
49998,41052,0.001568124,2023-11-20
49999,41053,0.000248107,2023-11-20
50000,41054,0.000210515,2023-11-20
50001,41055,0.000459697,2023-11-20
50002,41057,0.000140702,2023-11-20
50003,41058,0.000144998,2023-11-20
50004,41059,0.001835564,2023-11-20
50005,41060,0.000137479,2023-11-20
50006,41061,0.001489718,2023-11-20
50007,41062,0.000191182,2023-11-20
50008,41063,0.000655175,2023-11-20
50009,41065,0.001998821,2023-11-20
50010,41066,0.0052414,2023-11-20
50011,41067,0.001737825,2023-11-20
50012,41068,7.5184e-06,2023-11-20
50013,41069,0.004785999,2023-11-20
50014,41070,0.000552065,2023-11-20
50015,41071,0.000112776,2023-11-20
50016,41072,0.001900007,2023-11-20
50017,41073,0.001046132,2023-11-20
50018,41074,3.97401e-05,2023-11-20
50019,41075,0.000436067,2023-11-20
50020,41077,0.000150368,2023-11-20
50021,41078,0.001137427,2023-11-20
50022,41079,0.000314699,2023-11-20
50023,41080,0.034465426,2023-11-20
50024,41081,0.0,2023-11-20
50025,41083,8.16284e-05,2023-11-20
50026,41084,0.057275181,2023-11-20
50027,41085,2.36293e-05,2023-11-20
50028,41086,0.001480051,2023-11-20
50029,41087,0.000409216,2023-11-20
50030,41088,0.000951615,2023-11-20
50031,41089,9.12949e-05,2023-11-20
50032,41090,6.44434e-05,2023-11-20
50033,41091,0.006199459,2023-11-20
50034,41093,0.004356377,2023-11-20
50035,41094,0.000172923,2023-11-20
50036,41095,0.001346868,2023-11-20
50037,41096,0.000337254,2023-11-20
50038,41097,0.038423327,2023-11-20
50039,41098,0.000533806,2023-11-20
50040,41099,0.021335075,2023-11-20
50041,41100,0.000235219,2023-11-20
50042,41101,0.004334895,2023-11-20
50043,41102,0.001289943,2023-11-20
50044,41103,0.000610065,2023-11-20
50045,41104,0.00176575,2023-11-20
50046,41105,0.000171849,2023-11-20
50047,41106,0.054218414,2023-11-20
50048,41107,0.000578917,2023-11-20
50049,41108,1.07406e-05,2023-11-20
50050,41109,0.005319806,2023-11-20
50051,41110,0.039722936,2023-11-20
50052,41112,0.021967695,2023-11-20
50053,41113,0.000427475,2023-11-20
50054,41114,0.005517432,2023-11-20
50055,41115,0.001316794,2023-11-20
50056,41116,0.001220129,2023-11-20
50057,41118,3.11477e-05,2023-11-20
50058,41119,0.000191182,2023-11-20
50059,41120,0.000587509,2023-11-20
50060,41121,0.000237367,2023-11-20
50061,41122,0.038767025,2023-11-20
50062,41123,7.5184e-05,2023-11-20
50063,41124,0.001896785,2023-11-20
50064,41125,8.27024e-05,2023-11-20
50065,41126,0.035281709,2023-11-20
50066,41127,7.5184e-05,2023-11-20
50067,41128,0.006073794,2023-11-20
50068,41129,0.000305032,2023-11-20
50069,41130,0.000140702,2023-11-20
50070,41131,0.00123087,2023-11-20
50071,41132,0.036067919,2023-11-20
50072,41134,0.004822517,2023-11-20
50073,41135,0.040093486,2023-11-20
50074,41136,0.005229585,2023-11-20
50075,41137,0.000186886,2023-11-20
50076,41138,0.001026799,2023-11-20
50077,41139,0.000719618,2023-11-20
50078,41140,6.55175e-05,2023-11-20
50079,41141,0.000390957,2023-11-20
50080,41142,0.004706519,2023-11-20
50081,41143,0.000157886,2023-11-20
50082,41144,0.000109554,2023-11-20
50083,41145,0.000173997,2023-11-20
50084,41146,0.034816642,2023-11-20
50085,41147,0.000300736,2023-11-20
50086,41148,0.000241663,2023-11-20
50087,41149,0.000429623,2023-11-20
50088,41150,0.001781861,2023-11-20
50089,41151,0.034490129,2023-11-20
50090,41152,8.05543e-05,2023-11-20
50091,41153,0.000211589,2023-11-20
50092,41154,0.001390904,2023-11-20
50093,41155,0.000238441,2023-11-20
50094,41156,0.004848295,2023-11-20
50095,41157,0.001443533,2023-11-20
50096,41158,0.002065412,2023-11-20
50097,41159,8.27024e-05,2023-11-20
50098,41160,0.000168627,2023-11-20
50099,41161,0.055853129,2023-11-20
50100,41163,0.001655122,2023-11-20
50101,41164,0.035345079,2023-11-20
50102,41166,0.000178294,2023-11-20
50103,41167,0.000323291,2023-11-20
50104,41168,0.07392307,2023-11-20
50105,41171,0.000166479,2023-11-20
50106,41172,0.000387735,2023-11-20
50107,41173,0.000505881,2023-11-20
50108,41174,0.001118094,2023-11-20
50109,41175,0.001343646,2023-11-20
50110,41176,0.000402771,2023-11-20
50111,41177,0.000236293,2023-11-20
50112,41178,0.000133183,2023-11-20
50113,41179,0.000365179,2023-11-20
50114,41180,0.034565313,2023-11-20
50115,41181,0.035284931,2023-11-20
50116,41182,0.001112723,2023-11-20
50117,41184,0.000673434,2023-11-20
50118,41185,0.03900654,2023-11-20
50119,41186,0.001231944,2023-11-20
50120,41187,0.001038613,2023-11-20
50121,41188,0.000140702,2023-11-20
50122,41189,0.000207293,2023-11-20
50123,41190,0.000922615,2023-11-20
50124,41191,0.000144998,2023-11-20
50125,41192,0.000405994,2023-11-20
50126,41193,8.27024e-05,2023-11-20
50127,41194,0.038458771,2023-11-20
50128,41195,0.035781146,2023-11-20
50129,41196,6.76656e-05,2023-11-20
50130,41198,0.035237673,2023-11-20
50131,41199,0.000579991,2023-11-20
50132,41200,0.001994524,2023-11-20
50133,41201,0.000427475,2023-11-20
50134,41203,0.005387472,2023-11-20
50135,41204,0.004830036,2023-11-20
50136,41205,0.004795666,2023-11-20
50137,41206,0.006196237,2023-11-20
50138,41207,0.000223404,2023-11-20
50139,41208,0.004824666,2023-11-20
50140,41209,0.001313572,2023-11-20
50141,41211,0.034263503,2023-11-20
50142,41212,0.003807533,2023-11-20
50143,41213,0.000577843,2023-11-20
50144,41214,0.00134472,2023-11-20
50145,41215,0.000284625,2023-11-20
50146,41216,0.000999947,2023-11-20
50147,41217,0.034402056,2023-11-20
50148,41218,0.037866965,2023-11-20
50149,41219,0.000429623,2023-11-20
50150,41220,0.005620542,2023-11-20
50151,41221,0.000508029,2023-11-20
50152,41222,0.038027,2023-11-20
50153,41223,0.005573283,2023-11-20
50154,41224,0.000210515,2023-11-20
50155,41225,0.000429623,2023-11-20
50156,41226,0.002093338,2023-11-20
50157,41228,0.000532732,2023-11-20
50158,41229,0.035331116,2023-11-20
50159,41230,0.006275717,2023-11-20
50160,41231,0.055889647,2023-11-20
50161,41232,0.060157951,2023-11-20
50162,41233,0.000239515,2023-11-20
50163,41234,0.004418672,2023-11-20
50164,41235,0.00116213,2023-11-20
50165,41236,0.000417808,2023-11-20
50166,41237,0.000179368,2023-11-20
50167,41238,0.001302832,2023-11-20
50168,41239,0.000528436,2023-11-20
50169,41241,0.001563827,2023-11-20
50170,41242,0.000556362,2023-11-20
50171,41243,6.44434e-06,2023-11-20
50172,41245,0.00535525,2023-11-20
50173,41246,0.001590679,2023-11-20
50174,41247,0.001482199,2023-11-20
50175,41248,0.000252403,2023-11-20
50176,41249,0.000369476,2023-11-20
50177,41250,0.000499437,2023-11-20
50178,41251,0.000496214,2023-11-20
50179,41252,0.005226363,2023-11-20
50180,41253,0.005007255,2023-11-20
50181,41254,0.00104291,2023-11-20
50182,41255,0.000284625,2023-11-20
50183,41256,0.11773709,2023-11-20
50184,41258,0.035301042,2023-11-20
50185,41259,0.001296387,2023-11-20
50186,41260,0.000141776,2023-11-20
50187,41261,0.00111702,2023-11-20
50188,41262,0.001658345,2023-11-20
50189,41265,0.000480104,2023-11-20
50190,41266,0.000241663,2023-11-20
50191,41267,0.027556015,2023-11-20
50192,41268,0.001512273,2023-11-20
50193,41269,0.002103004,2023-11-20
50194,41271,1.8259e-05,2023-11-20
50195,41273,0.000546695,2023-11-20
50196,41274,0.000427475,2023-11-20
50197,41275,0.001215833,2023-11-20
50198,41276,0.006235977,2023-11-20
50199,41277,0.000970948,2023-11-20
50200,41278,0.00056388,2023-11-20
50201,41279,0.000517696,2023-11-20
50202,41280,0.039703603,2023-11-20
50203,41281,0.001118094,2023-11-20
50204,41282,0.038469511,2023-11-20
50205,41283,0.001113797,2023-11-20
50206,41284,0.000166479,2023-11-20
50207,41285,2.36293e-05,2023-11-20
50208,41286,0.000581065,2023-11-20
50209,41287,0.002048227,2023-11-20
50210,41288,0.006131793,2023-11-20
50211,41289,0.000481178,2023-11-20
50212,41290,0.001112723,2023-11-20
50213,41291,0.0,2023-11-20
50214,41292,0.004938516,2023-11-20
50215,41293,0.001807638,2023-11-20
50216,41294,0.001311424,2023-11-20
50217,41295,0.006248866,2023-11-20
50218,41296,0.052543958,2023-11-20
50219,41297,0.052357073,2023-11-20
50220,42001,0.001025725,2023-11-20
50221,42002,0.000412438,2023-11-20
50222,42003,0.071926397,2023-11-20
50223,42005,0.0705269,2023-11-20
50224,42006,0.001214759,2023-11-20
50225,42007,9.23689e-05,2023-11-20
50226,42008,0.001251277,2023-11-20
50227,42009,0.000805543,2023-11-20
50228,42010,0.001605716,2023-11-20
50229,42011,0.075889669,2023-11-20
50230,42012,0.001323239,2023-11-20
50231,42013,0.002269483,2023-11-20
50232,42014,0.001332905,2023-11-20
50233,42015,0.000434993,2023-11-20
50234,42016,0.000951615,2023-11-20
50235,42017,0.054835997,2023-11-20
50236,42018,0.000721767,2023-11-20
50237,42019,0.000763655,2023-11-20
50238,42020,0.071315258,2023-11-20
50239,42021,0.001399497,2023-11-20
50240,42022,0.070384051,2023-11-20
50241,42023,0.054368782,2023-11-20
50242,42025,1.9333e-05,2023-11-20
50243,42026,0.000976318,2023-11-20
50244,42027,0.00108265,2023-11-20
50245,42028,0.054028306,2023-11-20
50246,42029,0.001339349,2023-11-20
50247,42030,0.075158235,2023-11-20
50248,42031,0.006837449,2023-11-20
50249,42032,0.009279855,2023-11-20
50250,42033,7.94802e-05,2023-11-20
50251,42034,0.012151885,2023-11-20
50252,42035,0.000766877,2023-11-20
50253,42036,0.009162783,2023-11-20
50254,42037,0.000236293,2023-11-20
50255,42038,0.071553699,2023-11-20
50256,42039,0.000513399,2023-11-20
50257,42040,0.000401697,2023-11-20
50258,42041,0.071836176,2023-11-20
50259,42042,0.000704582,2023-11-20
50260,42043,0.055741427,2023-11-20
50261,42044,0.010887719,2023-11-20
50262,42045,0.000124591,2023-11-20
50263,42046,0.001204018,2023-11-20
50264,42047,0.011855445,2023-11-20
50265,42048,0.000266366,2023-11-20
50266,42049,0.072062802,2023-11-20
50267,42050,0.000600398,2023-11-20
50268,42051,0.002241558,2023-11-20
50269,42052,0.000253478,2023-11-20
50270,42053,0.009298114,2023-11-20
50271,42054,0.000394179,2023-11-20
50272,42055,0.000345846,2023-11-20
50273,42056,0.001541272,2023-11-20
50274,42058,0.000661619,2023-11-20
50275,42059,0.002343593,2023-11-20
50276,42060,0.00131572,2023-11-20
50277,42061,0.001227648,2023-11-20
50278,42062,0.001820527,2023-11-20
50279,42063,0.005428286,2023-11-20
50280,42064,0.00153268,2023-11-20
50281,42065,0.072625608,2023-11-20
50282,42066,0.072974677,2023-11-20
50283,42067,0.054876811,2023-11-20
50284,42068,0.000434993,2023-11-20
50285,42069,0.070870599,2023-11-20
50286,42070,0.001108427,2023-11-20
50287,42071,0.070734193,2023-11-20
50288,42072,0.000719618,2023-11-20
50289,42073,0.001489718,2023-11-20
50290,42074,0.000684175,2023-11-20
50291,42075,0.069847022,2023-11-20
50292,42076,0.001376941,2023-11-20
50293,42077,0.071392591,2023-11-20
50294,42078,0.072061728,2023-11-20
50295,42079,9.23689e-05,2023-11-20
50296,42081,0.071737363,2023-11-20
50297,42083,0.008743901,2023-11-20
50298,42084,0.000447882,2023-11-20
50299,42085,0.054646963,2023-11-20
50300,42086,0.000244885,2023-11-20
50301,42087,0.001177167,2023-11-20
50302,42088,0.00191397,2023-11-20
50303,42089,0.000930134,2023-11-20
50304,42090,0.001283499,2023-11-20
50305,42091,0.001171797,2023-11-20
50306,42092,0.068515191,2023-11-20
50307,42093,0.009204671,2023-11-20
50308,42094,0.072585868,2023-11-20
50309,42095,0.009987659,2023-11-20
50310,42096,0.000175071,2023-11-20
50311,42097,0.070558048,2023-11-20
50312,42098,0.00547984,2023-11-20
50313,42099,0.009887772,2023-11-20
50314,42100,0.000180442,2023-11-20
50315,42101,0.054877885,2023-11-20
50316,42102,0.000277107,2023-11-20
50317,42103,0.009273411,2023-11-20
50318,42104,0.000191182,2023-11-20
50319,42105,0.071271222,2023-11-20
50320,42106,0.000205145,2023-11-20
50321,42107,0.000770099,2023-11-20
50322,42108,0.071389368,2023-11-20
50323,42109,0.000467215,2023-11-20
50324,42110,0.009579517,2023-11-20
50325,42112,2.79255e-05,2023-11-20
50326,42113,0.001221203,2023-11-20
50327,42115,0.003082545,2023-11-20
50328,42116,0.000716396,2023-11-20
50329,42117,0.000707804,2023-11-20
50330,42118,0.00456904,2023-11-20
50331,42119,0.000605768,2023-11-20
50332,42120,0.00149294,2023-11-20
50333,42121,0.000543473,2023-11-20
50334,42122,0.001419904,2023-11-20
50335,42123,0.009265893,2023-11-20
50336,42124,0.000519844,2023-11-20
50337,42125,0.000254552,2023-11-20
50338,42126,0.001107353,2023-11-20
50339,42127,0.071407627,2023-11-20
50340,42128,0.005130772,2023-11-20
50341,42129,0.001371571,2023-11-20
50342,42130,0.071565514,2023-11-20
50343,42131,0.000281403,2023-11-20
50344,42132,0.001194352,2023-11-20
50345,42133,0.000215886,2023-11-20
50346,42134,0.000574621,2023-11-20
50347,42135,0.071547255,2023-11-20
50348,42136,0.000719618,2023-11-20
50349,42137,0.000758284,2023-11-20
50350,42138,0.002118041,2023-11-20
50351,42139,0.003010583,2023-11-20
50352,42140,0.001151389,2023-11-20
50353,42141,0.000278181,2023-11-20
50354,42142,0.001204018,2023-11-20
50355,42143,0.073121823,2023-11-20
50356,42145,0.000469363,2023-11-20
50357,42146,0.000519844,2023-11-20
50358,42147,0.001332905,2023-11-20
50359,42148,0.000351217,2023-11-20
50360,42149,0.071339962,2023-11-20
50361,42150,0.000690619,2023-11-20
50362,42151,0.071671845,2023-11-20
50363,42152,0.000517696,2023-11-20
50364,42153,0.070987671,2023-11-20
50365,42154,0.002222225,2023-11-20
50366,42155,0.075759708,2023-11-20
50367,42156,0.071798584,2023-11-20
50368,42157,0.071186372,2023-11-20
50369,42158,0.000622953,2023-11-20
50370,42159,0.012099256,2023-11-20
50371,42160,0.000347995,2023-11-20
50372,42161,0.069848096,2023-11-20
50373,42162,0.001601419,2023-11-20
50374,42163,0.071971507,2023-11-20
50375,42164,0.000503733,2023-11-20
50376,42165,0.00150368,2023-11-20
50377,42166,0.070698749,2023-11-20
50378,42167,0.000564954,2023-11-20
50379,42168,0.000744322,2023-11-20
50380,42169,0.001380164,2023-11-20
50381,42170,0.070819044,2023-11-20
50382,42171,0.076116295,2023-11-20
50383,42172,0.070782526,2023-11-20
50384,42173,0.075051904,2023-11-20
50385,42174,0.072615942,2023-11-20
50386,42175,0.001264165,2023-11-20
50387,42176,0.071639624,2023-11-20
50388,42177,0.000835617,2023-11-20
50389,42178,0.06955273,2023-11-20
50390,42179,0.000374846,2023-11-20
50391,42180,0.070541937,2023-11-20
50392,42181,0.003504649,2023-11-20
50393,42182,0.001626123,2023-11-20
50394,42183,0.010597724,2023-11-20
50395,42184,0.071167038,2023-11-20
50396,42185,0.070918931,2023-11-20
50397,42186,0.009304559,2023-11-20
50398,42187,0.070952227,2023-11-20
50399,42188,0.000289995,2023-11-20
50400,42189,0.072357094,2023-11-20
50401,42191,0.000668064,2023-11-20
50402,42192,0.000532732,2023-11-20
50403,42193,0.001077279,2023-11-20
50404,42194,0.072140134,2023-11-20
50405,42195,0.000694915,2023-11-20
50406,42196,0.000224478,2023-11-20
50407,42197,0.00082595,2023-11-20
50408,42198,0.0014242,2023-11-20
50409,42199,0.001650826,2023-11-20
50410,42200,0.001353312,2023-11-20
50411,42201,0.054389189,2023-11-20
50412,42202,0.001187907,2023-11-20
50413,42203,0.071754548,2023-11-20
50414,42204,0.000887171,2023-11-20
50415,42205,0.00052414,2023-11-20
50416,42206,0.070619269,2023-11-20
50417,42207,0.064788212,2023-11-20
50418,42208,0.000332958,2023-11-20
50419,42209,0.001110575,2023-11-20
50420,42210,0.009104784,2023-11-20
50421,42211,0.070459235,2023-11-20
50422,42212,0.069590322,2023-11-20
50423,42213,0.005100698,2023-11-20
50424,42214,0.001164278,2023-11-20
50425,42215,0.000244885,2023-11-20
50426,42216,0.001763602,2023-11-20
50427,42217,0.000895764,2023-11-20
50428,42218,0.072803902,2023-11-20
50429,42219,0.00041029,2023-11-20
50430,42220,0.071921027,2023-11-20
50431,42221,0.07535801,2023-11-20
50432,42222,0.002555182,2023-11-20
50433,42223,0.072095024,2023-11-20
50434,42224,0.064386515,2023-11-20
50435,42225,0.009283077,2023-11-20
50436,42226,0.076217256,2023-11-20
50437,42227,0.000692767,2023-11-20
50438,42228,0.000836691,2023-11-20
50439,42229,0.001628271,2023-11-20
50440,42230,0.010557984,2023-11-20
50441,42231,0.071818991,2023-11-20
50442,42232,0.001194352,2023-11-20
50443,42233,0.071741659,2023-11-20
50444,42234,0.068950184,2023-11-20
50445,42235,0.000997799,2023-11-20
50446,42236,0.000685249,2023-11-20
50447,42237,0.065627051,2023-11-20
50448,42238,0.011153011,2023-11-20
50449,42239,0.001374793,2023-11-20
50450,42240,0.000480104,2023-11-20
50451,42241,0.068406711,2023-11-20
50452,42242,0.008842714,2023-11-20
50453,42243,0.010549391,2023-11-20
50454,42245,0.012061664,2023-11-20
50455,42246,0.054471891,2023-11-20
50456,42247,0.000412438,2023-11-20
50457,42248,0.001888193,2023-11-20
50458,42249,0.068429266,2023-11-20
50459,42251,0.002439184,2023-11-20
50460,42252,0.000573547,2023-11-20
50461,42253,0.070331422,2023-11-20
50462,42254,0.068594671,2023-11-20
50463,42255,0.001924711,2023-11-20
50464,42256,0.001695937,2023-11-20
50465,42257,0.072180949,2023-11-20
50466,42259,0.008782567,2023-11-20
50467,42260,0.002052524,2023-11-20
50468,42261,0.001137427,2023-11-20
50469,42262,0.000818432,2023-11-20
50470,42264,0.001901081,2023-11-20
50471,42265,0.001426348,2023-11-20
50472,42266,0.001085872,2023-11-20
50473,42267,0.00082058,2023-11-20
50474,42268,0.010841535,2023-11-20
50475,42269,0.000236293,2023-11-20
50476,42270,0.007024335,2023-11-20
50477,42271,0.009631072,2023-11-20
50478,42272,0.001405941,2023-11-20
50479,42273,0.000866764,2023-11-20
50480,42274,0.000705656,2023-11-20
50481,42275,0.068623671,2023-11-20
50482,42276,0.001631493,2023-11-20
50483,42277,0.069539842,2023-11-20
50484,42278,0.0111369,2023-11-20
50485,42279,0.070536567,2023-11-20
50486,42280,0.00045003,2023-11-20
50487,42281,0.000350143,2023-11-20
50488,42282,0.011685744,2023-11-20
50489,42283,0.000239515,2023-11-20
50490,42284,0.071919953,2023-11-20
50491,42285,0.001511199,2023-11-20
50492,42286,0.009885624,2023-11-20
50493,42287,0.000437141,2023-11-20
50494,42288,0.000724989,2023-11-20
50495,42289,0.071437701,2023-11-20
50496,42290,0.00127598,2023-11-20
50497,42293,0.000474733,2023-11-20
50498,42294,0.07059564,2023-11-20
50499,42295,0.012478398,2023-11-20
50500,42296,0.00146931,2023-11-20
50501,42297,0.00154342,2023-11-20
50502,42298,0.00037055,2023-11-20
50503,42299,0.001300683,2023-11-20
50504,42300,9.66652e-05,2023-11-20
50505,42301,0.000367328,2023-11-20
50506,42302,0.064641066,2023-11-20
50507,42303,0.010642834,2023-11-20
50508,42304,0.001500458,2023-11-20
50509,42305,0.065391832,2023-11-20
50510,42306,0.054785516,2023-11-20
50511,42307,0.008746049,2023-11-20
50512,42308,0.006996409,2023-11-20
50513,42310,0.055005698,2023-11-20
50514,42311,0.068545265,2023-11-20
50515,42312,0.000885023,2023-11-20
50516,42313,0.000760433,2023-11-20
50517,42314,0.001850601,2023-11-20
50518,42315,0.071321703,2023-11-20
50519,42316,0.00988992,2023-11-20
50520,42317,0.071750252,2023-11-20
50521,42318,0.001155686,2023-11-20
50522,42319,0.001487569,2023-11-20
50523,42320,8.59246e-06,2023-11-20
50524,42321,0.000423179,2023-11-20
50525,42322,0.064854804,2023-11-20
50526,42323,0.070670824,2023-11-20
50527,42324,0.070357199,2023-11-20
50528,42325,0.070880265,2023-11-20
50529,42326,0.054080935,2023-11-20
50530,42327,0.001321091,2023-11-20
50531,42328,0.00083132,2023-11-20
50532,42329,0.054592186,2023-11-20
50533,42330,0.068627967,2023-11-20
50534,42331,0.001414533,2023-11-20
50535,42332,0.071259407,2023-11-20
50536,42333,8.37765e-05,2023-11-20
50537,42334,0.005022292,2023-11-20
50538,42335,0.002021376,2023-11-20
50539,42336,0.001582086,2023-11-20
50540,42337,0.072150875,2023-11-20
50541,42338,0.070607455,2023-11-20
50542,42339,0.011627745,2023-11-20
50543,43001,0.007356219,2023-11-20
50544,43002,0.007905062,2023-11-20
50545,43003,0.00630042,2023-11-20
50546,43004,0.000358735,2023-11-20
50547,43005,0.000320069,2023-11-20
50548,43006,0.000239515,2023-11-20
50549,43007,0.002394074,2023-11-20
50550,43008,0.002777512,2023-11-20
50551,43009,0.000485474,2023-11-20
50552,43010,0.006713932,2023-11-20
50553,43011,0.000640138,2023-11-20
50554,43012,0.007031853,2023-11-20
50555,43013,0.006338012,2023-11-20
50556,43014,0.00029107,2023-11-20
50557,43015,0.000368402,2023-11-20
50558,43016,0.008199354,2023-11-20
50559,43017,0.00862468,2023-11-20
50560,43018,0.002935399,2023-11-20
50561,43019,0.00265507,2023-11-20
50562,43020,0.006464751,2023-11-20
50563,43021,0.000462919,2023-11-20
50564,43022,0.047145746,2023-11-20
50565,43023,0.001094464,2023-11-20
50566,43024,0.006376678,2023-11-20
50567,43025,0.00658612,2023-11-20
50568,43026,0.000498363,2023-11-20
50569,43027,0.001165352,2023-11-20
50570,43028,0.006198385,2023-11-20
50571,43029,0.000378068,2023-11-20
50572,43030,0.003431613,2023-11-20
50573,43031,0.00056925,2023-11-20
50574,43032,0.007378774,2023-11-20
50575,43033,0.039368497,2023-11-20
50576,43034,0.000653027,2023-11-20
50577,43035,0.001208314,2023-11-20
50578,43036,0.00602761,2023-11-20
50579,43037,0.007118852,2023-11-20
50580,43038,0.046626977,2023-11-20
50581,43039,0.007277812,2023-11-20
50582,43040,0.008503312,2023-11-20
50583,43041,0.007887877,2023-11-20
50584,43042,0.007286405,2023-11-20
50585,43043,0.006433603,2023-11-20
50586,43044,0.006744006,2023-11-20
50587,43045,0.010436615,2023-11-20
50588,43046,0.00791258,2023-11-20
50589,43047,0.000475807,2023-11-20
50590,43048,0.001254499,2023-11-20
50591,43049,0.000775469,2023-11-20
50592,43050,0.04649272,2023-11-20
50593,43051,0.004366043,2023-11-20
50594,43052,0.000886097,2023-11-20
50595,43053,0.002379037,2023-11-20
50596,43054,0.000136405,2023-11-20
50597,43055,0.007825582,2023-11-20
50598,43056,0.000155738,2023-11-20
50599,43057,0.000393105,2023-11-20
50600,43058,0.00700715,2023-11-20
50601,43059,0.001346868,2023-11-20
50602,43060,8.59246e-05,2023-11-20
50603,43061,0.007974876,2023-11-20
50604,43062,0.006069498,2023-11-20
50605,43063,0.006720377,2023-11-20
50606,43064,0.000207293,2023-11-20
50607,43065,0.000567102,2023-11-20
50608,43066,0.000925837,2023-11-20
50609,43067,0.006701044,2023-11-20
50610,43068,0.000156812,2023-11-20
50611,43069,0.001074057,2023-11-20
50612,43070,0.000498363,2023-11-20
50613,43071,0.000977392,2023-11-20
50614,43072,0.00677945,2023-11-20
50615,43073,0.001061169,2023-11-20
50616,43074,0.008764308,2023-11-20
50617,43075,0.000369476,2023-11-20
50618,43076,0.001317868,2023-11-20
50619,43077,0.007071593,2023-11-20
50620,43078,0.008139206,2023-11-20
50621,43079,0.006868597,2023-11-20
50622,43080,0.000908652,2023-11-20
50623,43082,0.000546695,2023-11-20
50624,43083,0.000110628,2023-11-20
50625,43084,0.007216591,2023-11-20
50626,43085,0.000276033,2023-11-20
50627,43086,0.007408847,2023-11-20
50628,43087,0.003677572,2023-11-20
50629,43088,0.039386756,2023-11-20
50630,43089,0.007917951,2023-11-20
50631,43090,0.000140702,2023-11-20
50632,43091,0.000878579,2023-11-20
50633,43092,0.001965525,2023-11-20
50634,43093,0.000895764,2023-11-20
50635,43094,0.000557436,2023-11-20
50636,43095,0.006225236,2023-11-20
50637,43096,0.008384091,2023-11-20
50638,43097,0.0007121,2023-11-20
50639,43098,0.000728211,2023-11-20
50640,43099,0.04661731,2023-11-20
50641,43100,0.007435699,2023-11-20
50642,43101,0.000221256,2023-11-20
50643,43102,0.006168311,2023-11-20
50644,43103,0.039325535,2023-11-20
50645,43104,5.04807e-05,2023-11-20
50646,43105,0.001106279,2023-11-20
50647,43106,0.006534565,2023-11-20
50648,43107,0.00041566,2023-11-20
50649,43108,0.001222277,2023-11-20
50650,43109,7.84062e-05,2023-11-20
50651,43110,0.008481831,2023-11-20
50652,43111,0.007102741,2023-11-20
50653,43112,0.000566028,2023-11-20
50654,43113,0.002652922,2023-11-20
50655,43114,0.001295313,2023-11-20
50656,43115,0.001002095,2023-11-20
50657,43116,0.000838839,2023-11-20
50658,43117,0.008002801,2023-11-20
50659,43118,0.000480104,2023-11-20
50660,43119,0.000419956,2023-11-20
50661,43120,0.04673116,2023-11-20
50662,43121,0.047086673,2023-11-20
50663,43122,0.006113534,2023-11-20
50664,43123,0.047256374,2023-11-20
50665,43124,0.006299346,2023-11-20
50666,43125,0.039320165,2023-11-20
50667,43126,0.007325071,2023-11-20
50668,43127,0.000327587,2023-11-20
50669,43128,0.001252351,2023-11-20
50670,43129,0.003091137,2023-11-20
