id,insee,score_4,gamma,max_distance_km,last_update
18195,51057,11.351114070884202,5.0,20.0,2025-12-01
18196,51058,651.057781095576,5.0,20.0,2025-12-01
18197,51059,29.349741266007747,5.0,20.0,2025-12-01
18198,51060,20.5105951277091,5.0,20.0,2025-12-01
18199,51061,68.9329712626957,5.0,20.0,2025-12-01
18200,51062,6.70784099952752,5.0,20.0,2025-12-01
18201,51063,65.0345049714807,5.0,20.0,2025-12-01
18202,51065,37.94478082226272,5.0,20.0,2025-12-01
18203,51066,20.093505480593382,5.0,20.0,2025-12-01
18204,51068,23.67602513680476,5.0,20.0,2025-12-01
18205,51069,152.17905702651996,5.0,20.0,2025-12-01
18206,51070,16.892408325176344,5.0,20.0,2025-12-01
18207,51071,22.276085212192395,5.0,20.0,2025-12-01
18208,51072,185.52217163211543,5.0,20.0,2025-12-01
18209,51073,157.84257949604884,5.0,20.0,2025-12-01
18210,51074,181.469853683099,5.0,20.0,2025-12-01
18211,51075,244.39177440868144,5.0,20.0,2025-12-01
18212,51076,87.3153143646592,5.0,20.0,2025-12-01
18213,51077,135.108044461189,5.0,20.0,2025-12-01
18214,51078,60.270201571841255,5.0,20.0,2025-12-01
18215,51079,176.06521125900838,5.0,20.0,2025-12-01
18216,51080,11.629762060457965,5.0,20.0,2025-12-01
18217,51081,150.16873819089278,5.0,20.0,2025-12-01
18218,51082,8.917622643318976,5.0,20.0,2025-12-01
18219,51083,7.876445655673249,5.0,20.0,2025-12-01
18220,51084,6.385335343957457,5.0,20.0,2025-12-01
18221,51085,33.64107344334201,5.0,20.0,2025-12-01
18222,51086,68.71152627770218,5.0,20.0,2025-12-01
18223,51087,36.158809241156575,5.0,20.0,2025-12-01
18224,51088,201.4862272739328,5.0,20.0,2025-12-01
18225,51089,56.01780531891623,5.0,20.0,2025-12-01
18226,51090,19.656024419431443,5.0,20.0,2025-12-01
18227,51091,12.191898752590825,5.0,20.0,2025-12-01
18228,51092,18.49072756650517,5.0,20.0,2025-12-01
18229,51093,78.24147610613471,5.0,20.0,2025-12-01
18230,51094,22.627494721152352,5.0,20.0,2025-12-01
18231,51095,18.959746607790876,5.0,20.0,2025-12-01
18232,51097,33.58166202811963,5.0,20.0,2025-12-01
18233,51098,14.518211001935505,5.0,20.0,2025-12-01
18234,51099,24.866545074584643,5.0,20.0,2025-12-01
18235,51100,31.37959496815991,5.0,20.0,2025-12-01
18236,51101,228.33237084865178,5.0,20.0,2025-12-01
18237,51102,158.75862926618376,5.0,20.0,2025-12-01
18238,51103,19.98781750720952,5.0,20.0,2025-12-01
18239,51104,11.643621219562837,5.0,20.0,2025-12-01
18240,51105,370.98981362818733,5.0,20.0,2025-12-01
18241,51106,36.48232873887823,5.0,20.0,2025-12-01
18242,51107,32.94619144583698,5.0,20.0,2025-12-01
18243,51108,904.6112996780798,5.0,20.0,2025-12-01
18244,51109,221.7029663686579,5.0,20.0,2025-12-01
18245,51110,47.881365043748055,5.0,20.0,2025-12-01
18246,51111,131.17369578159202,5.0,20.0,2025-12-01
18247,51112,231.99736770249928,5.0,20.0,2025-12-01
18248,51113,23.152828713826846,5.0,20.0,2025-12-01
18249,51115,315.71127799475113,5.0,20.0,2025-12-01
18250,51116,21.421536241828022,5.0,20.0,2025-12-01
18251,51117,68.62478274382687,5.0,20.0,2025-12-01
18252,51118,385.4965851986419,5.0,20.0,2025-12-01
18253,51119,197.01566728120272,5.0,20.0,2025-12-01
18254,51120,132.59201842962807,5.0,20.0,2025-12-01
18255,51121,38.45663429820303,5.0,20.0,2025-12-01
18256,51122,21.740323398953244,5.0,20.0,2025-12-01
18257,51124,20.702655331450803,5.0,20.0,2025-12-01
18258,51125,8.490892126446083,5.0,20.0,2025-12-01
18259,51126,8.397259186892748,5.0,20.0,2025-12-01
18260,51127,16.486254428159103,5.0,20.0,2025-12-01
18261,51128,17.50115982380469,5.0,20.0,2025-12-01
18262,51129,19.883437981569624,5.0,20.0,2025-12-01
18263,51130,13.720997673590993,5.0,20.0,2025-12-01
18264,51132,7.893839799107918,5.0,20.0,2025-12-01
18265,51133,8.850184810230608,5.0,20.0,2025-12-01
18266,51134,19.169845643010653,5.0,20.0,2025-12-01
18267,51135,9.560681517014705,5.0,20.0,2025-12-01
18268,51136,75.51896264205854,5.0,20.0,2025-12-01
18269,51137,21.695213624215878,5.0,20.0,2025-12-01
18270,51138,7.978959328220568,5.0,20.0,2025-12-01
18271,51139,12.830978643551674,5.0,20.0,2025-12-01
18272,51140,154.0061190665626,5.0,20.0,2025-12-01
18273,51141,52.64294443037856,5.0,20.0,2025-12-01
18274,51142,106.49138919550954,5.0,20.0,2025-12-01
18275,51143,7.551942075966362,5.0,20.0,2025-12-01
18276,51144,29.870517774280927,5.0,20.0,2025-12-01
18277,51145,212.65198978661044,5.0,20.0,2025-12-01
18278,51146,42.05116942035044,5.0,20.0,2025-12-01
18279,51147,42.891397036282825,5.0,20.0,2025-12-01
18280,51148,45.56759047029235,5.0,20.0,2025-12-01
18281,51149,66.13397661243576,5.0,20.0,2025-12-01
18282,51150,71.90828528616947,5.0,20.0,2025-12-01
18283,51151,18.766289031129645,5.0,20.0,2025-12-01
18284,51152,225.73319599912793,5.0,20.0,2025-12-01
18285,51153,163.19934475084284,5.0,20.0,2025-12-01
18286,51154,17.7971389720739,5.0,20.0,2025-12-01
18287,51155,28.173341616303453,5.0,20.0,2025-12-01
18288,51156,28.559118747366995,5.0,20.0,2025-12-01
18289,51157,14.838976169281313,5.0,20.0,2025-12-01
18290,51158,26.002275800812452,5.0,20.0,2025-12-01
18291,51160,97.34465234490054,5.0,20.0,2025-12-01
18292,51161,95.8089323029114,5.0,20.0,2025-12-01
18293,51162,40.98593895396386,5.0,20.0,2025-12-01
18294,51163,25.532231863564604,5.0,20.0,2025-12-01
18295,51164,8.88140322529914,5.0,20.0,2025-12-01
18296,51165,34.5446350476291,5.0,20.0,2025-12-01
18297,51166,7.344706249424872,5.0,20.0,2025-12-01
18298,51167,21.345053450264547,5.0,20.0,2025-12-01
18299,51168,69.33272749952371,5.0,20.0,2025-12-01
18300,51169,5.177689352573336,5.0,20.0,2025-12-01
18301,51170,11.589355470375507,5.0,20.0,2025-12-01
18302,51171,182.40909762505288,5.0,20.0,2025-12-01
18303,51172,637.8397416117609,5.0,20.0,2025-12-01
18304,51173,154.85308634370355,5.0,20.0,2025-12-01
18305,51174,37.751711715252334,5.0,20.0,2025-12-01
18306,51175,20.740338331942716,5.0,20.0,2025-12-01
18307,51176,10.551809521945334,5.0,20.0,2025-12-01
18308,51177,223.59289028382128,5.0,20.0,2025-12-01
18309,51178,29.798936534229515,5.0,20.0,2025-12-01
18310,51179,26.205334465710116,5.0,20.0,2025-12-01
18311,51181,184.3967978933939,5.0,20.0,2025-12-01
18312,51182,15.44001805636096,5.0,20.0,2025-12-01
18313,51183,265.16982037190496,5.0,20.0,2025-12-01
18314,51184,21.932772857539867,5.0,20.0,2025-12-01
18315,51185,19.487058440129886,5.0,20.0,2025-12-01
18316,51186,13.387510509096986,5.0,20.0,2025-12-01
18317,51187,63.92152027197614,5.0,20.0,2025-12-01
18318,51188,196.9381683577011,5.0,20.0,2025-12-01
18319,51190,172.1703723657417,5.0,20.0,2025-12-01
18320,51191,8.05153986811843,5.0,20.0,2025-12-01
18321,51192,46.41598068934334,5.0,20.0,2025-12-01
18322,51193,98.37391813429625,5.0,20.0,2025-12-01
18323,51194,61.82753071498852,5.0,20.0,2025-12-01
18324,51195,37.12825890441983,5.0,20.0,2025-12-01
18325,51196,112.68746586878717,5.0,20.0,2025-12-01
18326,51197,10.083177386765126,5.0,20.0,2025-12-01
18327,51198,72.07236161736448,5.0,20.0,2025-12-01
18328,51199,102.37556684161473,5.0,20.0,2025-12-01
18329,51200,102.81332723222786,5.0,20.0,2025-12-01
18330,51201,67.95083810853902,5.0,20.0,2025-12-01
18331,51202,141.8203727917696,5.0,20.0,2025-12-01
18332,51203,48.36255842257903,5.0,20.0,2025-12-01
18333,51204,165.1247665427575,5.0,20.0,2025-12-01
18334,51205,59.80701624515058,5.0,20.0,2025-12-01
18335,51206,8.978243412016814,5.0,20.0,2025-12-01
18336,51208,34.677741626197125,5.0,20.0,2025-12-01
18337,51210,233.61673653448565,5.0,20.0,2025-12-01
18338,51211,8.219168268541367,5.0,20.0,2025-12-01
18339,51212,17.113881860947924,5.0,20.0,2025-12-01
18340,51213,7.24862322077766,5.0,20.0,2025-12-01
18341,51214,11.21261322934959,5.0,20.0,2025-12-01
18342,51215,25.062119843830402,5.0,20.0,2025-12-01
18343,51216,27.60304440311894,5.0,20.0,2025-12-01
18344,51217,109.55243431014584,5.0,20.0,2025-12-01
18345,51218,14.540108383500755,5.0,20.0,2025-12-01
18346,51219,16.55513072102783,5.0,20.0,2025-12-01
18347,51220,27.41974740897002,5.0,20.0,2025-12-01
18348,51222,9.586680412718094,5.0,20.0,2025-12-01
18349,51223,23.25669377004143,5.0,20.0,2025-12-01
18350,51224,25.009092824348592,5.0,20.0,2025-12-01
18351,51225,238.2029710621644,5.0,20.0,2025-12-01
18352,51226,12.535479976586268,5.0,20.0,2025-12-01
18353,51227,68.1295159718608,5.0,20.0,2025-12-01
18354,51228,6.3236692943523565,5.0,20.0,2025-12-01
18355,51229,9.15291492313816,5.0,20.0,2025-12-01
18356,51230,697.2909684704924,5.0,20.0,2025-12-01
18357,51231,85.36551902963792,5.0,20.0,2025-12-01
18358,51232,136.39353344949382,5.0,20.0,2025-12-01
18359,51233,13.571886933840645,5.0,20.0,2025-12-01
18360,51234,38.39641630583322,5.0,20.0,2025-12-01
18361,51235,22.094476566501392,5.0,20.0,2025-12-01
18362,51236,17.512716571524322,5.0,20.0,2025-12-01
18363,51237,58.255775585424416,5.0,20.0,2025-12-01
18364,51238,41.9597798285798,5.0,20.0,2025-12-01
18365,51239,39.036460100822474,5.0,20.0,2025-12-01
18366,51240,20.753371419664706,5.0,20.0,2025-12-01
18367,51241,7.822514470089754,5.0,20.0,2025-12-01
18368,51242,154.71682057276342,5.0,20.0,2025-12-01
18369,51243,12.908883207072522,5.0,20.0,2025-12-01
18370,51244,25.742740859619197,5.0,20.0,2025-12-01
18371,51245,146.03015103765432,5.0,20.0,2025-12-01
18372,51246,23.80692275200583,5.0,20.0,2025-12-01
18373,51247,31.299664028862583,5.0,20.0,2025-12-01
18374,51248,36.144836647280016,5.0,20.0,2025-12-01
18375,51249,63.25100072023872,5.0,20.0,2025-12-01
18376,51250,110.78387622744181,5.0,20.0,2025-12-01
18377,51251,68.04749886372518,5.0,20.0,2025-12-01
18378,51252,112.97209218144673,5.0,20.0,2025-12-01
18379,51253,7.935852812873932,5.0,20.0,2025-12-01
18380,51254,20.406911197902602,5.0,20.0,2025-12-01
18381,51255,6.791411759519991,5.0,20.0,2025-12-01
18382,51256,166.8048724890305,5.0,20.0,2025-12-01
18383,51258,17.620822150565356,5.0,20.0,2025-12-01
18384,51259,39.8268004111724,5.0,20.0,2025-12-01
18385,51260,13.224584277052509,5.0,20.0,2025-12-01
18386,51262,56.59872239589686,5.0,20.0,2025-12-01
18387,51263,18.966053618378552,5.0,20.0,2025-12-01
18388,51264,23.507515120522037,5.0,20.0,2025-12-01
18389,51265,26.02200067073425,5.0,20.0,2025-12-01
18390,51266,196.41609790448655,5.0,20.0,2025-12-01
18391,51267,174.85568409525698,5.0,20.0,2025-12-01
18392,51268,37.60571675958729,5.0,20.0,2025-12-01
18393,51269,28.721792895666376,5.0,20.0,2025-12-01
18394,51270,18.062813797310373,5.0,20.0,2025-12-01
18395,51272,17.058973494121595,5.0,20.0,2025-12-01
18396,51273,36.66928743921711,5.0,20.0,2025-12-01
18397,51274,7.4132903837349495,5.0,20.0,2025-12-01
18398,51275,23.503722861940755,5.0,20.0,2025-12-01
18399,51276,9.08870095203312,5.0,20.0,2025-12-01
18400,51277,37.21236108412831,5.0,20.0,2025-12-01
18401,51278,72.56777610999967,5.0,20.0,2025-12-01
18402,51279,17.02820770333628,5.0,20.0,2025-12-01
18403,51280,6.136209627995133,5.0,20.0,2025-12-01
18404,51281,93.25271876791352,5.0,20.0,2025-12-01
18405,51282,359.6130486849769,5.0,20.0,2025-12-01
18406,51283,5.878937522396991,5.0,20.0,2025-12-01
18407,51284,36.16355397100057,5.0,20.0,2025-12-01
18408,51285,10.277446063373938,5.0,20.0,2025-12-01
18409,51286,24.352162393650055,5.0,20.0,2025-12-01
18410,51287,188.33456810247606,5.0,20.0,2025-12-01
18411,51288,31.040207754199077,5.0,20.0,2025-12-01
18412,51289,17.929341645394388,5.0,20.0,2025-12-01
18413,51290,17.638660666775955,5.0,20.0,2025-12-01
18414,51291,228.0161196297632,5.0,20.0,2025-12-01
18415,51292,9.171534511481484,5.0,20.0,2025-12-01
18416,51293,115.89446332089415,5.0,20.0,2025-12-01
18417,51294,64.94424412577885,5.0,20.0,2025-12-01
18418,51295,23.21529344883119,5.0,20.0,2025-12-01
18419,51296,9.135570686520754,5.0,20.0,2025-12-01
18420,51298,45.70755492563258,5.0,20.0,2025-12-01
18421,51299,153.49915315378044,5.0,20.0,2025-12-01
18422,51300,21.454148704695186,5.0,20.0,2025-12-01
18423,51301,74.11348994313383,5.0,20.0,2025-12-01
18424,51302,65.41999303398889,5.0,20.0,2025-12-01
18425,51303,88.25600163536998,5.0,20.0,2025-12-01
18426,51304,16.40813875197132,5.0,20.0,2025-12-01
18427,51305,196.68083429432957,5.0,20.0,2025-12-01
18428,51306,17.173021963950976,5.0,20.0,2025-12-01
18429,51307,26.878108256251394,5.0,20.0,2025-12-01
18430,51308,197.14961956676183,5.0,20.0,2025-12-01
18431,51309,72.99072138334125,5.0,20.0,2025-12-01
18432,51310,239.19978351306943,5.0,20.0,2025-12-01
18433,51311,15.885928269865806,5.0,20.0,2025-12-01
18434,51312,92.46936347842934,5.0,20.0,2025-12-01
18435,51313,17.490756397868754,5.0,20.0,2025-12-01
18436,51314,54.59597789079413,5.0,20.0,2025-12-01
18437,51315,30.372508956226856,5.0,20.0,2025-12-01
18438,51316,25.234399545202812,5.0,20.0,2025-12-01
18439,51317,9.853496555350382,5.0,20.0,2025-12-01
18440,51318,188.1039397166991,5.0,20.0,2025-12-01
18441,51319,9.216909066614837,5.0,20.0,2025-12-01
18442,51320,65.72786929480577,5.0,20.0,2025-12-01
18443,51321,62.64845086376651,5.0,20.0,2025-12-01
18444,51322,11.871604633104901,5.0,20.0,2025-12-01
18445,51323,15.285078972369483,5.0,20.0,2025-12-01
18446,51324,10.06777546945095,5.0,20.0,2025-12-01
18447,51325,21.311437465586245,5.0,20.0,2025-12-01
18448,51326,82.0255814790499,5.0,20.0,2025-12-01
18449,51327,35.01026458016548,5.0,20.0,2025-12-01
18450,51328,48.59465395216589,5.0,20.0,2025-12-01
18451,51329,222.37885542348505,5.0,20.0,2025-12-01
18452,51333,245.1061407290422,5.0,20.0,2025-12-01
18453,51334,36.43153387496915,5.0,20.0,2025-12-01
18454,51336,6.334110668987645,5.0,20.0,2025-12-01
18455,51337,57.056611128927315,5.0,20.0,2025-12-01
18456,51338,208.84962792369453,5.0,20.0,2025-12-01
18457,51339,60.99628082256352,5.0,20.0,2025-12-01
18458,51340,25.54575160602201,5.0,20.0,2025-12-01
18459,51341,5.249792889913995,5.0,20.0,2025-12-01
18460,51342,82.92890832975456,5.0,20.0,2025-12-01
18461,51343,35.09545735320671,5.0,20.0,2025-12-01
18462,51344,195.93908106556296,5.0,20.0,2025-12-01
18463,51345,46.11294190339117,5.0,20.0,2025-12-01
18464,51346,80.37015926757752,5.0,20.0,2025-12-01
18465,51348,167.99086733985803,5.0,20.0,2025-12-01
18466,51349,13.916966046577912,5.0,20.0,2025-12-01
18467,51350,14.974181511329915,5.0,20.0,2025-12-01
18468,51351,17.823382673173246,5.0,20.0,2025-12-01
18469,51352,48.291438493592146,5.0,20.0,2025-12-01
18470,51353,15.539444269101038,5.0,20.0,2025-12-01
18471,51354,39.05285344980693,5.0,20.0,2025-12-01
18472,51355,5.677438449766936,5.0,20.0,2025-12-01
18473,51356,24.58909611389423,5.0,20.0,2025-12-01
18474,51357,78.81104949308214,5.0,20.0,2025-12-01
18475,51358,36.3778767853531,5.0,20.0,2025-12-01
18476,51359,21.998696365265094,5.0,20.0,2025-12-01
18477,51360,15.829677498048017,5.0,20.0,2025-12-01
18478,51361,11.522027999374288,5.0,20.0,2025-12-01
18479,51362,275.25612799248535,5.0,20.0,2025-12-01
18480,51363,25.989057219594834,5.0,20.0,2025-12-01
18481,51364,176.5854901920497,5.0,20.0,2025-12-01
18482,51365,324.3997733440588,5.0,20.0,2025-12-01
18483,51367,119.73092115903864,5.0,20.0,2025-12-01
18484,51368,5.106878639433398,5.0,20.0,2025-12-01
18485,51369,17.766916022314362,5.0,20.0,2025-12-01
18486,51370,8.299400632456386,5.0,20.0,2025-12-01
18487,51371,10.640886797015435,5.0,20.0,2025-12-01
18488,51372,72.9590842264582,5.0,20.0,2025-12-01
18489,51373,18.90021293567135,5.0,20.0,2025-12-01
18490,51374,11.917425095801034,5.0,20.0,2025-12-01
18491,51375,293.442130358241,5.0,20.0,2025-12-01
18492,51376,28.30444588692152,5.0,20.0,2025-12-01
18493,51377,8.988559820098748,5.0,20.0,2025-12-01
18494,51378,100.1947465506679,5.0,20.0,2025-12-01
18495,51379,143.08017752658125,5.0,20.0,2025-12-01
18496,51380,62.28382038109532,5.0,20.0,2025-12-01
18497,51381,67.95480409732009,5.0,20.0,2025-12-01
18498,51382,42.366855339127966,5.0,20.0,2025-12-01
18499,51384,77.8883707684977,5.0,20.0,2025-12-01
18500,51386,15.872053609169438,5.0,20.0,2025-12-01
18501,51387,72.93907337783219,5.0,20.0,2025-12-01
18502,51388,151.41846735851757,5.0,20.0,2025-12-01
18503,51389,64.66755616713198,5.0,20.0,2025-12-01
18504,51390,142.33983065108666,5.0,20.0,2025-12-01
18505,51391,260.859241180728,5.0,20.0,2025-12-01
18506,51392,164.55589109354975,5.0,20.0,2025-12-01
18507,51393,171.50529022763655,5.0,20.0,2025-12-01
18508,51395,20.264156039087634,5.0,20.0,2025-12-01
18509,51396,47.46719836403786,5.0,20.0,2025-12-01
18510,51397,7.68960475444557,5.0,20.0,2025-12-01
18511,51398,137.7168131604197,5.0,20.0,2025-12-01
18512,51399,14.796083729757495,5.0,20.0,2025-12-01
18513,51402,26.891727941355168,5.0,20.0,2025-12-01
18514,51403,212.3059972597133,5.0,20.0,2025-12-01
18515,51404,8.418050418853364,5.0,20.0,2025-12-01
18516,51406,20.610844933817745,5.0,20.0,2025-12-01
18517,51407,27.326275155500134,5.0,20.0,2025-12-01
18518,51409,43.87564782918261,5.0,20.0,2025-12-01
18519,51410,79.51921560004403,5.0,20.0,2025-12-01
18520,51412,9.972711043969024,5.0,20.0,2025-12-01
18521,51413,103.97827743711835,5.0,20.0,2025-12-01
18522,51414,65.53635660368131,5.0,20.0,2025-12-01
18523,51415,49.5597820955051,5.0,20.0,2025-12-01
18524,51416,37.44281762227609,5.0,20.0,2025-12-01
18525,51417,28.88119561822493,5.0,20.0,2025-12-01
18526,51418,341.9222702154297,5.0,20.0,2025-12-01
18527,51419,12.642179763939128,5.0,20.0,2025-12-01
18528,51420,19.678507396959166,5.0,20.0,2025-12-01
18529,51421,15.552162956151271,5.0,20.0,2025-12-01
18530,51422,241.78850977648227,5.0,20.0,2025-12-01
18531,51423,37.56336193654683,5.0,20.0,2025-12-01
18532,51424,11.136223740234987,5.0,20.0,2025-12-01
18533,51425,49.200932240598405,5.0,20.0,2025-12-01
18534,51426,14.012597152582458,5.0,20.0,2025-12-01
18535,51428,104.43791572714157,5.0,20.0,2025-12-01
18536,51429,145.78269037222498,5.0,20.0,2025-12-01
18537,51430,21.02842259600942,5.0,20.0,2025-12-01
18538,51431,173.64014616409207,5.0,20.0,2025-12-01
18539,51432,21.948993407770498,5.0,20.0,2025-12-01
18540,51433,25.442443046916303,5.0,20.0,2025-12-01
18541,51434,91.54544874111585,5.0,20.0,2025-12-01
18542,51435,58.18573775939743,5.0,20.0,2025-12-01
18543,51436,76.23038037808257,5.0,20.0,2025-12-01
18544,51437,133.21343157209557,5.0,20.0,2025-12-01
18545,51438,22.74694762833537,5.0,20.0,2025-12-01
18546,51439,184.07879003520824,5.0,20.0,2025-12-01
18547,51440,79.02857900041619,5.0,20.0,2025-12-01
18548,51441,17.77322522582977,5.0,20.0,2025-12-01
18549,51442,9.103300587718472,5.0,20.0,2025-12-01
18550,51443,24.911311955491406,5.0,20.0,2025-12-01
18551,51444,230.84294658190433,5.0,20.0,2025-12-01
18552,51445,170.2029004360872,5.0,20.0,2025-12-01
18553,51446,30.185896130293973,5.0,20.0,2025-12-01
18554,51447,99.06588891583141,5.0,20.0,2025-12-01
18555,51448,162.91497337874597,5.0,20.0,2025-12-01
18556,51449,207.0616190939767,5.0,20.0,2025-12-01
18557,51450,250.82818586492846,5.0,20.0,2025-12-01
18558,51451,16.368392080045453,5.0,20.0,2025-12-01
18559,51452,5.454396360733103,5.0,20.0,2025-12-01
18560,51453,113.03423429532376,5.0,20.0,2025-12-01
18561,51454,4305.1362527894935,5.0,20.0,2025-12-01
18562,51455,28.207223908642774,5.0,20.0,2025-12-01
18563,51456,6.401449842284269,5.0,20.0,2025-12-01
18564,51457,104.41116436377769,5.0,20.0,2025-12-01
18565,51458,13.963571702548625,5.0,20.0,2025-12-01
18566,51459,17.20526754224448,5.0,20.0,2025-12-01
18567,51460,16.45527160374882,5.0,20.0,2025-12-01
18568,51461,276.1308052599894,5.0,20.0,2025-12-01
18569,51463,17.119944452148978,5.0,20.0,2025-12-01
18570,51464,57.96619440735819,5.0,20.0,2025-12-01
18571,51465,172.62154070321282,5.0,20.0,2025-12-01
18572,51466,69.82647795138685,5.0,20.0,2025-12-01
18573,51468,194.72264639371556,5.0,20.0,2025-12-01
18574,51469,54.93172872351886,5.0,20.0,2025-12-01
18575,51470,6.052786580880737,5.0,20.0,2025-12-01
18576,51471,246.08926568846795,5.0,20.0,2025-12-01
18577,51472,50.1163968292912,5.0,20.0,2025-12-01
18578,51473,22.668036966909355,5.0,20.0,2025-12-01
18579,51474,555.5387187703215,5.0,20.0,2025-12-01
18580,51475,14.317882164549943,5.0,20.0,2025-12-01
18581,51476,83.03564672223082,5.0,20.0,2025-12-01
18582,51477,131.64922593239407,5.0,20.0,2025-12-01
18583,51478,38.31429188482397,5.0,20.0,2025-12-01
18584,51479,189.94687326301738,5.0,20.0,2025-12-01
18585,51480,36.26333681305706,5.0,20.0,2025-12-01
18586,51482,67.67262387297335,5.0,20.0,2025-12-01
18587,51483,83.74347062369621,5.0,20.0,2025-12-01
18588,51484,48.66182063185725,5.0,20.0,2025-12-01
18589,51485,54.54652990675966,5.0,20.0,2025-12-01
18590,51486,23.191286458484,5.0,20.0,2025-12-01
18591,51487,36.172302508371736,5.0,20.0,2025-12-01
18592,51488,180.3604703433148,5.0,20.0,2025-12-01
18593,51489,7.929127065702129,5.0,20.0,2025-12-01
18594,51490,38.95761186786753,5.0,20.0,2025-12-01
18595,51491,8.165081231368378,5.0,20.0,2025-12-01
18596,51492,46.92320517677004,5.0,20.0,2025-12-01
18597,51493,296.8845848975003,5.0,20.0,2025-12-01
18598,51495,10.891674858753415,5.0,20.0,2025-12-01
18599,51496,26.90490871785556,5.0,20.0,2025-12-01
18600,51497,25.47813881690308,5.0,20.0,2025-12-01
18601,51498,7.685253426531954,5.0,20.0,2025-12-01
18602,51499,53.68556480175362,5.0,20.0,2025-12-01
18603,51500,8.722157400611865,5.0,20.0,2025-12-01
18604,51501,15.242019542115278,5.0,20.0,2025-12-01
18605,51502,38.30014229929919,5.0,20.0,2025-12-01
18606,51503,26.690785824759743,5.0,20.0,2025-12-01
18607,51504,184.8116337345846,5.0,20.0,2025-12-01
18608,51505,134.43431420070485,5.0,20.0,2025-12-01
18609,51506,227.17012365406788,5.0,20.0,2025-12-01
18610,51507,64.12017071165441,5.0,20.0,2025-12-01
18611,51508,9.230024928387381,5.0,20.0,2025-12-01
18612,51509,65.67408714946988,5.0,20.0,2025-12-01
18613,51510,24.46759491108505,5.0,20.0,2025-12-01
18614,51511,18.35666281308697,5.0,20.0,2025-12-01
18615,51512,38.685242677945624,5.0,20.0,2025-12-01
18616,51513,22.536297280937003,5.0,20.0,2025-12-01
18617,51514,17.397870326857234,5.0,20.0,2025-12-01
18618,51515,32.400166163237714,5.0,20.0,2025-12-01
18619,51516,14.148341067855387,5.0,20.0,2025-12-01
18620,51517,17.782043231419923,5.0,20.0,2025-12-01
18621,51518,288.6002624107634,5.0,20.0,2025-12-01
18622,51519,6.1439008798411106,5.0,20.0,2025-12-01
18623,51520,8.82392818503807,5.0,20.0,2025-12-01
18624,51521,30.07323591765892,5.0,20.0,2025-12-01
18625,51522,30.553003396996623,5.0,20.0,2025-12-01
18626,51523,147.8333083137656,5.0,20.0,2025-12-01
18627,51524,29.51546359955424,5.0,20.0,2025-12-01
18628,51525,145.54527434255266,5.0,20.0,2025-12-01
18629,51526,27.57153955738439,5.0,20.0,2025-12-01
18630,51527,126.41049032838481,5.0,20.0,2025-12-01
18631,51528,24.142474496024487,5.0,20.0,2025-12-01
18632,51529,113.5252830409187,5.0,20.0,2025-12-01
18633,51530,117.55378796546464,5.0,20.0,2025-12-01
18634,51531,41.025680583469594,5.0,20.0,2025-12-01
18635,51532,211.2798917833674,5.0,20.0,2025-12-01
18636,51533,5.92899206406737,5.0,20.0,2025-12-01
18637,51534,70.38393934574438,5.0,20.0,2025-12-01
18638,51535,113.21442719435834,5.0,20.0,2025-12-01
18639,51536,279.35182670946176,5.0,20.0,2025-12-01
18640,51537,6.820564642644416,5.0,20.0,2025-12-01
18641,51538,54.93830746585264,5.0,20.0,2025-12-01
18642,51539,14.127896440919084,5.0,20.0,2025-12-01
18643,51542,14.232798624367314,5.0,20.0,2025-12-01
18644,51543,6.60508320374729,5.0,20.0,2025-12-01
18645,51544,26.628998092343128,5.0,20.0,2025-12-01
18646,51545,10.777253824262772,5.0,20.0,2025-12-01
18647,51546,23.953572161908532,5.0,20.0,2025-12-01
18648,51547,8.923605397085076,5.0,20.0,2025-12-01
18649,51548,27.720067949442118,5.0,20.0,2025-12-01
18650,51549,6.567310453430816,5.0,20.0,2025-12-01
18651,51550,17.799377108660394,5.0,20.0,2025-12-01
18652,51551,15.387989282803845,5.0,20.0,2025-12-01
18653,51552,28.71976251317851,5.0,20.0,2025-12-01
18654,51553,17.377433327868033,5.0,20.0,2025-12-01
18655,51555,9.880934159503513,5.0,20.0,2025-12-01
18656,51556,28.536264281739477,5.0,20.0,2025-12-01
18657,51557,33.264923126465554,5.0,20.0,2025-12-01
18658,51558,42.01591762399819,5.0,20.0,2025-12-01
18659,51559,86.17225158421515,5.0,20.0,2025-12-01
18660,51560,37.56950613589369,5.0,20.0,2025-12-01
18661,51562,380.1374799307052,5.0,20.0,2025-12-01
18662,51563,13.117687121541952,5.0,20.0,2025-12-01
18663,51564,163.94908840956697,5.0,20.0,2025-12-01
18664,51565,16.528272350328407,5.0,20.0,2025-12-01
18665,51566,53.421920386986734,5.0,20.0,2025-12-01
18666,51567,33.51542640039092,5.0,20.0,2025-12-01
18667,51568,218.09454369307116,5.0,20.0,2025-12-01
18668,51569,349.768411512293,5.0,20.0,2025-12-01
18669,51570,13.02647459321138,5.0,20.0,2025-12-01
18670,51571,165.68122307782497,5.0,20.0,2025-12-01
18671,51572,26.826166495893816,5.0,20.0,2025-12-01
18672,51573,703.081599525991,5.0,20.0,2025-12-01
18673,51574,44.74247745529557,5.0,20.0,2025-12-01
18674,51576,136.6734569979481,5.0,20.0,2025-12-01
18675,51577,126.29837745328065,5.0,20.0,2025-12-01
18676,51578,22.21396953772512,5.0,20.0,2025-12-01
