id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2021-438916,2021-06-23,000001,Vente,280000,9001,,RES LES JARDINS DE CONCY,A057,91330,91691,Yerres,91,,,91691000AN0016,,,10017,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.491339,48.71088
2021-438916,2021-06-23,000001,Vente,280000,4,,RUE AUGUSTE RENOIR,0115,91330,91691,Yerres,91,,,91691000AN0016,,,502,,523,,,,,,,,2,3,Dépendance,,0,,,,,,2.491339,48.71088
2021-438917,2021-06-11,000001,Vente,340000,11,,RUE DES HAUTS DES BROSSES,0117,91250,91577,Saintry-sur-Seine,91,,,91577000AB0596,,,,,,,,,,,,,0,1,Maison,120,6,S,sols,,,512,2.502302,48.596052
2021-438918,2021-06-28,000001,Vente en l'état futur d'achèvement,160008.33,58,,RUE LOUIS JOYEUX,2820,91100,91174,Corbeil-Essonnes,91,,,91174000BM0128,,,73,,,,,,,,,,1,,,,,,,,,,2.463723,48.599764
2021-438918,2021-06-28,000001,Vente en l'état futur d'achèvement,160008.33,58,,RUE LOUIS JOYEUX,2820,91100,91174,Corbeil-Essonnes,91,,,91174000BM0128,,,47,,,,,,,,,,1,,,,,,,,,,2.463723,48.599764
2021-438919,2021-06-22,000001,Vente,150000,4,,RUE DU COLONEL FABIEN,0260,91480,91514,Quincy-sous-Sénart,91,,,91514000AI0694,,,,,,,,,,,,,0,1,Maison,52,3,S,sols,,,176,2.542933,48.668282
2021-438920,2021-06-14,000001,Vente,285000,1,,SQ SOHO,0520,91070,91086,Bondoufle,91,,,91086000AD0792,,,,,,,,,,,,,0,1,Maison,99,5,S,sols,,,369,2.372867,48.615333
2021-438921,2021-06-21,000001,Vente,4230,5,,RUE DE LA SENTE DES BORDES,0055,91070,91086,Bondoufle,91,,,91086000AB0985,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,47,2.37146,48.608105
2021-438922,2021-06-11,000001,Vente,284900,9,,RUE DES FAUVETTES,0402,91280,91573,Saint-Pierre-du-Perray,91,,,91573000ZC0347,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,200,2.516618,48.61617
2021-438922,2021-06-11,000001,Vente,284900,9,,RUE DES FAUVETTES,0402,91280,91573,Saint-Pierre-du-Perray,91,,,91573000ZC0347,,,,,,,,,,,,,0,1,Maison,64,3,S,sols,,,200,2.516618,48.61617
2021-438923,2021-06-22,000001,Vente,335000,22,,CHE DE LA FERTE ALAIS,1770,91100,91174,Corbeil-Essonnes,91,,,91174000AZ0413,,,,,,,,,,,,,0,1,Maison,109,4,S,sols,,,592,2.47487,48.581467
2021-438923,2021-06-22,000001,Vente,335000,22,,CHE DE LA FERTE ALAIS,1770,91100,91174,Corbeil-Essonnes,91,,,91174000AZ0414,,,,,,,,,,,,,0,,,,,S,sols,,,20,2.47511,48.581375
2021-438924,2021-06-03,000001,Vente,87000,1,,RUE JACQUES TATI,3280,91080,91228,Évry-Courcouronnes,91,,,91228182AP0056,,,14,,,,,,,,,,1,2,Appartement,49,2,,,,,,2.421636,48.628525
2021-438924,2021-06-03,000001,Vente,87000,1,,RUE JACQUES TATI,3280,91080,91228,Évry-Courcouronnes,91,,,91228182AP0056,,,80,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.421636,48.628525
2021-438925,2021-06-11,000001,Vente,370000,16,,AV DE BELLEVUE,0340,91210,91201,Draveil,91,,,91201000BH0196,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,577,2.38951,48.684017
2021-438925,2021-06-11,000001,Vente,370000,16,,AV DE BELLEVUE,0340,91210,91201,Draveil,91,,,91201000BH0196,,,,,,,,,,,,,0,1,Maison,53,3,S,sols,,,577,2.38951,48.684017
2021-438926,2021-06-23,000001,Vente,104000,59,B,BD HENRI DUNANT,2250,91100,91174,Corbeil-Essonnes,91,,,91174000AV0266,,,109,,,,,,,,,,1,2,Appartement,27,1,,,,,,2.479872,48.597344
2021-438926,2021-06-23,000001,Vente,104000,59,B,BD HENRI DUNANT,2250,91100,91174,Corbeil-Essonnes,91,,,91174000AV0266,,,70,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.479872,48.597344
2021-438927,2021-06-16,000001,Vente,208800,15,,COTE DE MOULIN GALANT,0053,91100,91659,Villabé,91,,,91659000AI0233,,,,,,,,,,,,,0,1,Maison,78,4,S,sols,,,547,2.463455,48.584785
2021-438928,2021-06-25,000001,Vente,235000,3,,ALL DU DRAKKAR,1230,91800,91097,Boussy-Saint-Antoine,91,,,91097000AO0007,,,50,91.06,,,,,,,,,1,1,Maison,89,5,,,,,,2.529159,48.691708
2021-438929,2021-06-11,000001,Vente,250000,21,,RUE DE LA POSTE,3140,91800,91114,Brunoy,91,,,91114000AB0387,,,32,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.50588,48.697038
2021-438929,2021-06-11,000001,Vente,250000,21,,RUE DE LA POSTE,3140,91800,91114,Brunoy,91,,,91114000AB0387,,,22,66,,,,,,,,,1,2,Appartement,64,3,,,,,,2.50588,48.697038
2021-438929,2021-06-11,000001,Vente,250000,21,,RUE DE LA POSTE,3140,91800,91114,Brunoy,91,,,91114000AB0387,,,431,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.50588,48.697038
2021-438929,2021-06-11,000001,Vente,250000,21,,RUE DE LA POSTE,3140,91800,91114,Brunoy,91,,,91114000AB0387,,,432,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.50588,48.697038
2021-438930,2021-06-29,000001,Vente,260000,7,B,QUAI DES PLATANES,0093,91280,91573,Saint-Pierre-du-Perray,91,,,91573000AC0169,,,2,96,,,,,,,,,1,2,Appartement,96,4,,,,,,2.491229,48.608387
2021-438930,2021-06-29,000001,Vente,260000,7,B,QUAI DES PLATANES,0093,91280,91573,Saint-Pierre-du-Perray,91,,,91573000AC0169,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.491229,48.608387
2021-438930,2021-06-29,000001,Vente,260000,7,B,QUAI DES PLATANES,0093,91280,91573,Saint-Pierre-du-Perray,91,,,91573000AC0169,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.491229,48.608387
2021-438931,2021-06-25,000001,Vente,275000,77,,RUE DU BEL AIR,0280,91130,91521,Ris-Orangis,91,,,91521000AE1483,,,,,,,,,,,,,0,1,Maison,80,5,S,sols,,,468,2.405194,48.654053
2021-438932,2021-06-28,000001,Vente,181000,1,,RUE LAVOISIER,3212,91080,91228,Évry-Courcouronnes,91,,,91228182AC0001,,,2,63.8,,,,,,,,,1,2,Appartement,66,3,,,,,,2.403528,48.617923
2021-438933,2021-06-18,000001,Vente,380000,2,Q,RUE DES VIGNES,4240,91210,91201,Draveil,91,,,91201000AS0430,,,,,,,,,,,,,0,1,Maison,70,3,S,sols,,,467,2.417989,48.677151
2021-438933,2021-06-18,000001,Vente,380000,,,RUE DES VIGNES,4240,91210,91201,Draveil,91,,,91201000AS0432,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,ALLEE,Allée (no groupe),362,2.417701,48.677388
2021-438934,2021-06-11,000001,Vente,294900,57,B,AV EUGENE DELACROIX,1460,91210,91201,Draveil,91,,,91201000AS0267,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,273,2.418386,48.676498
2021-438934,2021-06-11,000001,Vente,294900,57,B,AV EUGENE DELACROIX,1460,91210,91201,Draveil,91,,,91201000AS0267,,,,,,,,,,,,,0,1,Maison,74,5,S,sols,,,273,2.418386,48.676498
2021-438935,2021-06-25,000001,Vente,167500,16,,RUE DU PETIT QUINCY,0945,91480,91514,Quincy-sous-Sénart,91,,,91514000AA0063,,,120,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.54013,48.685182
2021-438935,2021-06-25,000001,Vente,167500,16,,RUE DU PETIT QUINCY,0945,91480,91514,Quincy-sous-Sénart,91,,,91514000AA0063,,,55,39.66,,,,,,,,,1,2,Appartement,39,2,,,,,,2.54013,48.685182
2021-438936,2021-06-28,000001,Vente,282000,37,,RUE CHRETIEN DE TROYES,0153,91090,91340,Lisses,91,,,91340000AL0151,,,,,,,,,,,,,0,1,Maison,81,4,S,sols,,,265,2.42204,48.607072
2021-438937,2021-06-14,000001,Vente en l'état futur d'achèvement,164929,,,CHE DES HAUTS TARTERETS,2200,91100,91174,Corbeil-Essonnes,91,,,91174000AC0799,,,97,,,,,,,,,,1,,,,,,,,,,2.463177,48.614882
2021-438937,2021-06-14,000001,Vente en l'état futur d'achèvement,164929,,,CHE DES HAUTS TARTERETS,2200,91100,91174,Corbeil-Essonnes,91,,,91174000AC0799,,,36,40.59,,,,,,,,,1,,,,,,,,,,2.463177,48.614882
2021-438938,2021-06-25,000001,Vente,147500,21,,RUE DU GEN LECLERC,0120,91540,91468,Ormoy,91,,,91468000AA0041,,,15,40.76,,,,,,,,,1,2,Appartement,46,2,,,,,,2.445287,48.575975
2021-438938,2021-06-25,000001,Vente,147500,21,,RUE DU GEN LECLERC,0120,91540,91468,Ormoy,91,,,91468000AA0041,,,25,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.445287,48.575975
2021-438938,2021-06-25,000001,Vente,147500,21,,RUE DU GEN LECLERC,0120,91540,91468,Ormoy,91,,,91468000AA0041,,,26,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.445287,48.575975
2021-438939,2021-06-29,000001,Vente,147000,5,,RUE DU BEL AIR,0181,91000,91228,Évry-Courcouronnes,91,,,91228000AI0008,,,2,57.49,,,,,,,,,1,2,Appartement,61,2,,,,,,2.453299,48.622241
2021-438939,2021-06-29,000001,Vente,147000,5,,RUE DU BEL AIR,0181,91000,91228,Évry-Courcouronnes,91,,,91228000AI0008,,,2,57.49,,,,,,,,,1,3,Dépendance,,0,,,,,,2.453299,48.622241
2021-438940,2021-06-14,000001,Vente en l'état futur d'achèvement,212701,,,CHE DES HAUTS TARTERETS,2200,91100,91174,Corbeil-Essonnes,91,,,91174000AC0587,,,31,,,,,,,,,,1,,,,,,,,,,2.463972,48.612647
2021-438940,2021-06-14,000001,Vente en l'état futur d'achèvement,212701,,,CHE DES HAUTS TARTERETS,2200,91100,91174,Corbeil-Essonnes,91,,,91174000AC0587,,,45,,,,,,,,,,1,,,,,,,,,,2.463972,48.612647
2021-438941,2021-06-08,000001,Vente en l'état futur d'achèvement,212500,1,,RUE DE L ORME,0076,91540,91244,Fontenay-le-Vicomte,91,,,91244000AD0214,,,9,,,,,,,,,,1,,,,,,,,,,2.405715,48.548773
2021-438941,2021-06-08,000001,Vente en l'état futur d'achèvement,212500,1,,RUE DE L ORME,0076,91540,91244,Fontenay-le-Vicomte,91,,,91244000AD0214,,,105,,,,,,,,,,1,,,,,,,,,,2.405715,48.548773
2021-438941,2021-06-08,000001,Vente en l'état futur d'achèvement,212500,1,,RUE DE L ORME,0076,91540,91244,Fontenay-le-Vicomte,91,,,91244000AD0214,,,114,,,,,,,,,,1,,,,,,,,,,2.405715,48.548773
2021-438942,2021-06-16,000001,Vente,153000,3,,PL VAILLANT COUTURIER,4750,91100,91174,Corbeil-Essonnes,91,,,91174000AN0043,,,118,66.15,,,,,,,,,1,2,Appartement,67,3,,,,,,2.472107,48.605198
2021-438942,2021-06-16,000001,Vente,153000,3,,PL VAILLANT COUTURIER,4750,91100,91174,Corbeil-Essonnes,91,,,91174000AN0043,,,132,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.472107,48.605198
2021-438943,2021-06-28,000001,Vente,110000,1,,ALL BOISSY D ANGLAS,0198,91000,91228,Évry-Courcouronnes,91,,,91228000AX0076,,,86,29.91,,,,,,,,,1,2,Appartement,29,1,,,,,,2.429423,48.622693
2021-438944,2021-06-04,000001,Vente,109000,3,,RUE JACQUES TATI,3280,91080,91228,Évry-Courcouronnes,91,,,91228182AP0056,,,101,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.421636,48.628525
2021-438944,2021-06-04,000001,Vente,109000,3,,RUE JACQUES TATI,3280,91080,91228,Évry-Courcouronnes,91,,,91228182AP0056,,,118,,46,,,,,,,,2,3,Dépendance,,0,,,,,,2.421636,48.628525
2021-438944,2021-06-04,000001,Vente,109000,3,,RUE JACQUES TATI,3280,91080,91228,Évry-Courcouronnes,91,,,91228182AP0056,,,118,,46,,,,,,,,2,2,Appartement,46,2,,,,,,2.421636,48.628525
2021-438945,2021-06-08,000001,Vente,234000,15,,RTE DE SENART,0120,91250,91617,Tigery,91,,,91617000AB0012,,,227,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.508808,48.644756
2021-438945,2021-06-08,000001,Vente,234000,15,,RTE DE SENART,0120,91250,91617,Tigery,91,,,91617000AB0012,,,119,,133,63.13,,,,,,,2,2,Appartement,63,3,,,,,,2.508808,48.644756
2021-438945,2021-06-08,000001,Vente,234000,15,,RTE DE SENART,0120,91250,91617,Tigery,91,,,91617000AB0012,,,122,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.508808,48.644756
2021-438945,2021-06-08,000001,Vente,234000,15,,RTE DE SENART,0120,91250,91617,Tigery,91,,,91617000AB0012,,,119,,133,63.13,,,,,,,2,3,Dépendance,,0,,,,,,2.508808,48.644756
2021-438946,2021-06-28,000001,Vente en l'état futur d'achèvement,208000,18,,RUE DE LA SABLIERE,1200,91540,91386,Mennecy,91,,,91386000BK0020,,,31,,,,,,,,,,1,,,,,,,,,,2.437194,48.565655
2021-438946,2021-06-28,000001,Vente en l'état futur d'achèvement,208000,18,,RUE DE LA SABLIERE,1200,91540,91386,Mennecy,91,,,91386000BK0020,,,125,,,,,,,,,,1,,,,,,,,,,2.437194,48.565655
2021-438947,2021-06-18,000001,Vente,222340,6,,RUE DU BELVEDERE,0370,91210,91201,Draveil,91,,,91201000AN0048,,,,,,,,,,,,,0,,,,,S,sols,,,40,2.421401,48.676194
2021-438947,2021-06-18,000001,Vente,222340,6,,RUE DU BELVEDERE,0370,91210,91201,Draveil,91,,,91201000AN0049,,,,,,,,,,,,,0,1,Maison,94,5,S,sols,,,243,2.421587,48.676277
2021-438947,2021-06-18,000001,Vente,222340,6,,RUE DU BELVEDERE,0370,91210,91201,Draveil,91,,,91201000AN0049,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,243,2.421587,48.676277
2021-438948,2021-06-03,000001,Vente,67835,67,,RUE DE LA PAPETERIE,3440,91100,91174,Corbeil-Essonnes,91,,,91174000BK0345,,,17,,41,,,,,,,,2,2,Appartement,35,2,,,,,,2.467742,48.595927
2021-438949,2021-01-13,000001,Adjudication,105000,132,,AV DE LA REPUBLIQUE,3450,91230,91421,Montgeron,91,,,91421000AK0495,,,407,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.461815,48.702446
2021-438949,2021-01-13,000001,Adjudication,105000,132,,AV DE LA REPUBLIQUE,3450,91230,91421,Montgeron,91,,,91421000AK0495,,,274,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.461815,48.702446
2021-438949,2021-01-13,000001,Adjudication,105000,132,,AV DE LA REPUBLIQUE,3450,91230,91421,Montgeron,91,,,91421000AK0495,,,243,,,,,,,,,,1,2,Appartement,41,2,,,,,,2.461815,48.702446
2021-438950,2021-06-11,000001,Vente,299086.34,50,,AV DE LA LIBERATION,1690,91130,91521,Ris-Orangis,91,,,91521000AE0250,,,,,,,,,,,,,0,1,Maison,127,4,S,sols,,,399,2.414263,48.650945
2021-438951,2021-06-25,000001,Vente en l'état futur d'achèvement,267000,18,,RUE DE LA SABLIERE,1200,91540,91386,Mennecy,91,,,91386000BK0020,,,152,,,,,,,,,,1,,,,,,,,,,2.437194,48.565655
2021-438951,2021-06-25,000001,Vente en l'état futur d'achèvement,267000,18,,RUE DE LA SABLIERE,1200,91540,91386,Mennecy,91,,,91386000BK0020,,,72,,,,,,,,,,1,,,,,,,,,,2.437194,48.565655
2021-438952,2021-06-25,000001,Vente,340000,10,B,RUE DE LA JUSTICE,1750,91800,91097,Boussy-Saint-Antoine,91,,,91097000AA0520,,,,,,,,,,,,,0,1,Maison,155,7,S,sols,,,651,2.53442,48.700164
2021-438953,2021-06-25,000001,Vente,426400,38,,AV GUILLAUME APOLLINAIRE,0110,91250,91553,Saint-Germain-lès-Corbeil,91,,,91553000AB0217,,,,,,,,,,,,,0,1,Maison,110,5,S,sols,,,542,2.495427,48.62108
2021-438954,2021-06-25,000001,Vente,132000,59,,RTE DE GRIGNY,1370,91130,91521,Ris-Orangis,91,,,91521000AX0013,,,228,,56,73.82,62,,,,,,3,3,Dépendance,,0,,,,,,2.401196,48.64789
2021-438954,2021-06-25,000001,Vente,132000,59,,RTE DE GRIGNY,1370,91130,91521,Ris-Orangis,91,,,91521000AX0013,,,228,,56,73.82,62,,,,,,3,2,Appartement,72,4,,,,,,2.401196,48.64789
2021-438955,2021-06-18,000001,Vente,435000,28,,SQ SANDRO BOTTICELLI,1318,91450,91600,Soisy-sur-Seine,91,,,91600000AC0502,,,,,,,,,,,,,0,1,Maison,156,7,S,sols,,,862,2.459895,48.651688
2021-438956,2021-06-15,000001,Vente,15000,119,,RES LES BOIS DU CERF,A030,91450,91225,Étiolles,91,,,91225000AN0004,,,1646,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.479007,48.637993
2021-438957,2021-06-25,000001,Vente,95000,5,,AV GABRIELLE D'ESTREES,0125,91830,91179,Le Coudray-Montceaux,91,,,91179000AB0105,,,41,36,,,,,,,,,1,3,Dépendance,,0,,,,,,2.485935,48.566873
2021-438957,2021-06-25,000001,Vente,95000,5,,AV GABRIELLE D'ESTREES,0125,91830,91179,Le Coudray-Montceaux,91,,,91179000AB0105,,,41,36,,,,,,,,,1,2,Appartement,37,1,,,,,,2.485935,48.566873
2021-438958,2021-06-21,000001,Vente,386000,11,,RUE DE LA CHATAIGNERAIE,0820,91230,91421,Montgeron,91,,,91421000AN0032,,,,,,,,,,,,,0,1,Maison,100,5,S,sols,,,504,2.451618,48.693511
2021-438958,2021-06-21,000001,Vente,386000,11,,RUE DE LA CHATAIGNERAIE,0820,91230,91421,Montgeron,91,,,91421000AN0032,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,504,2.451618,48.693511
2021-438959,2021-06-16,000001,Vente,139900,42,,RUE DES 3 CHENES,3820,91800,91114,Brunoy,91,,,91114000AP0236,,,157,57.61,357,,,,,,,,2,2,Appartement,60,3,,,,,,2.500805,48.70727
2021-438959,2021-06-16,000001,Vente,139900,42,,RUE DES 3 CHENES,3820,91800,91114,Brunoy,91,,,91114000AP0236,,,157,57.61,357,,,,,,,,2,3,Dépendance,,0,,,,,,2.500805,48.70727
2021-438960,2021-06-08,000001,Vente,125000,1,,ALL COLETTE,0689,91270,91657,Vigneux-sur-Seine,91,,,91657000AR0393,,,12068,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.42077,48.70102
2021-438960,2021-06-08,000001,Vente,125000,1,,ALL COLETTE,0689,91270,91657,Vigneux-sur-Seine,91,,,91657000AR0393,,,12026,40.21,,,,,,,,,1,2,Appartement,40,2,,,,,,2.42077,48.70102
2021-438961,2021-06-11,000001,Vente,358900,8,,ALL ETIENNE DE LA BOETIE,1415,91210,91201,Draveil,91,,,91201000AR0192,,,26,,,,,,,,,,1,1,Maison,112,5,,,,,,2.403701,48.680384
2021-438962,2021-06-29,000001,Vente,1200000,108,,GPL GRANDE PLACE DE L AGORA,2455,91000,91228,Évry-Courcouronnes,91,,,91228000AP0019,,19,,,,,,,,,,,0,,,,,,,,,,2.429523,48.629086
2021-438962,2021-06-29,000001,Vente,1200000,108,,GPL GRANDE PLACE DE L AGORA,2455,91000,91228,Évry-Courcouronnes,91,,,91228000AP0019,,90,,,,,,,,,,,0,,,,,,,,,,2.429523,48.629086
2021-438962,2021-06-29,000001,Vente,1200000,108,,GPL GRANDE PLACE DE L AGORA,2455,91000,91228,Évry-Courcouronnes,91,,,91228000AP0019,,91,,,,,,,,,,,0,,,,,,,,,,2.429523,48.629086
2021-438962,2021-06-29,000001,Vente,1200000,,,LA BUTTE AUX BERGERS,B003,91000,91228,Évry-Courcouronnes,91,,,91228000AP0019,,92,,,,,,,,,,,0,,,,,,,,,,2.429523,48.629086
2021-438963,2021-06-22,000001,Vente,580000,21,B,RUE ALEXANDRE DUMAS,0090,91270,91657,Vigneux-sur-Seine,91,,,91657000AH0466,,,,,,,,,,,,,0,1,Maison,55,3,S,sols,,,196,2.430286,48.707906
2021-438963,2021-06-22,000001,Vente,580000,21,,RUE ALEXANDRE DUMAS,0090,91270,91657,Vigneux-sur-Seine,91,,,91657000AH0467,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,304,2.430169,48.707986
2021-438963,2021-06-22,000001,Vente,580000,21,,RUE ALEXANDRE DUMAS,0090,91270,91657,Vigneux-sur-Seine,91,,,91657000AH0467,,,,,,,,,,,,,0,2,Appartement,38,2,S,sols,,,304,2.430169,48.707986
2021-438963,2021-06-22,000001,Vente,580000,21,,RUE ALEXANDRE DUMAS,0090,91270,91657,Vigneux-sur-Seine,91,,,91657000AH0467,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,304,2.430169,48.707986
2021-438963,2021-06-22,000001,Vente,580000,21,,RUE ALEXANDRE DUMAS,0090,91270,91657,Vigneux-sur-Seine,91,,,91657000AH0467,,,,,,,,,,,,,0,2,Appartement,36,2,S,sols,,,304,2.430169,48.707986
2021-438963,2021-06-22,000001,Vente,580000,21,,RUE ALEXANDRE DUMAS,0090,91270,91657,Vigneux-sur-Seine,91,,,91657000AH0467,,,,,,,,,,,,,0,2,Appartement,78,4,S,sols,,,304,2.430169,48.707986
2021-438963,2021-06-22,000001,Vente,580000,21,,RUE ALEXANDRE DUMAS,0090,91270,91657,Vigneux-sur-Seine,91,,,91657000AH0467,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,304,2.430169,48.707986
2021-438963,2021-06-22,000001,Vente,580000,21,,RUE ALEXANDRE DUMAS,0090,91270,91657,Vigneux-sur-Seine,91,,,91657000AH0467,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,13,0,S,sols,,,304,2.430169,48.707986
2021-438963,2021-06-22,000001,Vente,580000,21,,RUE ALEXANDRE DUMAS,0090,91270,91657,Vigneux-sur-Seine,91,,,91657000AH0467,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,13,0,S,sols,,,304,2.430169,48.707986
2021-438963,2021-06-22,000001,Vente,580000,21,,RUE ALEXANDRE DUMAS,0090,91270,91657,Vigneux-sur-Seine,91,,,91657000AH0467,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,304,2.430169,48.707986
2021-438963,2021-06-22,000001,Vente,580000,21,,RUE ALEXANDRE DUMAS,0090,91270,91657,Vigneux-sur-Seine,91,,,91657000AH0467,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,304,2.430169,48.707986
2021-438963,2021-06-22,000001,Vente,580000,21,,RUE ALEXANDRE DUMAS,0090,91270,91657,Vigneux-sur-Seine,91,,,91657000AH0467,,,,,,,,,,,,,0,2,Appartement,38,2,S,sols,,,304,2.430169,48.707986
2021-438963,2021-06-22,000001,Vente,580000,21,,RUE ALEXANDRE DUMAS,0090,91270,91657,Vigneux-sur-Seine,91,,,91657000AH0467,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,304,2.430169,48.707986
2021-438963,2021-06-22,000001,Vente,580000,21,,RUE ALEXANDRE DUMAS,0090,91270,91657,Vigneux-sur-Seine,91,,,91657000AH0467,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,304,2.430169,48.707986
2021-438963,2021-06-22,000001,Vente,580000,21,,RUE ALEXANDRE DUMAS,0090,91270,91657,Vigneux-sur-Seine,91,,,91657000AH0467,,,,,,,,,,,,,0,2,Appartement,39,3,S,sols,,,304,2.430169,48.707986
2021-438964,2021-06-24,000001,Vente,206000,138,,ALL RONSARD,3253,91080,91228,Évry-Courcouronnes,91,,,91228182AB0141,,,231,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.411937,48.616879
2021-438964,2021-06-24,000001,Vente,206000,138,,ALL RONSARD,3253,91080,91228,Évry-Courcouronnes,91,,,91228182AB0141,,,53,,,,,,,,,,1,2,Appartement,60,3,,,,,,2.411937,48.616879
2021-438964,2021-06-24,000001,Vente,206000,138,,ALL RONSARD,3253,91080,91228,Évry-Courcouronnes,91,,,91228182AB0141,,,182,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.411937,48.616879
2021-438965,2021-05-31,000001,Vente,350000,64,,ALL DES CHEVREUILS,0844,91330,91691,Yerres,91,,,91691000BB0014,,,,,,,,,,,,,0,1,Maison,88,4,S,sols,,,540,2.514537,48.721823
2021-438966,2021-06-24,000001,Vente,245900,21,B,RUE ROBERT SPINEDI,4170,91100,91174,Corbeil-Essonnes,91,,,91174000BR0344,,,6,,,,,,,,,,1,1,Maison,83,4,S,sols,,,251,2.462354,48.606824
2021-438967,2021-06-14,000001,Vente,284300,28,,RUE DES OUCHES,0250,91540,91468,Ormoy,91,,,91468000AB0362,,,,,,,,,,,,,0,1,Maison,79,4,S,sols,,,272,2.457152,48.571388
2021-438968,2021-06-16,000001,Vente,100000,2,,RUE DE JUSSY,2460,91100,91174,Corbeil-Essonnes,91,,,91174000AO0281,,,36,36.08,48,,,,,,,,2,3,Dépendance,,0,,,,,,2.481234,48.605732
2021-438968,2021-06-16,000001,Vente,100000,2,,RUE DE JUSSY,2460,91100,91174,Corbeil-Essonnes,91,,,91174000AO0281,,,36,36.08,48,,,,,,,,2,2,Appartement,38,2,,,,,,2.481234,48.605732
2021-438969,2021-06-30,000001,Vente,435000,7,,ALL DU BASILIC,0264,91250,91553,Saint-Germain-lès-Corbeil,91,,,91553000AH0062,,,,,,,,,,,,,0,1,Maison,120,6,S,sols,,,433,2.495778,48.61755
2021-438970,2021-06-21,000001,Vente,193050,20,,CHE DES GUETRES,0116,91250,91577,Saintry-sur-Seine,91,,,91577000AB0337,,,,,,,,,,,,,0,,,,,S,sols,,,79,2.499039,48.593783
2021-438970,2021-06-21,000001,Vente,193050,20,,CHE DES GUETRES,0116,91250,91577,Saintry-sur-Seine,91,,,91577000AB0664,,,,,,,,,,,,,0,1,Maison,98,5,S,sols,,,1043,2.498954,48.593721
2021-438970,2021-06-21,000001,Vente,193050,20,,CHE DES GUETRES,0116,91250,91577,Saintry-sur-Seine,91,,,91577000AB0664,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,S,sols,,,1043,2.498954,48.593721
2021-438971,2021-06-17,000001,Vente en l'état futur d'achèvement,180000,5,,RUE CHARLES ROBIN,1040,91100,91174,Corbeil-Essonnes,91,,,91174000AC0789,,,83,60.1,,,,,,,,,1,,,,,,,,,,2.46685,48.61274
2021-438971,2021-06-17,000001,Vente en l'état futur d'achèvement,180000,5,,RUE CHARLES ROBIN,1040,91100,91174,Corbeil-Essonnes,91,,,91174000AC0789,,,170,,,,,,,,,,1,,,,,,,,,,2.46685,48.61274
2021-438972,2021-06-11,000001,Vente,299000,,,RUE PIERRE SEMARD,2860,91270,91657,Vigneux-sur-Seine,91,,,91657000AK0198,,,4,,,,,,,,,,1,,,,,S,sols,,,170,2.441401,48.698714
