id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2021-453965,2021-02-15,000001,Vente,458609.06,126,,AV RASPAIL,8115,93170,93006,Bagnolet,93,,,930060000K0220,,,34,,,,,,,,,,1,1,Maison,103,5,,,,,,2.432993,48.873376
2021-453965,2021-02-15,000001,Vente,458609.06,102,,AV RASPAIL,8115,93170,93006,Bagnolet,93,,,930060000K0220,,,60,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.432993,48.873376
2021-453966,2021-02-26,000001,Vente,277000,139,,RUE DE NOISY LE SEC,6650,93260,93045,Les Lilas,93,,,930450000I0236,,,24,,6,,,,,,,,2,2,Appartement,36,2,,,,,,2.417458,48.876198
2021-453967,2021-03-05,000001,Vente en l'état futur d'achèvement,1492927.9,183,,AV HENRI BARBUSSE,4425,93700,93029,Drancy,93,,,930290000Z0132,,,31,,,,,,,,,,1,,,,,,,,,,2.453802,48.921463
2021-453967,2021-03-05,000001,Vente en l'état futur d'achèvement,1492927.9,183,,AV HENRI BARBUSSE,4425,93700,93029,Drancy,93,,,930290000Z0132,,,29,,,,,,,,,,1,,,,,,,,,,2.453802,48.921463
2021-453967,2021-03-05,000001,Vente en l'état futur d'achèvement,1492927.9,183,,AV HENRI BARBUSSE,4425,93700,93029,Drancy,93,,,930290000Z0132,,,28,,,,,,,,,,1,,,,,,,,,,2.453802,48.921463
2021-453967,2021-03-05,000001,Vente en l'état futur d'achèvement,1492927.9,183,,AV HENRI BARBUSSE,4425,93700,93029,Drancy,93,,,930290000Z0132,,,30,,,,,,,,,,1,,,,,,,,,,2.453802,48.921463
2021-453967,2021-03-05,000001,Vente en l'état futur d'achèvement,1492927.9,183,,AV HENRI BARBUSSE,4425,93700,93029,Drancy,93,,,930290000Z0132,,,176,,,,,,,,,,1,,,,,,,,,,2.453802,48.921463
2021-453967,2021-03-05,000001,Vente en l'état futur d'achèvement,1492927.9,183,,AV HENRI BARBUSSE,4425,93700,93029,Drancy,93,,,930290000Z0132,,,175,,,,,,,,,,1,,,,,,,,,,2.453802,48.921463
2021-453967,2021-03-05,000001,Vente en l'état futur d'achèvement,1492927.9,183,,AV HENRI BARBUSSE,4425,93700,93029,Drancy,93,,,930290000Z0132,,,174,,,,,,,,,,1,,,,,,,,,,2.453802,48.921463
2021-453967,2021-03-05,000001,Vente en l'état futur d'achèvement,1492927.9,183,,AV HENRI BARBUSSE,4425,93700,93029,Drancy,93,,,930290000Z0132,,,193,,,,,,,,,,1,,,,,,,,,,2.453802,48.921463
2021-453967,2021-03-05,000001,Vente en l'état futur d'achèvement,1492927.9,183,,AV HENRI BARBUSSE,4425,93700,93029,Drancy,93,,,930290000Z0132,,,192,,,,,,,,,,1,,,,,,,,,,2.453802,48.921463
2021-453967,2021-03-05,000001,Vente en l'état futur d'achèvement,1492927.9,183,,AV HENRI BARBUSSE,4425,93700,93029,Drancy,93,,,930290000Z0132,,,27,,,,,,,,,,1,,,,,,,,,,2.453802,48.921463
2021-453968,2021-02-25,000001,Vente,391800,33,,AV P VAILLANT COUTURIER,7140,93230,93063,Romainville,93,,,930630000N0017,,,20,65.87,33,,,,,,,,2,2,Appartement,66,3,,,,,,2.432949,48.88453
2021-453968,2021-02-25,000001,Vente,391800,33,,AV P VAILLANT COUTURIER,7140,93230,93063,Romainville,93,,,930630000N0017,,,116,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.432949,48.88453
2021-453969,2021-02-24,000001,Vente,52000,61,,RUE MARIE ANNE COLOMBIER,6140,93170,93006,Bagnolet,93,,,930060000Q0201,,,11,12.74,,,,,,,,,1,2,Appartement,12,1,,,,,,2.414614,48.871826
2021-453970,2021-02-17,000001,Vente,15000,46,,RUE ESTIENNE D ORVES,3180,93310,93061,Le Pré-Saint-Gervais,93,,,930610000A0021,,,240,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.399419,48.886136
2021-453971,2021-02-25,000001,Vente,396900,4,,RUE ANATOLE FRANCE,0051,93310,93061,Le Pré-Saint-Gervais,93,,,930610000G0084,,,253,,261,63.31,,,,,,,2,2,Appartement,63,4,,,,,,2.402588,48.884214
2021-453972,2021-02-25,000001,Vente,796700,29,,RUE DE CANDALE,1420,93500,93055,Pantin,93,,,93055000AC0001,,,11,122.19,,,,,,,,,1,2,Appartement,130,5,,,,,,2.414438,48.886088
2021-453972,2021-02-25,000001,Vente,796700,29,,RUE DE CANDALE,1420,93500,93055,Pantin,93,,,93055000AC0001,,,301,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.414438,48.886088
2021-453973,2021-03-05,000001,Vente,218650,31,,AV JEAN LOLIVE,4738,93500,93055,Pantin,93,,,93055000AO0225,,,416,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.399999,48.890994
2021-453973,2021-03-05,000001,Vente,218650,19,,AV JEAN LOLIVE,4738,93500,93055,Pantin,93,,,93055000AO0225,,,161,,59,,,,,,,,2,2,Appartement,33,1,,,,,,2.399999,48.890994
2021-453974,2021-03-04,000001,Vente en l'état futur d'achèvement,251200,3,,RUE DU QUATORZE JUILLET 1789,7200,93130,93053,Noisy-le-Sec,93,,,93053000AZ0523,,,58,,,,,,,,,,1,,,,,,,,,,2.463312,48.8797
2021-453974,2021-03-04,000001,Vente en l'état futur d'achèvement,251200,3,,RUE DU QUATORZE JUILLET 1789,7200,93130,93053,Noisy-le-Sec,93,,,93053000AZ0523,,,17,,,,,,,,,,1,,,,,,,,,,2.463312,48.8797
2021-453975,2021-02-17,000001,Vente,448000,5,,RUE WESTERMANN,9930,93500,93055,Pantin,93,,,930550000Z0051,,,,,,,,,,,,,0,1,Maison,58,3,S,sols,,,139,2.421925,48.891001
2021-453976,2021-03-05,000001,Vente,208000,5,,RUE JULES VALLES,4770,93000,93008,Bobigny,93,,,93008000BD0295,,,,,,,,,,,,,0,1,Maison,21,1,S,sols,,,300,2.472836,48.913389
2021-453977,2021-03-10,000001,Vente en l'état futur d'achèvement,160000,142,,AV HENRI BARBUSSE,4436,93140,93010,Bondy,93,,,930100000Y0021,,,39,,,,,,,,,,1,,,,,,,,,,2.49322,48.899577
2021-453978,2021-01-29,000001,Vente,468000,26,,RUE SCANDICCI,8517,93500,93055,Pantin,93,,,93055000AO0115,,,424,,598,,,,,,,,2,2,Appartement,88,4,,,,,,2.399228,48.892306
2021-453978,2021-01-29,000001,Vente,468000,28,,RUE SCANDICCI,8517,93500,93055,Pantin,93,,,93055000AO0115,,,398,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.399228,48.892306
2021-453978,2021-01-29,000001,Vente,468000,28,,RUE SCANDICCI,8517,93500,93055,Pantin,93,,,93055000AO0115,,,397,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.399228,48.892306
2021-453979,2021-02-24,000001,Vente en l'état futur d'achèvement,499123,,,RUE CARNOT,1431,93000,93008,Bobigny,93,,,93008000AF0564,,,30077,,,,,,,,,,1,,,,,,,,,,2.447676,48.905884
2021-453979,2021-02-24,000001,Vente en l'état futur d'achèvement,499123,,,RUE CARNOT,1431,93000,93008,Bobigny,93,,,93008000AF0564,,,30203,,,,,,,,,,1,,,,,,,,,,2.447676,48.905884
2021-453979,2021-02-24,000001,Vente en l'état futur d'achèvement,499123,,,RUE CARNOT,1431,93000,93008,Bobigny,93,,,93008000AF0564,,,30204,,,,,,,,,,1,,,,,,,,,,2.447676,48.905884
2021-453980,2021-02-23,000001,Vente en l'état futur d'achèvement,298000,30,,RUE DE LA COURNEUVE,1560,93000,93008,Bobigny,93,,,930080000A0318,,,422,,,,,,,,,,1,,,,,,,,,,,
2021-453980,2021-02-23,000001,Vente en l'état futur d'achèvement,298000,30,,RUE DE LA COURNEUVE,1560,93000,93008,Bobigny,93,,,930080000A0318,,,334,,,,,,,,,,1,,,,,,,,,,,
2021-453981,2021-03-09,000001,Vente,208000,16,,RUE GEORGES TARRAL,4154,93000,93008,Bobigny,93,,,93008000AX0052,,,,,,,,,,,,,0,1,Maison,72,3,S,sols,,,186,2.470939,48.908035
2021-453982,2021-03-08,000001,Vente,233925,9,,RUE BERANGER,0655,93310,93061,Le Pré-Saint-Gervais,93,,,930610000A0055,,,12,,32,30.1,,,,,,,2,2,Appartement,28,2,,,,,,2.399901,48.888288
2021-453983,2021-02-25,000001,Vente en l'état futur d'achèvement,241000,,,RUE CARNOT,1431,93000,93008,Bobigny,93,,,93008000AF0564,,,5256,,,,,,,,,,1,,,,,,,,,,2.447676,48.905884
2021-453984,2021-02-25,000001,Vente,640000,13,,SEN GIRAUD,4161,93260,93045,Les Lilas,93,,,930450000L0031,,,76,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.428185,48.882175
2021-453984,2021-02-25,000001,Vente,640000,13,,SEN GIRAUD,4161,93260,93045,Les Lilas,93,,,930450000L0031,,,60,112.5,,,,,,,,,1,4,Local industriel. commercial ou assimilé,139,0,,,,,,2.428185,48.882175
2021-453985,2021-02-19,000001,Vente,275200,47,,RUE DE LA CAPSULERIE,1420,93170,93006,Bagnolet,93,,,930060000X0053,,,231,,5,,,,,,,,2,2,Appartement,73,3,,,,,,2.422899,48.863748
2021-453985,2021-02-19,000001,Vente,275200,41,,RUE DE LA CAPSULERIE,1420,93170,93006,Bagnolet,93,,,930060000X0079,,,92,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.421964,48.863784
2021-453986,2021-02-19,000001,Vente,385000,46,T,AV ANATOLE FRANCE,0050,93140,93010,Bondy,93,,,93010000AP0105,,,,,,,,,,,,,0,1,Maison,131,5,S,sols,,,545,2.498798,48.8946
2021-453987,2021-03-03,000001,Vente,296000,21,,RUE LUCIEN DELAQUIERRIERE,5290,93700,93029,Drancy,93,,,93029000BO0278,,,,,,,,,,,,,0,1,Maison,71,4,S,sols,,,231,2.448649,48.917209
2021-453988,2021-03-03,000001,Vente,211000,17,,AV CASTELNAU,1443,93700,93029,Drancy,93,,,930290000R0106,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.457779,48.930075
2021-453988,2021-03-03,000001,Vente,211000,17,,AV CASTELNAU,1443,93700,93029,Drancy,93,,,930290000R0106,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.457779,48.930075
2021-453988,2021-03-03,000001,Vente,211000,17,,AV CASTELNAU,1443,93700,93029,Drancy,93,,,930290000R0106,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.457779,48.930075
2021-453988,2021-03-03,000001,Vente,211000,17,,AV CASTELNAU,1443,93700,93029,Drancy,93,,,930290000R0106,,,9,24.85,,,,,,,,,1,2,Appartement,27,2,,,,,,2.457779,48.930075
2021-453988,2021-03-03,000001,Vente,211000,19,,AV CASTELNAU,1443,93700,93029,Drancy,93,,,930290000R0106,,,6,33.32,8,,,,,,,,2,2,Appartement,35,2,,,,,,2.457779,48.930075
2021-453988,2021-03-03,000001,Vente,211000,17,,AV CASTELNAU,1443,93700,93029,Drancy,93,,,930290000R0106,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.457779,48.930075
2021-453988,2021-03-03,000001,Vente,211000,17,,AV CASTELNAU,1443,93700,93029,Drancy,93,,,930290000R0106,,,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.457779,48.930075
2021-453988,2021-03-03,000001,Vente,211000,17,,AV CASTELNAU,1443,93700,93029,Drancy,93,,,930290000R0106,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.457779,48.930075
2021-453989,2021-02-18,000001,Vente,15000,30,,RUE LOUIS BLANC,5160,93310,93061,Le Pré-Saint-Gervais,93,,,930610000D0130,,,459,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.408762,48.885389
2021-453989,2021-02-18,000001,Vente,15000,30,,RUE LOUIS BLANC,5160,93310,93061,Le Pré-Saint-Gervais,93,,,930610000D0130,,,458,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.408762,48.885389
2021-453989,2021-02-18,000001,Vente,15000,30,,RUE LOUIS BLANC,5160,93310,93061,Le Pré-Saint-Gervais,93,,,930610000D0130,,,457,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.408762,48.885389
2021-453990,2021-02-18,000001,Vente,290000,8,B,RUE SAINT LOUIS,8840,93500,93055,Pantin,93,,,930550000X0167,,,24,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.417884,48.891229
2021-453990,2021-02-18,000001,Vente,290000,8,B,RUE SAINT LOUIS,8840,93500,93055,Pantin,93,,,930550000X0167,,,11,,,,,,,,,,1,2,Appartement,38,3,,,,,,2.417884,48.891229
2021-453990,2021-02-18,000001,Vente,290000,8,B,RUE SAINT LOUIS,8840,93500,93055,Pantin,93,,,930550000X0167,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.417884,48.891229
2021-453991,2021-02-19,000001,Vente,730000,58,,RUE DE BREMENT,0690,93130,93053,Noisy-le-Sec,93,,,93053000AR0194,,,12,,13,,14,,15,,,,4,1,Maison,27,1,,,,,,2.455349,48.888622
2021-453991,2021-02-19,000001,Vente,730000,58,,RUE DE BREMENT,0690,93130,93053,Noisy-le-Sec,93,,,93053000AR0194,,,10,,11,,8,,9,,,,4,1,Maison,54,3,,,,,,2.455349,48.888622
2021-453991,2021-02-19,000001,Vente,730000,58,,RUE DE BREMENT,0690,93130,93053,Noisy-le-Sec,93,,,93053000AR0194,,,1,,2,,3,,4,,5,,7,1,Maison,53,3,,,,,,2.455349,48.888622
2021-453992,2021-02-25,000001,Vente,290000,8,B,RUE SAINT LOUIS,8840,93500,93055,Pantin,93,,,930550000X0167,,,15,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.417884,48.891229
2021-453992,2021-02-25,000001,Vente,290000,8,B,RUE SAINT LOUIS,8840,93500,93055,Pantin,93,,,930550000X0167,,,13,,,,,,,,,,1,2,Appartement,35,2,,,,,,2.417884,48.891229
2021-453992,2021-02-25,000001,Vente,290000,8,B,RUE SAINT LOUIS,8840,93500,93055,Pantin,93,,,930550000X0167,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.417884,48.891229
2021-453992,2021-02-25,000001,Vente,290000,8,B,RUE SAINT LOUIS,8840,93500,93055,Pantin,93,,,930550000X0167,,,26,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.417884,48.891229
2021-453993,2021-03-01,000001,Vente,330000,11,,RUE DES GRILLES,4175,93500,93055,Pantin,93,,,93055000AL0036,,,10,,35,,,,,,,,2,2,Appartement,43,2,,,,,,2.404312,48.890149
2021-453994,2021-02-23,000001,Vente,165000,34,,RUE ESTIENNE D ORVES,3180,93310,93061,Le Pré-Saint-Gervais,93,,,930610000B0057,,,13,,35,,,,,,,,2,2,Appartement,23,2,,,,,,2.400751,48.885976
2021-453995,2021-03-02,000001,Vente,740000,45,,RUE CAMP,1410,93230,93063,Romainville,93,,,93063000AC0203,,,,,,,,,,,,,0,1,Maison,105,4,S,sols,,,245,2.443711,48.882097
2021-453996,2021-03-10,000001,Vente,430500,27,,RUE DANTON,2520,93310,93061,Le Pré-Saint-Gervais,93,,,930610000C0130,,,9,93.06,,,,,,,,,1,2,Appartement,25,1,,,,,,2.406232,48.884621
2021-453996,2021-03-10,000001,Vente,430500,27,,RUE DANTON,2520,93310,93061,Le Pré-Saint-Gervais,93,,,930610000C0130,,,9,93.06,,,,,,,,,1,4,Local industriel. commercial ou assimilé,65,0,,,,,,2.406232,48.884621
2021-453997,2021-03-01,000001,Vente,380000,10,,RUE VAUCANSON,9620,93500,93055,Pantin,93,,,93055000AL0224,,,17,,6,55.24,,,,,,,2,2,Appartement,56,3,,,,,,2.404977,48.889471
2021-453998,2021-02-19,000001,Vente,450000,217,,RUE DE NOISY LE SEC,6650,93260,93045,Les Lilas,93,,,930450000K0142,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,190,0,S,sols,,,196,2.423965,48.878458
2021-453998,2021-02-19,000001,Vente,450000,217,,RUE DE NOISY LE SEC,6650,93260,93045,Les Lilas,93,,,930450000K0142,,,,,,,,,,,,,0,1,Maison,68,3,S,sols,,,196,2.423965,48.878458
2021-453999,2021-03-05,000001,Vente,448700,43,,RUE GABRIEL HUSSON,4110,93230,93063,Romainville,93,,,930630000Y0258,,,7,,,,,,,,,,1,2,Appartement,100,5,,,,,,2.436621,48.883288
2021-454000,2021-03-09,000001,Vente,12888,107,,AV DE LA REPUBLIQUE,8160,93140,93010,Bondy,93,,,93010000AJ0123,,,51,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.47914,48.897941
2021-454001,2021-03-01,000001,Vente,655800,68,,RUE DE CANDALE PROLONGEE,1421,93500,93055,Pantin,93,,,93055000AE0019,,,,,,,,,,,,,0,1,Maison,55,3,S,sols,,,102,2.414321,48.88403
2021-454002,2021-02-26,000001,Vente en l'état futur d'achèvement,135600,28,,RUE DE L ETOILE,3170,93000,93008,Bobigny,93,,,930080000E0181,,,281,,,,,,,,,,1,,,,,,,,,,2.425566,48.909456
2021-454003,2021-02-18,000001,Vente,298000,8,B,RUE SAINT LOUIS,8840,93500,93055,Pantin,93,,,930550000X0167,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.417884,48.891229
2021-454003,2021-02-18,000001,Vente,298000,8,B,RUE SAINT LOUIS,8840,93500,93055,Pantin,93,,,930550000X0167,,,3,41.69,,,,,,,,,1,2,Appartement,40,3,,,,,,2.417884,48.891229
2021-454003,2021-02-18,000001,Vente,298000,8,B,RUE SAINT LOUIS,8840,93500,93055,Pantin,93,,,930550000X0167,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.417884,48.891229
2021-454004,2021-03-11,000001,Vente en l'état futur d'achèvement,225213,2,,RUE PAUL DIDIER,7142,93700,93029,Drancy,93,,,93029000AH0173,,,82,,,,,,,,,,1,,,,,,,,,,2.438215,48.926363
2021-454004,2021-03-11,000001,Vente en l'état futur d'achèvement,225213,2,,RUE PAUL DIDIER,7142,93700,93029,Drancy,93,,,93029000AH0173,,,63,,,,,,,,,,1,,,,,,,,,,2.438215,48.926363
2021-454005,2021-02-26,000001,Vente en l'état futur d'achèvement,139320,28,,RUE DE L ETOILE,3170,93000,93008,Bobigny,93,,,930080000E0181,,,287,,,,,,,,,,1,,,,,,,,,,2.425566,48.909456
2021-454006,2021-02-26,000001,Vente en l'état futur d'achèvement,135600,28,,RUE DE L ETOILE,3170,93000,93008,Bobigny,93,,,930080000E0181,,,248,,,,,,,,,,1,,,,,,,,,,2.425566,48.909456
2021-454007,2021-02-26,000001,Vente en l'état futur d'achèvement,178320,,,AV PAUL VAILLANT COUTURIER,7145,93000,93008,Bobigny,93,,,93008000AF0466,,,158,,,,,,,,,,1,,,,,,,,,,2.451587,48.907562
2021-454007,2021-02-26,000001,Vente en l'état futur d'achèvement,178320,,,AV PAUL VAILLANT COUTURIER,7145,93000,93008,Bobigny,93,,,93008000AF0466,,,288,,,,,,,,,,1,,,,,,,,,,2.451587,48.907562
2021-454008,2021-02-26,000001,Vente en l'état futur d'achèvement,159250,,,,,,93008,Bobigny,93,,,93008000AF0498,,,16,,,,,,,,,,1,,,,,,,,,,2.446489,48.908715
2021-454009,2021-03-12,000001,Vente,481000,26,,RUE EDOUARD VAILLANT,3110,93170,93006,Bagnolet,93,,,93006000AH0232,,,68,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.416665,48.857505
2021-454009,2021-03-12,000001,Vente,481000,26,,RUE EDOUARD VAILLANT,3110,93170,93006,Bagnolet,93,,,93006000AH0232,,,179,,518,,,,,,,,2,2,Appartement,87,4,,,,,,2.416665,48.857505
2021-454010,2021-02-17,000001,Vente,185000,1,,RUE DES BALKANS,0610,93700,93029,Drancy,93,,,930290000N0123,,,1,,2,,,,,,,,2,1,Maison,44,3,,,,,,2.443355,48.929309
2021-454011,2021-03-04,000001,Vente,235000,35,,RUE LEPINE,5145,93500,93055,Pantin,93,,,930550000Y0062,,,122,34.34,,,,,,,,,1,2,Appartement,38,2,,,,,,2.421336,48.893063
2021-454012,2021-03-11,000001,Vente,255740,87,,RUE DOCTEUR PARAT,2560,93230,93063,Romainville,93,,,930630000H0527,,,44,45.32,,,,,,,,,1,2,Appartement,44,2,,,,,,2.436982,48.892948
2021-454013,2021-03-11,000001,Vente,16000,69,,RUE JEAN JAURES,4730,93130,93053,Noisy-le-Sec,93,,,930530000X0145,,,125,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.457422,48.89415
2021-454014,2021-03-04,000001,Vente,123000,32,,RUE CARTIER BRESSON,1430,93500,93055,Pantin,93,,,930550000H0056,,,8,30.52,,,,,,,,,1,2,Appartement,30,2,,,,,,2.396102,48.902912
2021-454015,2021-03-10,000001,Vente,300000,28,,RUE FAIDHERBE,3510,93700,93029,Drancy,93,,,93029000AI0103,,,,,,,,,,,,,0,1,Maison,86,4,S,sols,,,300,2.433733,48.922819
2021-454016,2021-03-03,000001,Vente,140000,6,,AV PASCAL,7130,93700,93029,Drancy,93,,,930290000B0203,,,109,58.33,,,,,,,,,1,2,Appartement,57,3,,,,,,2.449132,48.938973
2021-454016,2021-03-03,000001,Vente,140000,6,,AV PASCAL,7130,93700,93029,Drancy,93,,,930290000B0203,,,107,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.449132,48.938973
2021-454017,2021-03-10,000001,Vente,431906,18,,AV RASPAIL,8115,93170,93006,Bagnolet,93,,,930060000D0109,,,205,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.427818,48.875643
2021-454017,2021-03-10,000001,Vente,431906,20,,AV RASPAIL,8115,93170,93006,Bagnolet,93,,,930060000D0109,,,127,,,,,,,,,,1,2,Appartement,86,4,,,,,,2.427818,48.875643
2021-454018,2021-03-10,000001,Vente en l'état futur d'achèvement,284000,167,B,RUE DE PARIS,7133,93000,93008,Bobigny,93,,,93008000AE0173,,,339,,,,,,,,,,1,,,,,,,,,,2.458484,48.902117
2021-454018,2021-03-10,000001,Vente en l'état futur d'achèvement,284000,167,B,RUE DE PARIS,7133,93000,93008,Bobigny,93,,,93008000AE0173,,,100,,,,,,,,,,1,,,,,,,,,,2.458484,48.902117
2021-454019,2021-03-15,000001,Vente,490684,3,,RUE ALBERT GIRY,0022,93230,93063,Romainville,93,,,930630000V0123,,,328,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.434066,48.879578
2021-454019,2021-03-15,000001,Vente,490684,13,,RUE ANDRE MALRAUX,5200,93230,93063,Romainville,93,,,930630000V0123,,,100,,98,,,,,,,,2,2,Appartement,76,4,,,,,,2.434066,48.879578
2021-454020,2021-02-19,000001,Vente,336000,11,,AV EDOUARD VAILLANT,3120,93500,93055,Pantin,93,,,930550000O0046,,,18,43.52,,,,,,,,,1,2,Appartement,46,2,,,,,,2.399852,48.896898
2021-454021,2021-03-08,000001,Vente en l'état futur d'achèvement,600000,132,,RUE ANATOLE FRANCE,0100,93700,93029,Drancy,93,,,930290000V0041,,,211,,,,,,,,,,1,,,,,,,,,,2.453486,48.928884
2021-454021,2021-03-08,000001,Vente en l'état futur d'achèvement,600000,132,,RUE ANATOLE FRANCE,0100,93700,93029,Drancy,93,,,930290000V0041,,,668,,,,,,,,,,1,,,,,,,,,,2.453486,48.928884
2021-454021,2021-03-08,000001,Vente en l'état futur d'achèvement,600000,132,,RUE ANATOLE FRANCE,0100,93700,93029,Drancy,93,,,930290000V0041,,,304,,,,,,,,,,1,,,,,,,,,,2.453486,48.928884
2021-454021,2021-03-08,000001,Vente en l'état futur d'achèvement,600000,132,,RUE ANATOLE FRANCE,0100,93700,93029,Drancy,93,,,930290000V0041,,,667,,,,,,,,,,1,,,,,,,,,,2.453486,48.928884
2021-454021,2021-03-08,000001,Vente en l'état futur d'achèvement,600000,132,,RUE ANATOLE FRANCE,0100,93700,93029,Drancy,93,,,930290000V0041,,,671,,,,,,,,,,1,,,,,,,,,,2.453486,48.928884
2021-454021,2021-03-08,000001,Vente en l'état futur d'achèvement,600000,132,,RUE ANATOLE FRANCE,0100,93700,93029,Drancy,93,,,930290000V0041,,,669,,,,,,,,,,1,,,,,,,,,,2.453486,48.928884
2021-454021,2021-03-08,000001,Vente en l'état futur d'achèvement,600000,132,,RUE ANATOLE FRANCE,0100,93700,93029,Drancy,93,,,930290000V0041,,,670,,,,,,,,,,1,,,,,,,,,,2.453486,48.928884
2021-454021,2021-03-08,000001,Vente en l'état futur d'achèvement,600000,132,,RUE ANATOLE FRANCE,0100,93700,93029,Drancy,93,,,930290000V0041,,,309,,,,,,,,,,1,,,,,,,,,,2.453486,48.928884
2021-454021,2021-03-08,000001,Vente en l'état futur d'achèvement,600000,132,,RUE ANATOLE FRANCE,0100,93700,93029,Drancy,93,,,930290000V0041,,,666,,,,,,,,,,1,,,,,,,,,,2.453486,48.928884
2021-454022,2021-02-11,000001,Vente,179292.73,1,,PAS DU VERCORS,9613,93140,93010,Bondy,93,,,930100000A0359,,,1,,19,,,,,,,,2,1,Maison,70,4,,,,,,2.480368,48.914881
2021-454023,2021-03-11,000001,Vente,100000,1,,RUE CUVIER,1595,93700,93029,Drancy,93,,,93029000AE0107,,,7,,,,,,,,,,1,,,,,S,sols,,,5,2.439499,48.923649
2021-454023,2021-03-11,000001,Vente,100000,1,,RUE CUVIER,1595,93700,93029,Drancy,93,,,93029000AE0107,,,10,,6,,8,,,,,,3,2,Appartement,32,2,,,,,,2.439499,48.923649
2021-454024,2021-03-11,000002,Vente,210000,1,,RUE CUVIER,1595,93700,93029,Drancy,93,,,93029000AE0107,,,11,,3,,,,,,,,2,2,Appartement,20,2,,,,,,2.439499,48.923649
2021-454024,2021-03-11,000002,Vente,210000,1,,RUE CUVIER,1595,93700,93029,Drancy,93,,,93029000AE0107,,,4,,,,,,,,,,1,,,,,S,sols,,,5,2.439499,48.923649
2021-454024,2021-03-11,000002,Vente,210000,1,,RUE CUVIER,1595,93700,93029,Drancy,93,,,93029000AE0107,,,1,,9,,,,,,,,2,2,Appartement,20,2,,,,,,2.439499,48.923649
2021-454024,2021-03-11,000002,Vente,210000,1,,RUE CUVIER,1595,93700,93029,Drancy,93,,,93029000AE0107,,,2,,,,,,,,,,1,,,,,S,sols,,,5,2.439499,48.923649
2021-454024,2021-03-11,000002,Vente,210000,1,,RUE CUVIER,1595,93700,93029,Drancy,93,,,93029000AE0107,,,5,,,,,,,,,,1,2,Appartement,30,3,,,,,,2.439499,48.923649
2021-454025,2021-02-25,000001,Vente en l'état futur d'achèvement,193200,30,,RUE DE LA COURNEUVE,1560,93000,93008,Bobigny,93,,,930080000A0318,,,423,,,,,,,,,,1,,,,,,,,,,,
2021-454025,2021-02-25,000001,Vente en l'état futur d'achèvement,193200,30,,RUE DE LA COURNEUVE,1560,93000,93008,Bobigny,93,,,930080000A0318,,,219,,,,,,,,,,1,,,,,,,,,,,
2021-454026,2021-02-15,000001,Vente,4500,71,,ALL DES MIMOSAS,6225,93140,93010,Bondy,93,,,930100000H0171,,,255,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.480016,48.909843
2021-454027,2021-02-25,000001,Vente en l'état futur d'achèvement,269000,30,,RUE DE LA COURNEUVE,1560,93000,93008,Bobigny,93,,,930080000A0318,,,213,,,,,,,,,,1,,,,,,,,,,,
