id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2021-367779,2021-05-04,000001,Vente en l'état futur d'achèvement,449000,31,,RUE DU FOSSE,0790,78600,78358,Maisons-Laffitte,78,,,78358000AM0189,,,149,,,,,,,,,,1,,,,,,,,,,2.144321,48.948395
2021-367780,2021-04-15,000001,Vente,538000,39,,RUE BELLEVUE,0050,78630,78431,Morainvilliers,78,,,78431000AK0062,,,,,,,,,,,,,0,1,Maison,175,7,AG,terrains d'agrément,,,331,1.957983,48.939654
2021-367780,2021-04-15,000001,Vente,538000,39,,RUE BELLEVUE,0050,78630,78431,Morainvilliers,78,,,78431000AK0062,,,,,,,,,,,,,0,1,Maison,175,7,S,sols,,,500,1.957983,48.939654
2021-367781,2021-04-21,000001,Vente,219050,224,,AV MAURICE BERTEAUX,2183,78500,78586,Sartrouville,78,,,78586000AZ0549,,,128,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.174603,48.935536
2021-367781,2021-04-21,000001,Vente,219050,224,,AV MAURICE BERTEAUX,2183,78500,78586,Sartrouville,78,,,78586000AZ0549,,,46,60.52,,,,,,,,,1,2,Appartement,60,3,,,,,,2.174603,48.935536
2021-367782,2021-04-30,000001,Vente,286000,2,,AV D YPRES,0668,78410,78029,Aubergenville,78,,,78029000AI0206,,,,,,,,,,,,,0,1,Maison,49,2,S,sols,,,354,1.842904,48.971354
2021-367783,2021-04-27,000001,Vente,235000,126,,AV DU GENERAL DE GAULLE,1375,78500,78586,Sartrouville,78,,,78586000AL0001,,,602,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.184736,48.943565
2021-367783,2021-04-27,000001,Vente,235000,2,,RUE DE LA CROIX MALLARD,0860,78500,78586,Sartrouville,78,,,78586000AL0001,,,267,78.29,,,,,,,,,1,2,Appartement,67,3,,,,,,2.184736,48.943565
2021-367784,2021-04-20,000001,Vente,260000,66,,AV DE L EUROPE,0185,78140,78640,Vélizy-Villacoublay,78,,,78640000AK0131,,,101,64.29,123,,,,,,,,2,2,Appartement,63,3,,,,,,2.193121,48.781123
2021-367784,2021-04-20,000001,Vente,260000,66,,AV DE L EUROPE,0185,78140,78640,Vélizy-Villacoublay,78,,,78640000AK0131,,,393,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.193121,48.781123
2021-367785,2021-04-26,000001,Vente,740000,186,,RTE DE L ETANG LA VILLE,0070,78750,78367,Mareil-Marly,78,,,783670000D1467,,,,,,,,,,,,,0,1,Maison,133,6,S,sols,,,697,2.078249,48.874753
2021-367786,2021-04-28,000001,Vente,270000,4,,LE VILLAGE,B033,78200,78597,Soindres,78,,,78597000AA0204,,,,,,,,,,,,,0,,,,,S,sols,,,14,1.671717,48.95853
2021-367786,2021-04-28,000001,Vente,270000,4,,LE VILLAGE,B033,78200,78597,Soindres,78,,,78597000AA0205,,,,,,,,,,,,,0,,,,,S,sols,,,73,1.671568,48.958479
2021-367786,2021-04-28,000001,Vente,270000,7,Q,RUE DE PARADIS,0210,78200,78597,Soindres,78,,,78597000AA0206,,,,,,,,,,,,,0,,,,,S,sols,,,10,1.671457,48.958502
2021-367786,2021-04-28,000001,Vente,270000,7,Q,RUE DE PARADIS,0210,78200,78597,Soindres,78,,,78597000AA0207,,,,,,,,,,,,,0,,,,,S,sols,,,20,1.671583,48.958516
2021-367786,2021-04-28,000001,Vente,270000,7,Q,RUE DE PARADIS,0210,78200,78597,Soindres,78,,,78597000AA0208,,,,,,,,,,,,,0,,,,,S,sols,,,4,1.671707,48.958557
2021-367786,2021-04-28,000001,Vente,270000,7,Q,RUE DE PARADIS,0210,78200,78597,Soindres,78,,,78597000AA0212,,,,,,,,,,,,,0,1,Maison,95,4,S,sols,,,421,1.671629,48.958582
2021-367787,2021-04-26,000001,Vente,53000,6,,RUE DE L EGLISE,0570,78820,78327,Juziers,78,,,78327000AH0152,,,8,13.22,,,,,,,,,1,2,Appartement,15,1,,,,,,1.859608,48.992243
2021-367788,2021-04-29,000001,Vente,382750,185,B,RUE ROBERT VILLOING,2920,78500,78586,Sartrouville,78,,,78586000AL0701,,,,,,,,,,,,,0,1,Maison,74,4,S,sols,,,125,2.18805,48.939289
2021-367789,2021-05-06,000001,Vente,280000,4,,ALL YVETTE ET MAURICE GENEST,2500,78700,78172,Conflans-Sainte-Honorine,78,,,78172000AL0738,,,81,81.58,,,,,,,,,1,2,Appartement,82,4,,,,,,2.106883,49.008495
2021-367789,2021-05-06,000001,Vente,280000,9001,,ALL YVETTE ET MAURICE GENEST,2500,78700,78172,Conflans-Sainte-Honorine,78,,,78172000AL0738,,,61,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.106883,49.008495
2021-367789,2021-05-06,000001,Vente,280000,9001,,ALL YVETTE ET MAURICE GENEST,2500,78700,78172,Conflans-Sainte-Honorine,78,,,78172000AL0738,,,139,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.106883,49.008495
2021-367790,2021-04-02,000001,Vente,339000,20,,RUE DU HAMEAU,0164,78640,78442,Neauphle-le-Château,78,,,78442000AK0196,,,,,,,,,,,,,0,1,Maison,111,5,S,sols,,,513,1.908357,48.814614
2021-367791,2021-04-28,000001,Vente,235000,4,B,RUE SAINT MARTIN,0450,78260,78005,Achères,78,,,78005000BC0187,,,2,71.64,,,,,,,,,1,1,Maison,100,4,,,,,,2.069154,48.961986
2021-367792,2021-04-29,000001,Vente en l'état futur d'achèvement,296640,,,RUE VALERY,0780,78250,78401,Meulan-en-Yvelines,78,,,78401000AC0251,,,6014,,,,,,,,,,1,,,,,,,,,,1.911265,49.005676
2021-367793,2021-04-27,000001,Vente,27000,5,,ALL CHARLES BAUDELAIRE,0136,78510,78624,Triel-sur-Seine,78,,,78624000AY0613,,,168,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.001927,48.985026
2021-367794,2021-04-22,000001,Vente en l'état futur d'achèvement,237000,,,LES GRESILLONS OUEST,B027,78955,78123,Carrières-sous-Poissy,78,,,78123000AO0687,,,24,70.5,,,,,,,,,1,,,,,,,,,,2.013547,48.938778
2021-367794,2021-04-22,000001,Vente en l'état futur d'achèvement,237000,,,LES GRESILLONS OUEST,B027,78955,78123,Carrières-sous-Poissy,78,,,78123000AO0687,,,60,12.5,,,,,,,,,1,3,Dépendance,,0,,,,,,2.013547,48.938778
2021-367795,2021-05-07,000001,Vente,498000,3,B,RUE ARMAGIS,0120,78100,78551,Saint-Germain-en-Laye,78,,,78551000AI0086,,,34,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.086719,48.898223
2021-367795,2021-05-07,000001,Vente,498000,3,B,RUE ARMAGIS,0120,78100,78551,Saint-Germain-en-Laye,78,,,78551000AI0086,,,10,75.8,25,,,,,,,,2,2,Appartement,78,3,,,,,,2.086719,48.898223
2021-367796,2021-04-19,000001,Vente,156076,12,,RUE DE CARNAC,0670,78180,78423,Montigny-le-Bretonneux,78,,,78423000AY0425,,,135,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.019254,48.769398
2021-367796,2021-04-19,000001,Vente,156076,8,,RUE DE CARNAC,0670,78180,78423,Montigny-le-Bretonneux,78,,,78423000AY0425,,,26,50.8,,,,,,,,,1,2,Appartement,64,3,,,,,,2.019254,48.769398
2021-367797,2021-04-12,000001,Vente,245000,21,,RUE DES ALLIES,0010,78711,78362,Mantes-la-Ville,78,,,78362000AD0168,,,,,,,,,,,,,0,1,Maison,88,5,S,sols,,,700,1.718651,48.980226
2021-367798,2021-04-07,000001,Vente,200000,54,,RUE DU GROS MURGER,0940,78600,78358,Maisons-Laffitte,78,,,78358000AW0549,,,22,31.82,54,,,,,,,,2,2,Appartement,32,1,,,,,,2.134514,48.947734
2021-367799,2021-04-23,000001,Vente,232921,13,,AV CHARLES DE GAULLE,0220,78230,78481,Le Pecq,78,,,78481000AN0023,,,1077,,77,56.05,,,,,,,2,2,Appartement,57,3,,,,,,2.105323,48.89264
2021-367799,2021-04-23,000001,Vente,232921,13,,AV CHARLES DE GAULLE,0220,78230,78481,Le Pecq,78,,,78481000AN0023,,,1077,,77,56.05,,,,,,,2,3,Dépendance,,0,,,,,,2.105323,48.89264
2021-367799,2021-04-23,000001,Vente,232921,13,,AV CHARLES DE GAULLE,0220,78230,78481,Le Pecq,78,,,78481000AN0023,,,1077,,77,56.05,,,,,,,2,3,Dépendance,,0,,,,,,2.105323,48.89264
2021-367800,2021-04-30,000001,Vente,175000,20,,RUE GRANDE RUE,0140,78660,78506,Prunay-en-Yvelines,78,,,78506000AC0071,,,,,,,,,,,,,0,1,Maison,111,4,S,sols,,,74,1.796622,48.527742
2021-367800,2021-04-30,000001,Vente,175000,,,LE VILLAGE,B076,78660,78506,Prunay-en-Yvelines,78,,,78506000AC0170,,,,,,,,,,,,,0,,,,,S,sols,,,34,1.796642,48.527684
2021-367800,2021-04-30,000001,Vente,175000,,,LE VILLAGE,B076,78660,78506,Prunay-en-Yvelines,78,,,78506000AC0208,,,,,,,,,,,,,0,,,,,S,sols,,,14,1.796626,48.527667
2021-367800,2021-04-30,000001,Vente,175000,,,LE VILLAGE,B076,78660,78506,Prunay-en-Yvelines,78,,,78506000AC0209,,,,,,,,,,,,,0,,,,,J,jardins,,,15,1.796621,48.527653
2021-367801,2021-05-07,000001,Vente,685000,3,,PL ANDRE MALRAUX,0096,78100,78551,Saint-Germain-en-Laye,78,,,78551000AI0419,,,6,77.59,,,,,,,,,1,2,Appartement,40,2,,,,,,2.095203,48.897145
2021-367801,2021-05-07,000001,Vente,685000,3,,PL ANDRE MALRAUX,0096,78100,78551,Saint-Germain-en-Laye,78,,,78551000AI0419,,,6,77.59,,,,,,,,,1,3,Dépendance,,0,,,,,,2.095203,48.897145
2021-367802,2021-04-30,000001,Vente,128000,14,,RUE ANATOLE FRANCE,0045,78330,78242,Fontenay-le-Fleury,78,,,78242000AD0355,,,2,28.11,,,,,,,,,1,2,Appartement,30,2,,,,,,2.046543,48.807729
2021-367803,2021-04-19,000001,Vente,295000,3,,PL ETIENNE MARCEL,1298,78180,78423,Montigny-le-Bretonneux,78,,,78423000AD0043,,,102,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.042721,48.780831
2021-367803,2021-04-19,000001,Vente,295000,5,,PL ETIENNE MARCEL,1298,78180,78423,Montigny-le-Bretonneux,78,,,78423000AD0043,,,156,,199,86.58,,,,,,,2,2,Appartement,86,4,,,,,,2.042721,48.780831
2021-367804,2021-04-29,000001,Vente,208000,2,,RUE DES LOUVIERS,1160,78100,78551,Saint-Germain-en-Laye,78,,,78551000AI0475,,,4,,,,,,,,,,1,2,Appartement,36,2,,,,,,2.091273,48.896823
2021-367804,2021-04-29,000001,Vente,208000,2,,RUE DES LOUVIERS,1160,78100,78551,Saint-Germain-en-Laye,78,,,78551000AI0475,,,4,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.091273,48.896823
2021-367805,2021-05-06,000001,Vente,280000,2,B,RUE DU MARECHAL JOFFRE,0800,78110,78650,Le Vésinet,78,,,78650000AN0461,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,55,0,S,sols,,,65,2.135344,48.890676
2021-367806,2021-04-30,000001,Vente,370290,4,,RUE BORDIN,0460,78500,78586,Sartrouville,78,,,78586000AW0330,,,58,81.36,74,,,,,,,,2,2,Appartement,83,4,,,,,,2.164452,48.946315
2021-367806,2021-04-30,000001,Vente,370290,4,,RUE BORDIN,0460,78500,78586,Sartrouville,78,,,78586000AW0330,,,80,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.164452,48.946315
2021-367806,2021-04-30,000001,Vente,370290,4,,RUE BORDIN,0460,78500,78586,Sartrouville,78,,,78586000AW0330,,,58,81.36,74,,,,,,,,2,3,Dépendance,,0,,,,,,2.164452,48.946315
2021-367806,2021-04-30,000001,Vente,370290,10,,RUE BORDIN,0460,78500,78586,Sartrouville,78,,,78586000AW0330,,,275,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.164452,48.946315
2021-367807,2021-05-04,000001,Vente,414000,3,,CHE DU CIMETIERE,0085,78580,78380,Maule,78,,,78380000AE0286,,,,,,,,,,,,,0,1,Maison,98,5,S,sols,,,400,1.848843,48.906375
2021-367808,2021-04-15,000001,Vente,133333,21,,RUE DU MARECHAL FOCH,1380,78600,78358,Maisons-Laffitte,78,,,78358000AL0154,,,52,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.140257,48.943574
2021-367808,2021-04-15,000001,Vente,133333,21,,RUE DU MARECHAL FOCH,1380,78600,78358,Maisons-Laffitte,78,,,78358000AL0154,,,7,,,,,,,,,,1,2,Appartement,55,2,,,,,,2.140257,48.943574
2021-367808,2021-04-15,000001,Vente,133333,21,,RUE DU MARECHAL FOCH,1380,78600,78358,Maisons-Laffitte,78,,,78358000AL0154,,,22,22.43,,,,,,,,,1,2,Appartement,23,1,,,,,,2.140257,48.943574
2021-367809,2021-04-30,000001,Vente,579500,22,,AV LAVOISIER,1190,78600,78358,Maisons-Laffitte,78,,,78358000AT0067,,,104,,129,,,,,,,,2,3,Dépendance,,0,,,,,,2.141684,48.952171
2021-367809,2021-04-30,000001,Vente,579500,22,,AV LAVOISIER,1190,78600,78358,Maisons-Laffitte,78,,,78358000AT0067,,,104,,129,,,,,,,,2,3,Dépendance,,0,,,,,,2.141684,48.952171
2021-367809,2021-04-30,000001,Vente,579500,22,,AV LAVOISIER,1190,78600,78358,Maisons-Laffitte,78,,,78358000AT0067,,,221,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.141684,48.952171
2021-367809,2021-04-30,000001,Vente,579500,22,,AV LAVOISIER,1190,78600,78358,Maisons-Laffitte,78,,,78358000AT0067,,,104,,129,,,,,,,,2,2,Appartement,105,4,,,,,,2.141684,48.952171
2021-367810,2021-04-16,000001,Vente,239000,26,,RUE DE LA FERRONNERIE,0220,78370,78490,Plaisir,78,,,78490000BC0191,,,119,,92,82.25,,,,,,,2,2,Appartement,80,4,,,,,,1.948095,48.818248
2021-367810,2021-04-16,000001,Vente,239000,26,,RUE DE LA FERRONNERIE,0220,78370,78490,Plaisir,78,,,78490000BC0191,,,643,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.948095,48.818248
2021-367811,2021-05-03,000001,Vente,257500,27,,RUE JEAN BOUIN,0930,78300,78498,Poissy,78,,,78498000AZ0111,,,120,,199,,98,,,,,,3,3,Dépendance,,0,,,,,,2.05544,48.935128
2021-367811,2021-05-03,000001,Vente,257500,27,,RUE JEAN BOUIN,0930,78300,78498,Poissy,78,,,78498000AZ0111,,,120,,199,,98,,,,,,3,2,Appartement,65,3,,,,,,2.05544,48.935128
2021-367811,2021-05-03,000001,Vente,257500,27,,RUE JEAN BOUIN,0930,78300,78498,Poissy,78,,,78498000AZ0111,,,120,,199,,98,,,,,,3,3,Dépendance,,0,,,,,,2.05544,48.935128
2021-367812,2021-04-23,000001,Vente,322400,20,Q,RTE DE TROUX,0172,78280,78297,Guyancourt,78,,,78297000BT0394,,,72,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.066112,48.7707
2021-367812,2021-04-23,000001,Vente,322400,20,Q,RTE DE TROUX,0172,78280,78297,Guyancourt,78,,,78297000BT0394,,,73,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.066112,48.7707
2021-367812,2021-04-23,000001,Vente,322400,20,Q,RTE DE TROUX,0172,78280,78297,Guyancourt,78,,,78297000BT0394,,,23,79.56,55,,,,,,,,2,2,Appartement,78,4,,,,,,2.066112,48.7707
2021-367813,2021-05-04,000001,Vente,406900,41,,RUE PASTEUR,0245,78580,78380,Maule,78,,,78380000AP0027,,,,,,,,,,,,,0,1,Maison,114,5,S,sols,,,500,1.867667,48.914847
2021-367813,2021-05-04,000001,Vente,406900,41,,RUE PASTEUR,0245,78580,78380,Maule,78,,,78380000AP0027,,,,,,,,,,,,,0,1,Maison,114,5,AG,terrains d'agrément,,,542,1.867667,48.914847
2021-367814,2021-04-30,000001,Vente,178000,2,,RUE DE LA SENTE AU CURE,0040,78124,78415,Montainville,78,,,78415000AA0148,,,,,,,,,,,,,0,,,,,S,sols,,,268,1.861957,48.88376
2021-367814,2021-04-30,000001,Vente,178000,2,,RUE DE LA SENTE AU CURE,0040,78124,78415,Montainville,78,,,78415000AA0150,,,,,,,,,,,,,0,,,,,S,sols,,,387,1.862002,48.883645
2021-367814,2021-04-30,000001,Vente,178000,2,,RUE DE LA SENTE AU CURE,0040,78124,78415,Montainville,78,,,78415000AA0152,,,,,,,,,,,,,0,,,,,S,sols,,,108,1.861772,48.883552
2021-367815,2021-05-07,000001,Vente,471000,3,,RUE DES TOURNELLES,3050,78000,78646,Versailles,78,,,78646000BV0077,,,16,47.76,17,,22,,23,47.76,,,4,2,Appartement,50,2,,,,,,2.126066,48.798596
2021-367816,2021-04-30,000001,Vente,118000,60,,PL CLAUDE MONET,0118,78955,78123,Carrières-sous-Poissy,78,,,78123000AS0909,,,4,25.44,,,,,,,,,1,2,Appartement,26,1,,,,,,2.035062,48.948878
2021-367817,2021-04-26,000001,Vente,690000,7,,AV DESAIX,0590,78600,78358,Maisons-Laffitte,78,,,78358000AN0041,,,13,95.1,,,,,,,,,1,1,Maison,70,4,,,,,,2.150173,48.956498
2021-367817,2021-04-26,000001,Vente,690000,7,,AV DESAIX,0590,78600,78358,Maisons-Laffitte,78,,,78358000AN0041,,,13,95.1,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.150173,48.956498
2021-367818,2021-05-07,000001,Vente,288461,24,,RUE DE LA GRANDE FONTAINE,0850,78100,78551,Saint-Germain-en-Laye,78,,,78551000AI0050,,,1,50.63,,,,,,,,,1,2,Appartement,50,3,,,,,,2.087117,48.897131
2021-367819,2021-05-03,000001,Vente,420000,26,,RUE DES GARENNES,0453,78510,78624,Triel-sur-Seine,78,,,78624000BZ0388,,,,,,,,,,,,,0,1,Maison,118,5,S,sols,,,657,2.011793,48.970866
2021-367819,2021-05-03,000001,Vente,420000,26,,RUE DES GARENNES,0453,78510,78624,Triel-sur-Seine,78,,,78624000BZ0389,,,,,,,,,,,,,0,,,,,S,sols,,,176,2.011378,48.970576
2021-367820,2021-04-29,000001,Vente,481900,113,,RUE LAVOISIER,1240,78800,78311,Houilles,78,,,78311000AW0150,,,,,,,,,,,,,0,1,Maison,105,5,S,sols,,,431,2.175768,48.928664
2021-367821,2021-04-26,000001,Vente,378100,113,,RUE DES COTES,0550,78600,78358,Maisons-Laffitte,78,,,78358000AK0483,,,20,71.21,8,,,,,,,,2,2,Appartement,71,3,,,,,,2.139062,48.938622
2021-367821,2021-04-26,000001,Vente,378100,113,,RUE DES COTES,0550,78600,78358,Maisons-Laffitte,78,,,78358000AK0483,,,20,71.21,8,,,,,,,,2,3,Dépendance,,0,,,,,,2.139062,48.938622
2021-367821,2021-04-26,000001,Vente,378100,113,,RUE DES COTES,0550,78600,78358,Maisons-Laffitte,78,,,78358000AK0483,,,222,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.139062,48.938622
2021-367821,2021-04-26,000001,Vente,378100,113,,RUE DES COTES,0550,78600,78358,Maisons-Laffitte,78,,,78358000AK0483,,,20,71.21,8,,,,,,,,2,3,Dépendance,,0,,,,,,2.139062,48.938622
2021-367822,2021-04-29,000001,Vente,205000,17,,RUE DE LA CEINTURE,0460,78000,78646,Versailles,78,,,78646000AV0074,,,15,,3,46.01,,,,,,,2,2,Appartement,45,2,,,,,,2.152664,48.808952
2021-367823,2021-04-19,000001,Vente,307000,11,,SQ FRANCIS JAMMES,1730,78990,78208,Élancourt,78,,,78208000AP0067,,,,,,,,,,,,,0,1,Maison,132,5,S,sols,,,181,1.941251,48.774057
2021-367824,2021-04-14,000001,Vente,441500,11,,AV DU PLATEAU,2215,78990,78208,Élancourt,78,,,78208000AB0101,,,,,,,,,,,,,0,1,Maison,113,5,S,sols,,,574,1.948654,48.781097
2021-367825,2021-04-30,000001,Vente,400000,19,,AV DE DOUAUMONT,0155,78410,78029,Aubergenville,78,,,78029000AI0391,,,,,,,,,,,,,0,1,Maison,110,5,AG,terrains d'agrément,,,569,1.841379,48.974306
2021-367825,2021-04-30,000001,Vente,400000,19,,AV DE DOUAUMONT,0155,78410,78029,Aubergenville,78,,,78029000AI0391,,,,,,,,,,,,,0,1,Maison,110,5,S,sols,,,500,1.841379,48.974306
2021-367825,2021-04-30,000001,Vente,400000,19,,AV DE DOUAUMONT,0155,78410,78029,Aubergenville,78,,,78029000AI0391,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,1.841379,48.974306
2021-367825,2021-04-30,000001,Vente,400000,19,,AV DE DOUAUMONT,0155,78410,78029,Aubergenville,78,,,78029000AI0391,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,569,1.841379,48.974306
2021-367826,2021-04-30,000001,Vente,886985,4,,SEN DES SABLES,1175,78220,78686,Viroflay,78,,,78686000AC0615,,,,,,,,,,,,,0,1,Maison,197,7,S,sols,,,339,2.181281,48.806639
2021-367827,2021-04-30,000001,Vente,300000,5500,,RUE DU VAL DURAND,0365,78580,78380,Maule,78,,,78380000AH0073,,,,,,,,,,,,,0,1,Maison,76,4,S,sols,,,405,1.857157,48.905032
2021-367828,2021-04-23,000001,Vente,202000,11,,RES DU MANOIR DE DENOUVAL,A016,78570,78015,Andrésy,78,,,78015000AM0468,,,67,67.11,77,,,,,,,,2,2,Appartement,67,3,,,,,,2.045151,48.964755
2021-367828,2021-04-23,000001,Vente,202000,11,,RES DU MANOIR DE DENOUVAL,A016,78570,78015,Andrésy,78,,,78015000AM0468,,,67,67.11,77,,,,,,,,2,3,Dépendance,,0,,,,,,2.045151,48.964755
2021-367828,2021-04-23,000001,Vente,202000,1,,RES DU MANOIR DE DENOUVAL,A016,78570,78015,Andrésy,78,,,78015000AM0468,,,406,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.045151,48.964755
2021-367829,2021-04-30,000001,Vente,628000,1,T,RUE PIERRE BELLOC,2640,78500,78586,Sartrouville,78,,,78586000BP0470,,,,,,,,,,,,,0,1,Maison,95,4,S,sols,,,300,2.152442,48.93217
2021-367830,2021-04-29,000001,Vente,15000,23,,AV DE SAINT GERMAIN,1990,78600,78358,Maisons-Laffitte,78,,,78358000AL0196,,,28,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.143913,48.944481
2021-367831,2021-04-26,000001,Vente,370000,10,,RUE GEORGE SAND,1656,78990,78208,Élancourt,78,,,78208000BH0172,,,26,103.7,,,,,,,,,1,2,Appartement,104,5,,,,,,1.971555,48.795855
2021-367831,2021-04-26,000001,Vente,370000,10,,RUE GEORGE SAND,1656,78990,78208,Élancourt,78,,,78208000BH0172,,,133,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.971555,48.795855
2021-367831,2021-04-26,000001,Vente,370000,10,,RUE GEORGE SAND,1656,78990,78208,Élancourt,78,,,78208000BH0172,,,134,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.971555,48.795855
2021-367832,2021-04-23,000001,Vente,252000,24,B,QUAI DE L OISE,0560,78570,78015,Andrésy,78,,,78015000AH0673,,,13,88.71,25,,,,,,,,2,3,Dépendance,,0,,,,,,2.069863,48.992305
2021-367832,2021-04-23,000001,Vente,252000,24,B,QUAI DE L OISE,0560,78570,78015,Andrésy,78,,,78015000AH0673,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.069863,48.992305
2021-367832,2021-04-23,000001,Vente,252000,24,B,QUAI DE L OISE,0560,78570,78015,Andrésy,78,,,78015000AH0673,,,108,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.069863,48.992305
2021-367832,2021-04-23,000001,Vente,252000,24,B,QUAI DE L OISE,0560,78570,78015,Andrésy,78,,,78015000AH0673,,,13,88.71,25,,,,,,,,2,2,Appartement,87,5,,,,,,2.069863,48.992305
2021-367832,2021-04-23,000001,Vente,252000,24,B,QUAI DE L OISE,0560,78570,78015,Andrésy,78,,,78015000AH0673,,,13,88.71,25,,,,,,,,2,3,Dépendance,,0,,,,,,2.069863,48.992305
2021-367833,2021-04-15,000001,Vente,15000,41,,AV EGLE,0680,78600,78358,Maisons-Laffitte,78,,,78358000AP0041,,,44,15.23,,,,,,,,,1,2,Appartement,95,4,,,,,,2.158542,48.956073
2021-367833,2021-04-15,000001,Vente,15000,41,,AV EGLE,0680,78600,78358,Maisons-Laffitte,78,,,78358000AP0041,,,44,15.23,,,,,,,,,1,3,Dépendance,,0,,,,,,2.158542,48.956073
2021-367833,2021-04-15,000001,Vente,15000,41,,AV EGLE,0680,78600,78358,Maisons-Laffitte,78,,,78358000AP0041,,,44,15.23,,,,,,,,,1,3,Dépendance,,0,,,,,,2.158542,48.956073
2021-367834,2021-04-26,000001,Vente,260000,4,,RUE DE LA LIBERTE,0111,78280,78297,Guyancourt,78,,,78297000AL0083,,,52,69.96,,,,,,,,,1,2,Appartement,70,3,,,,,,2.049254,48.782505
2021-367834,2021-04-26,000001,Vente,260000,9001,,RUE DE LA LIBERTE,0111,78280,78297,Guyancourt,78,,,78297000AL0083,,,385,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.049254,48.782505
2021-367835,2021-05-05,000001,Vente,370000,46,,AV PASTEUR,2490,78500,78586,Sartrouville,78,,,78586000AY0030,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,424,2.161395,48.940124
2021-367835,2021-05-05,000001,Vente,370000,46,,AV PASTEUR,2490,78500,78586,Sartrouville,78,,,78586000AY0030,,,,,,,,,,,,,0,1,Maison,81,5,S,sols,,,424,2.161395,48.940124
2021-367835,2021-05-05,000001,Vente,370000,46,,AV PASTEUR,2490,78500,78586,Sartrouville,78,,,78586000AY0030,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,424,2.161395,48.940124
2021-367836,2021-04-26,000001,Vente,330000,2,,AV LE KAIN,1200,78600,78358,Maisons-Laffitte,78,,,78358000AE0171,,,21,,5,82.21,,,,,,,2,2,Appartement,82,5,,,,,,2.167952,48.959673
2021-367837,2021-04-20,000001,Vente,70000,51,,RUE DE STALINGRAD,3100,78500,78586,Sartrouville,78,,,78586000AW0403,,,4,12.4,,,,,,,,,1,2,Appartement,12,1,,,,,,2.165847,48.944361
2021-367838,2021-04-26,000001,Vente,120000,,,RUE DE TRIEL,0375,78570,78138,Chanteloup-les-Vignes,78,,,78138000AM1070,,,,,,,,,,,,,0,,,,,S,sols,,,129,2.028002,48.976361
2021-367838,2021-04-26,000001,Vente,120000,,,RUE DE TRIEL,0375,78570,78138,Chanteloup-les-Vignes,78,,,78138000AM1074,,,,,,,,,,,,,0,,,,,S,sols,,,82,2.028061,48.976372
2021-367839,2021-04-27,000001,Vente en l'état futur d'achèvement,355200,,,MAGASIN GENERAL D AVIATION,B029,78210,78545,Saint-Cyr-l'École,78,,,78545000AE0292,,,84,,,,,,,,,,1,,,,,,,,,,2.062664,48.808923
2021-367839,2021-04-27,000001,Vente en l'état futur d'achèvement,355200,,,MAGASIN GENERAL D AVIATION,B029,78210,78545,Saint-Cyr-l'École,78,,,78545000AE0292,,,32,,,,,,,,,,1,,,,,,,,,,2.062664,48.808923
