,insee,nom_commune,x,y,surf_ha,c.nom_commune,c.insee,nb_elec,visit_score,sleeping_score
10572,31279,Latour,1.28175,43.2006,625.0,Latour,31279,1.0,0.07338112979371889,0.3902097952026854
10573,54039,Baccarat,6.7381417,48.4487414,1366.0,Baccarat,54039,38.0,13.058141673297685,5.058141673297684
10574,10293,Poivres,4.2582687,48.6854452,4248.0,Poivres,10293,1.0,0.0,0.0
10575,57343,Illange,6.18045,49.3292,567.0,Illange,57343,32.0,5.346635576665818,2.3749850838381947
10576,15221,Sansac-de-Marmiesse,2.3485484,44.8824607,1433.0,Sansac-de-Marmiesse,15221,28.0,0.15313511533159893,0.05244191840946483
10577,03093,Creuzier-le-Neuf,3.4472492,46.1805596,1098.0,Creuzier-le-Neuf,03093,42.0,2.274771229518577,3.118846790442856
10578,50165,Donville-les-Bains,-1.5813204,48.8488845,283.0,Donville-les-Bains,50165,72.0,20.923400231871582,185.15058791129135
10579,52233,Guyonvelle,5.7088674,47.8546867,533.0,Guyonvelle,52233,0.0,1.0539127653739602,0.15147833354571263
10580,22383,Troguéry,-3.2250158,48.7543013,328.0,Troguéry,22383,6.0,5.621195713917241,0.3461893853259451
10581,67238,Kindwiller,7.5992041,48.8622453,596.0,Kindwiller,67238,12.0,1.7173500753403452,1.2871032197672228
10582,88372,Raon-l'Étape,6.8437227,48.406984,2381.0,Raon-l'Étape,88372,57.0,13.04511856285209,6.019026447703475
10583,22339,Taden,-2.0165093,48.4751525,2037.0,Taden,22339,90.0,8.138416989924767,3.9408590876602156
10584,08488,Vivier-au-Court,4.8316667,49.7355556,936.0,Vivier-au-Court,08488,34.0,4.5163011090097935,1.1793196324168178
10585,07255,Saint-Julien-en-Saint-Alban,4.6921,44.7554,1034.0,Saint-Julien-en-Saint-Alban,07255,24.0,1.4500263313078705,0.062747627507199
10586,10295,Polisot,4.37091,48.071,1058.0,Polisot,10295,4.0,2.545161786547134,2.736341012927134
10587,65211,Guchan,0.3497436,42.8476416,263.0,Guchan,65211,1.0,0.0,0.0
10588,38329,Quet-en-Beaumont,5.8739544,44.8341636,820.0,Quet-en-Beaumont,38329,1.0,0.16081732999176618,0.0
10589,22008,Bobital,-2.102638,48.413601,507.0,Bobital,22008,14.0,0.12774985795460073,0.0
10590,79263,Saint-Laurs,-0.5747029,46.5213985,826.0,Saint-Laurs,79263,6.0,0.35463845882380196,1.319445143785819
10591,63010,Arlanc,3.7246186,45.4138132,3225.0,Arlanc,63010,13.0,10.089376128674967,1.0
10592,40222,Pey,-1.2015629,43.6302615,1405.0,Pey,40222,6.0,4.8194005379607034,8.25672429100181
10593,72198,La Milesse,0.1361917,48.0647399,1054.0,La Milesse,72198,48.0,1.3829895910371741,2.8665764868701684
10594,36205,Saint-Pierre-de-Jards,1.9665954,47.0977377,1834.0,Saint-Pierre-de-Jards,36205,0.0,1.0443770278913564,0.0
10595,61130,Courgeoût,0.4884493,48.5082572,1791.0,Courgeoût,61130,4.0,0.22900610527930515,4.66631085504702
10596,23104,Lavaufranche,2.2724043,46.3206891,1636.0,Lavaufranche,23104,1.0,0.0,0.27531498804656807
10597,31386,Montoulieu-Saint-Bernard,0.909491,43.2331,489.0,Montoulieu-Saint-Bernard,31386,8.0,1.0799074082127444,2.4072453298210523
10598,63387,Saint-Priest-Bramefant,3.4417,46.0297,1920.0,Saint-Priest-Bramefant,63387,16.0,0.25223513174191703,0.07134063748279523
10599,55436,Les Roises,5.6418021,48.45523,393.0,Les Roises,55436,1.0,0.3792819399654077,0.17413161535923083
10600,62360,Fréthun,1.8159416,50.9125804,798.0,Fréthun,62360,44.0,0.14314789108516549,1.3212403845607028
10601,01145,Dompierre-sur-Veyle,5.2054294,46.0718037,2917.0,Dompierre-sur-Veyle,01145,11.0,0.04190520657949627,0.0
10602,12104,Foissac,2.0036,44.5107,977.0,Foissac,12104,1.0,1.1454252677806898,9.821421023799852
10603,08453,Toges,4.77629,49.4249,344.0,Toges,08453,1.0,1.0963293544985917,0.4245522333189558
10604,14555,Saint-André-d'Hébertot,0.2794705,49.3123396,984.0,Saint-André-d'Hébertot,14555,5.0,3.0,10.421277544542086
10605,39545,Le Vaudioux,5.9238881,46.6925911,610.0,Le Vaudioux,39545,1.0,0.08466897375749949,5.6667241150309335
10606,62114,Bermicourt,2.230856,50.4087973,555.0,Bermicourt,62114,4.0,1.356612352631747,1.0887743100182887
10607,52502,Valleret,5.003441,48.4877288,480.0,Valleret,52502,2.0,0.07677682362286671,2.233340459086079
10608,32187,Lamazère,0.4533333,43.5580556,746.0,Lamazère,32187,0.0,1.3556036804818468,3.453915964456504
10609,39426,Plasne,5.686,46.801,777.0,Plasne,39426,1.0,0.32816455205886697,6.6907936009395925
10610,31139,Chaum,0.6556996,42.9376097,559.0,Chaum,31139,2.0,0.2799129246848301,0.49560203689843724
10611,88031,Balléville,5.8491,48.3307,628.0,Balléville,88031,0.0,1.8789503477997267,0.2778676036983634
10612,76255,Eu,1.4175744,50.0491699,1820.0,Eu,76255,102.0,25.07565053142443,134.0491868440923
10613,38391,Saint-Guillaume,5.58933,44.9548,1336.0,Saint-Guillaume,38391,4.0,0.7360156007378766,0.025939568486960687
10614,39396,Orchamps,5.6581857,47.1475502,990.0,Orchamps,39396,12.0,0.26163579399233916,0.12341271455432627
10615,77523,Villuis,3.3552345,48.4102619,933.0,Villuis,77523,2.0,0.05499447809633527,0.0
10616,21595,Savolles,5.2750027,47.3759639,311.0,Savolles,21595,1.0,0.08980667621495475,0.08980667621495475
10617,61017,Les Authieux-du-Puits,0.3299268,48.7127432,439.0,Les Authieux-du-Puits,61017,2.0,0.09870749024016301,2.4175618440063587
10618,60009,Allonne,2.1134837,49.4047087,1538.0,Allonne,60009,50.0,3.3621776198934628,1.1072398464525584
10619,81285,Sérénac,2.3350418,43.9641778,1703.0,Sérénac,81285,2.0,1.3599710987237459,0.10145726805946531
10620,14582,Saint-Germain-de-Livet,0.1919444,49.0752778,1652.0,Saint-Germain-de-Livet,14582,4.0,6.559077868411376,12.310752548291564
10621,52548,Vraincourt,5.1257268,48.2409975,349.0,Vraincourt,52548,0.0,1.16399500534251,2.419223822803777
10622,85022,Le Bernard,-1.4677778,46.4388889,2767.0,Le Bernard,85022,12.0,13.196201099463947,27.886364674827316
10623,72123,Dureil,-0.1456782,47.8432362,805.0,Dureil,72123,0.0,0.11349269693971069,4.211972268754094
10624,60540,Rivecourt,2.7351226,49.3480383,399.0,Rivecourt,60540,9.0,0.27926432193443884,0.8965484471572949
10625,86134,Linazay,0.1818926,46.1638958,922.0,Linazay,86134,2.0,3.139610706167174,0.06905856335383594
10626,45339,Villemoutiers,2.5578404,47.9953557,1615.0,Villemoutiers,45339,4.0,0.9884947279962941,0.17019988279338513
10627,25275,Glère,6.993802,47.3442309,1606.0,Glère,25275,1.0,1.019770599272221,0.01977059927222105
10628,18218,Saint-Just,2.5097373,46.9921329,1508.0,Saint-Just,18218,6.0,0.05228044490408345,1.0
10629,32439,Tarsac,-0.1120595,43.6680375,454.0,Tarsac,32439,2.0,0.40705419959996003,1.0130366567211075
10630,60378,Marest-sur-Matz,2.8241875,49.5084844,324.0,Marest-sur-Matz,60378,4.0,0.34877085127009066,1.5184685634093538
10631,14640,Saint-Pair,-0.1841667,49.17,333.0,Saint-Pair,14640,3.0,0.10513178715862492,0.08121354178809992
10632,62559,Marquion,3.0853224,50.2102418,822.0,Marquion,62559,8.0,0.0,0.3608907342169668
10633,08490,Vouziers,4.723819262037698,49.40228705,4265.0,Vouziers,08490,38.0,5.284839177818716,3.061192807572204
10634,02239,Crézancy,3.50789,49.0492,716.0,Crézancy,02239,4.0,0.5907804328336553,0.2876356463627231
10635,46050,Cambayrac,1.2845061,44.4268648,728.0,Cambayrac,46050,2.0,3.9874848539553764,2.706579757661958
10636,40324,Vicq-d'Auribat,-0.8587746,43.7853023,417.0,Vicq-d'Auribat,40324,2.0,3.060627885787852,3.795315085400847
10637,80826,Woignarue,1.4946768,50.109473,1613.0,Woignarue,80826,6.0,1.824084793038511,6.575976907257808
10638,45029,Beaulieu-sur-Loire,2.8173796,47.5429471,4904.0,Beaulieu-sur-Loire,45029,24.0,11.688497759196036,1.565170057513502
10639,06007,Auribeau-sur-Siagne,6.9105552,43.6001505,528.0,Auribeau-sur-Siagne,06007,113.0,5.4344744643037775,0.20776889654956363
10640,21628,Thoires,4.674106,47.9364594,1030.0,Thoires,21628,0.0,0.31530419662938847,0.024153784479443732
10641,27141,Champ-Dolent,1.0139139,48.9612632,227.0,Champ-Dolent,27141,4.0,0.0,0.0
10642,08408,Sécheval,4.6599592,49.8603475,1393.0,Sécheval,08408,11.0,0.3662485233062406,0.504663664993939
10643,02204,Coingt,4.0922222,49.7936111,739.0,Coingt,02204,0.0,0.3231044211229219,0.1548307161481804
10644,60486,Paillart,2.3240272,49.666702,1435.0,Paillart,60486,6.0,2.0979114924206748,0.04677763390142452
10645,48198,Villefort,3.9319581,44.4399764,813.0,Villefort,48198,8.0,3.0826922644707913,12.323712682173252
10646,30166,Meynes,4.5614981,43.8827571,1661.0,Meynes,30166,46.0,11.49875234894984,10.258904668892676
10647,30203,Portes,4.02114,44.2705,1461.0,Portes,30203,7.0,4.360653927514087,3.8388471856243216
10648,41062,Couddes,1.4037183,47.3633415,1876.0,Couddes,41062,3.0,3.2455103155698435,1.2229233249634206
10649,72374,Villaines-la-Carelle,0.2994046,48.3770148,1484.0,Villaines-la-Carelle,72374,1.0,2.4529632552814378,3.2229864790722456
10650,27246,Fleury-sur-Andelle,1.35212,49.3647,377.0,Fleury-sur-Andelle,27246,19.0,0.36082501124075916,0.383027585787204
10651,56242,Séglien,-3.1593462,48.1073932,3838.0,Séglien,56242,1.0,1.1696548094145072,0.0
10652,28088,Châteaudun,1.3284948,48.0702298,2836.0,Châteaudun,28088,93.0,7.259526458034471,10.387821573051617
10653,55281,Latour-en-Woëvre,5.8138,49.08768,675.0,Latour-en-Woëvre,55281,0.0,0.422626719218363,0.23561824009198298
10654,37128,Lignières-de-Touraine,0.4163702,47.2975568,1006.0,Lignières-de-Touraine,37128,18.0,2.2743151052295243,0.4932958291729662
10655,51435,Pocancy,4.14949,48.9483946,2703.0,Pocancy,51435,4.0,0.03330204951954373,1.2741116249138214
10656,25251,Fourbanne,6.3055192,47.3323551,194.0,Fourbanne,25251,2.0,0.28057699821302884,1.8455417747483063
10657,78406,Milon-la-Chapelle,2.0504148,48.7259176,308.0,Milon-la-Chapelle,78406,7.0,0.5308227510444622,0.3170740708901061
10658,60203,Duvy,2.8552495,49.2348418,858.0,Duvy,60203,11.0,1.7667369241903645,2.123771522947607
10659,69229,Saint-Nizier-d'Azergues,4.4667688,46.087673,2419.0,Saint-Nizier-d'Azergues,69229,8.0,4.474672445351626,0.0
10660,08139,Deville,4.7054986,49.8758782,783.0,Deville,08139,5.0,1.2975091814551056,5.27733096015717
10661,56071,Guéhenno,-2.6396668,47.8921929,2332.0,Guéhenno,56071,5.0,4.182762776284739,0.0
10662,57615,Saint-Jean-Rohrbach,6.8831,49.0252,1219.0,Saint-Jean-Rohrbach,57615,7.0,2.4437492082671413,0.785911784442812
10663,83044,Comps-sur-Artuby,6.5086122,43.7092258,6386.0,Comps-sur-Artuby,83044,1.0,8.0,1.0
10664,27066,Bézu-la-Forêt,1.628152,49.4057872,902.0,Bézu-la-Forêt,27066,0.0,0.06555172983124244,0.44442132308085497
10665,63366,Saint-Jean-en-Val,3.3558035,45.5227666,1218.0,Saint-Jean-en-Val,63366,4.0,3.7573542520399226,0.12370101607231991
10666,02240,Croix-Fonsomme,3.4030556,49.9216667,945.0,Croix-Fonsomme,02240,0.0,0.3224463555738783,0.12733809056662393
10667,65081,Benqué-Molère,0.2928754922517743,43.096632150000005,376.0,Benqué-Molère,65081,1.0,0.0,0.0
10668,02273,Dury,3.13089,49.7498,774.0,Dury,02273,4.0,0.054398620486621606,0.07668909213909125
10669,91514,Quincy-sous-Sénart,2.5405195,48.6712928,524.0,Quincy-sous-Sénart,91514,109.0,1.806714087819373,0.23184925554016872
10670,36185,Saint-Christophe-en-Bazelle,1.7111349,47.1912146,1396.0,Saint-Christophe-en-Bazelle,36185,4.0,1.0,0.058518445247963964
10671,69199,Saint-Fons,4.84935,45.7001,601.0,Saint-Fons,69199,438.0,2.488989512064662,1.4191806036050392
10672,51436,Pogny,4.4835221,48.8580071,1412.0,Pogny,51436,13.0,1.5786693635658564,2.394084523957675
10673,82134,Nègrepelisse,1.5225,44.0761111,4895.0,Nègrepelisse,82134,63.0,3.334262681784147,2.0
10674,08454,Touligny,4.6165971,49.6706173,734.0,Touligny,08454,0.0,0.5777819791189219,4.044063543786165
10675,55255,Jametz,5.3821188,49.4317191,1739.0,Jametz,55255,1.0,0.0,0.30307609977482053
10676,05090,La Motte-en-Champsaur,6.0657377,44.7303006,5472.0,La Motte-en-Champsaur,05090,4.0,2.208201049743621,0.0694003499145404
10677,25406,Montrond-le-Château,6.046868,47.1429319,1102.0,Montrond-le-Château,25406,7.0,1.1900545892651047,1.2048193621075123
10678,22004,Bégard,-3.3007868,48.6298618,3637.0,Bégard,22004,45.0,6.127679489198807,1.0
10679,36103,Luçay-le-Mâle,1.4379064,47.1264192,6801.0,Luçay-le-Mâle,36103,7.0,0.0,1.0
10680,17196,Jazennes,-0.6160394,45.5823445,1086.0,Jazennes,17196,4.0,2.070993595387255,0.0
10681,02267,Dommiers,3.2123951,49.3274945,727.0,Dommiers,02267,9.0,0.024939542361634752,2.052762105682433
10682,77167,Égligny,3.1201798,48.4275923,1663.0,Égligny,77167,7.0,0.0,0.0
10683,71350,Pierreclos,4.6875165,46.3337151,1240.0,Pierreclos,71350,9.0,12.734468581234083,2.4254064276768212
10684,54497,Saxon-Sion,6.0788856,48.4261312,630.0,Saxon-Sion,54497,0.0,2.056127917840457,0.0
10685,21575,Saint-Symphorien-sur-Saône,5.30377,47.10192,792.0,Saint-Symphorien-sur-Saône,21575,1.0,0.3878239798713383,6.062662856315047
10686,73006,Aime-la-Plagne,6.612139747257789,45.56609185,9426.0,Aime-la-Plagne,73006,63.0,47.0,6.0
10687,24540,Sorges et Ligueux en Périgord,0.8456403300515435,45.29293545,5570.0,Sorges et Ligueux en Périgord,24540,28.0,9.0,27.0
10688,27442,Notre-Dame-du-Hamel,0.5058233,48.8855681,1369.0,Notre-Dame-du-Hamel,27442,3.0,0.0,0.04015240474529673
10689,03233,Saint-Genest,2.59409,46.2647,1524.0,Saint-Genest,03233,7.0,2.2842355292597394,1.3759706040223039
10690,11105,Cournanel,2.2339362,43.033424,638.0,Cournanel,11105,8.0,3.984509137530381,0.32896294088904504
10691,63026,Aydat,2.9757079,45.6609027,5063.0,Aydat,63026,52.0,6.049435762072798,2.0
10692,02109,La Bouteille,3.9746564,49.8596025,1932.0,La Bouteille,02109,2.0,1.0,0.0
10693,62301,Équirre,2.236755,50.4723753,426.0,Équirre,62301,1.0,0.6493094271157506,0.08098701192818512
10694,78276,Gommecourt,1.5923118,49.0766367,579.0,Gommecourt,78276,3.0,0.6450787859854419,1.0898273681982658
10695,29060,Gouesnach,-4.1167181,47.9119674,1700.0,Gouesnach,29060,56.0,7.568053488372231,0.3375687088161698
10696,33448,Saint-Médard-d'Eyrans,-0.5082713,44.7137024,1277.0,Saint-Médard-d'Eyrans,33448,77.0,7.35492928803683,1.8633631744480659
10697,45022,Batilly-en-Gâtinais,2.3806793,48.0740918,1032.0,Batilly-en-Gâtinais,45022,4.0,3.0424690586564163,0.04614516751185176
10698,57536,Petit-Tenquin,6.862133,48.9890296,487.0,Petit-Tenquin,57536,1.0,0.08137936183766079,0.20066484585750952
10699,37014,Azay-le-Rideau,0.4667128,47.2614793,2731.0,Azay-le-Rideau,37014,86.0,9.0,21.8667374272432
10700,71570,Verjux,4.9644317,46.8784801,1231.0,Verjux,71570,4.0,1.469791571423214,0.8237838699316852
10701,57470,Molring,6.8205469,48.8861466,324.0,Molring,57470,0.0,0.44457886591845486,0.22483792886097573
10702,21044,Balot,4.4290626,47.8136146,1545.0,Balot,21044,0.0,0.0,1.0
10703,67322,Neuwiller-lès-Saverne,7.4048703,48.8245602,3166.0,Neuwiller-lès-Saverne,67322,29.0,6.145880574080993,5.335134389405058
10704,60022,Apremont,2.5113646,49.2247297,1368.0,Apremont,60022,35.0,0.7017481416627644,2.5506162508162853
10705,30178,Montfaucon,4.75417,44.074,413.0,Montfaucon,30178,18.0,5.893252925718202,2.9577925157902705
10706,62578,Monchiet,2.6278798,50.2412195,275.0,Monchiet,62578,0.0,0.0,0.2965015921031785
10707,27187,Criquebeuf-la-Campagne,0.9981366,49.201813,778.0,Criquebeuf-la-Campagne,27187,3.0,0.0,0.10885368332884546
10708,13019,Cabriès,5.3798882,43.4411965,3669.0,Cabriès,13019,475.0,13.771560828151722,8.712576554221858
10709,78501,Porcheville,1.7766633,48.9717033,463.0,Porcheville,78501,44.0,2.7930660130540144,0.22200170689474089
10710,70353,Montagney,5.65997,47.2872,929.0,Montagney,70353,6.0,1.6874314648179807,4.381248372288423
10711,15200,Saint-Martin-Cantalès,2.2992999,45.0926994,1977.0,Saint-Martin-Cantalès,15200,0.0,1.180823529270289,0.0
10712,11418,Villasavary,2.03849,43.2207,3424.0,Villasavary,11418,17.0,6.08366588712982,0.0316079085951462
10713,84044,Entrechaux,5.1367375,44.2175682,1489.0,Entrechaux,84044,19.0,9.656947984657249,0.1938860078499037
10714,57166,Dalhain,6.5625264,48.8889399,482.0,Dalhain,57166,2.0,1.1560277814954858,0.08464183115192486
10715,48039,Chanac,3.34232,44.466,7177.0,Chanac,48039,13.0,1.0,14.270024763497307
10716,51258,La Forestière,3.59196,48.6569,2268.0,La Forestière,51258,1.0,1.1078510191451514,0.0
10717,50464,Saint-Denis-le-Vêtu,-1.4034482,48.9870995,1410.0,Saint-Denis-le-Vêtu,50464,4.0,0.4158409780480964,7.081503279162117
10718,21197,Corpoyer-la-Chapelle,4.6073839,47.5436772,415.0,Corpoyer-la-Chapelle,21197,0.0,0.11994801193497384,0.7381860327605864
10719,31574,Vernet,1.4204359935732653,43.427298,1060.0,Vernet,31574,78.0,0.0,3.2688474142656423
10720,56123,Malansac,-2.29494,47.67745,3631.0,Malansac,56123,16.0,15.3496865095073,0.0
10721,63135,Davayat,3.108931,45.9468101,234.0,Davayat,63135,10.0,1.9951388594756663,0.06694108164968356
10722,26147,Gumiane,5.2535994,44.512107,886.0,Gumiane,26147,0.0,0.23395400239313818,0.0
10723,31459,Roquesérière,1.6373504,43.7337222,1069.0,Roquesérière,31459,23.0,1.281428375616252,0.11320963345825669
10724,60341,Lagny-le-Sec,2.7442236,49.0859622,1131.0,Lagny-le-Sec,60341,47.0,0.255354312857532,0.08652362131484695
10725,31547,Seysses,1.3115111,43.4982966,2539.0,Seysses,31547,193.0,0.06238941264989916,0.9041121336429022
10726,51311,Jussecourt-Minecourt,4.7879359,48.7888649,892.0,Jussecourt-Minecourt,51311,3.0,0.29159155849178675,0.0
10727,51023,Aulnay-sur-Marne,4.20285,49.00668,906.0,Aulnay-sur-Marne,51023,4.0,0.08366070521799332,0.15963520316251514
10728,12185,Pont-de-Salars,2.727713,44.2811106,4593.0,Pont-de-Salars,12185,17.0,6.2136266666764355,15.304009220124138
10729,02050,Barzy-en-Thiérache,3.7469444,50.0438889,772.0,Barzy-en-Thiérache,02050,3.0,0.6660765887552902,0.17909095552926166
10730,31089,Bretx,1.1978235,43.7069827,853.0,Bretx,31089,21.0,2.662874449744103,0.7601701204983684
10731,30064,Campestre-et-Luc,3.4198629,43.9534321,3833.0,Campestre-et-Luc,30064,4.0,0.6414057964187372,3.672174499808749
10732,63406,Sardon,3.2219,45.9636,840.0,Sardon,63406,7.0,0.07562557730800099,0.0
10733,12176,Onet-le-Château,2.5770621,44.3747245,4013.0,Onet-le-Château,12176,297.0,5.432242975254527,31.636579012581244
10734,35225,Plesder,-1.924034,48.4131974,1119.0,Plesder,35225,12.0,0.27842848156296895,0.0
10735,42046,Champdieu,4.0467474,45.6461047,1802.0,Champdieu,42046,31.0,5.022020493763954,0.020320810566399426
10736,71140,Collonge-la-Madeleine,4.5224634,46.9404237,533.0,Collonge-la-Madeleine,71140,1.0,1.3421651418439413,1.3174960640950684
10737,47002,Agmé,0.3470417,44.4904633,500.0,Agmé,47002,1.0,0.6020068896841199,2.679250421532224
10738,33449,Saint-Médard-en-Jalles,-0.7170764,44.8958887,8488.0,Saint-Médard-en-Jalles,33449,661.0,5.3819014503932525,1.1705135984457251
10739,80460,Lamaronde,1.90054,49.80501,254.0,Lamaronde,80460,1.0,0.07338906404434,1.1205353105537512
10740,33528,Le Temple,-0.9892995,44.8808118,7220.0,Le Temple,33528,10.0,1.0,2.0219698808218096
10741,04042,Castellet-lès-Sausses,6.7636306,43.9941583,5647.0,Castellet-lès-Sausses,04042,0.0,0.16210463108538545,0.0
10742,83110,Rougiers,5.8514666,43.3929545,2104.0,Rougiers,83110,25.0,1.0,0.0
10743,37219,Saint-Genouph,0.5987518,47.3774614,472.0,Saint-Genouph,37219,18.0,0.19832596486362553,0.8583054165906888
10744,77438,Saint-Thibault-des-Vignes,2.6877273,48.8683837,463.0,Saint-Thibault-des-Vignes,77438,251.0,21.595228221497006,3.8743716024182637
10745,62272,Douchy-lès-Ayette,2.7171938,50.1764163,553.0,Douchy-lès-Ayette,62272,5.0,0.3446652842234816,2.0
10746,02209,Condé-en-Brie,3.5591185,49.0040877,448.0,Condé-en-Brie,02209,4.0,3.0965305316059855,0.5017713452616934
10747,39230,Fontenu,5.8237621,46.6673484,918.0,Fontenu,39230,1.0,1.0439197760612804,10.647075375383036
10748,79295,Saint-Romans-lès-Melle,-0.190105,46.2065534,894.0,Saint-Romans-lès-Melle,79295,4.0,1.1712732070645673,0.2802652479238375
10749,05037,Châteauvieux,6.0510914,44.4837102,719.0,Châteauvieux,05037,21.0,0.7489486834164998,0.13861245521952437
10750,55302,Longeville-en-Barrois,5.21013,48.74225,1545.0,Longeville-en-Barrois,55302,20.0,2.400123834351879,3.3664211907044166
10751,22176,Plédran,-2.74218,48.4434,3467.0,Plédran,22176,67.0,6.0,0.0
10752,45148,Fontenay-sur-Loing,2.7730641,48.1071178,969.0,Fontenay-sur-Loing,45148,12.0,1.1875235840099911,5.82406032227193
10753,55210,Gimécourt,5.3680011,48.8490649,1009.0,Gimécourt,55210,0.0,0.3659416464332599,0.27602646760794836
10754,61426,Saint-Martin-du-Vieux-Bellême,0.543854,48.3819407,1608.0,Saint-Martin-du-Vieux-Bellême,61426,2.0,5.8200180225247795,6.933106651212169
10755,60165,Le Coudray-sur-Thelle,2.1223209,49.3061107,378.0,Le Coudray-sur-Thelle,60165,8.0,0.6827289752166346,0.38082823294025775
10756,88058,Biécourt,5.9548653,48.3227138,598.0,Biécourt,88058,1.0,1.1720211481324434,0.31529538303278815
10757,01374,Saint-Martin-du-Mont,5.32696,46.1009,2810.0,Saint-Martin-du-Mont,01374,57.0,5.3272426822975385,0.03002242838035911
10758,81215,Puybegon,1.89415,43.7905,1961.0,Puybegon,81215,13.0,1.308005416110003,0.0
10759,21391,Marsannay-le-Bois,5.0966127,47.4389923,1207.0,Marsannay-le-Bois,21391,14.0,1.1679547396588141,1.0691314936732395
10760,12307,Curan,2.8550187,44.1998606,4110.0,Curan,12307,0.0,0.0,4.0
10761,38359,Saint-Antoine l'Abbaye,5.217476829814652,45.16879335,3604.0,Saint-Antoine l'Abbaye,38359,9.0,14.014167981577476,1.0
10762,74238,Saint-Jean-d'Aulps,6.6548702,46.2346174,4035.0,Saint-Jean-d'Aulps,74238,30.0,12.441067019497082,0.0
10763,03317,Viplaix,2.3786361,46.4607424,3007.0,Viplaix,03317,0.0,0.02265780389113126,0.0
10764,14593,Saint-Hymer,0.1742541,49.2536563,1252.0,Saint-Hymer,14593,12.0,1.331759013676069,15.175805587026378
10765,72296,Saint-Maixent,0.6537208,48.089579,2249.0,Saint-Maixent,72296,7.0,1.2618983339938978,2.1673397138180523
10766,45133,Engenville,2.24573,48.23764,1815.0,Engenville,45133,6.0,0.04662590285502109,0.01845405123842228
10767,02101,Bosmont-sur-Serre,3.8594286,49.7319438,961.0,Bosmont-sur-Serre,02101,1.0,1.065482487449412,0.0
10768,28168,Gallardon,1.6896881,48.5243351,1130.0,Gallardon,28168,49.0,2.1155289547839424,0.09265017701994373
10769,31140,Chein-Dessus,0.883708,43.0184,1274.0,Chein-Dessus,31140,1.0,3.1353618125067357,5.696364334553184
10770,62404,Halloy,2.4255,50.15713,341.0,Halloy,62404,2.0,0.07313551577527218,0.0
10771,50265,Laulne,-1.4715918,49.2491758,906.0,Laulne,50265,1.0,0.22703611375712976,7.930014134217917
10772,54488,Saint-Sauveur,6.9729519,48.5339119,1936.0,Saint-Sauveur,54488,1.0,2.1617093503832927,1.2745227453491392
10773,53064,Châtillon-sur-Colmont,-0.7406754,48.3381729,4012.0,Châtillon-sur-Colmont,53064,12.0,3.129791072429854,2.0370831635513866
10774,29058,Fouesnant,-4.0115365,47.8945402,3339.0,Fouesnant,29058,249.0,8.742190382877693,10.434028043697936
10775,59180,Le Doulieu,2.7185192,50.6823381,1189.0,Le Doulieu,59180,27.0,0.07093405411776611,0.05843838564103281
10776,53142,Madré,-0.3795993,48.4769916,1773.0,Madré,53142,1.0,3.134004395915579,2.380949387539114
10777,17007,Anais,-0.9078872,46.1870947,954.0,Anais,17007,6.0,2.2858266919157977,0.0
10778,76050,Avremesnil,0.9309196,49.8507128,545.0,Avremesnil,76050,11.0,0.6912921513354598,9.280616538748703
10779,14579,Seulline,-0.6901785130366453,49.0317296,3238.0,Seulline,14579,21.0,3.08699020616403,0.20877649479367208
10780,46120,Gindou,1.2500459,44.6316491,1567.0,Gindou,46120,6.0,1.7145617637615285,3.7119386167285784
10781,30263,Saint-Hippolyte-du-Fort,3.8564364,43.9643602,2928.0,Saint-Hippolyte-du-Fort,30263,41.0,5.116087309571801,4.399836545406251
10782,09025,Aucazein,0.9745276,42.9360611,603.0,Aucazein,09025,0.0,0.02929234274340312,0.0
10783,47053,Castella,0.6829665,44.3130643,1261.0,Castella,47053,4.0,2.3294878347591954,2.7695755147068533
10784,72118,Dollon,0.5851169,48.0391825,2550.0,Dollon,72118,22.0,6.475646247238992,4.5465921872939745
10785,58124,Germigny-sur-Loire,3.0430767,47.0820481,1825.0,Germigny-sur-Loire,58124,7.0,0.2757283965844497,0.08781981285105014
10786,02063,Bellenglise,3.2452306,49.9212748,644.0,Bellenglise,02063,10.0,4.31874502062211,0.027821721152554386
10787,73072,Champ-Laurent,6.2145346,45.5080604,505.0,Champ-Laurent,73072,0.0,0.2765816470692105,0.0
10788,21006,Aisey-sur-Seine,4.58021,47.74973,1274.0,Aisey-sur-Seine,21006,0.0,0.0,3.1964700056740414
10789,26339,Savasse,4.78037,44.6045,2219.0,Savasse,26339,56.0,1.9440224303898872,0.030950085985698293
10790,67029,Berg,7.1572261,48.8986773,774.0,Berg,67029,3.0,3.6336604266742465,1.5850753440748457
10791,26367,Venterol,5.0993308,44.3889859,3147.0,Venterol,26367,6.0,11.59136952883221,1.2907282575655004
10792,76005,Amfreville-la-Mi-Voie,1.12356,49.4068,390.0,Amfreville-la-Mi-Voie,76005,47.0,2.326517685020738,1.7677781033137503
10793,44150,Saint-Aignan-Grandlieu,-1.6345992,47.1224436,1807.0,Saint-Aignan-Grandlieu,44150,148.0,2.8287790918778426,2.545282066926008
10794,17229,Mérignac,-0.2943867,45.3241667,448.0,Mérignac,17229,2.0,1.539523367797599,0.0
10795,32275,Monpardiac,0.2447222,43.4647222,354.0,Monpardiac,32275,0.0,0.2132804454486552,6.888228953228724
