consolidated_longitude,consolidated_latitude,nbre_pdc,code_departement,point
3.284766,44.721756,2,48,POINT (3.284766 44.721756)
3.285718,43.336708,12,34,POINT (3.285718 43.336708)
3.2858373,48.2050603,2,89,POINT (3.2858373 48.2050603)
3.28589,48.977,2,02,POINT (3.28589 48.977)
3.285967,48.190865,2,89,POINT (3.285967 48.190865)
3.28601,49.839,2,02,POINT (3.28601 49.839)
3.28606,49.8481,2,02,POINT (3.28606 49.8481)
3.28611,49.8481,2,02,POINT (3.28611 49.8481)
3.286241,43.257228,4,34,POINT (3.286241 43.257228)
3.28644,48.205276,2,89,POINT (3.28644 48.205276)
3.286886,43.25753,2,34,POINT (3.286886 43.25753)
3.2870472,48.217381,2,89,POINT (3.2870472 48.217381)
3.287478,44.554172,2,48,POINT (3.287478 44.554172)
3.288004,48.172688,3,89,POINT (3.288004 48.172688)
3.2886,46.30993,2,03,POINT (3.2886 46.30993)
3.28882,48.177,2,89,POINT (3.28882 48.177)
3.289021211114509,49.866426115101135,11,02,POINT (3.289021211114509 49.866426115101135)
3.2890823,47.9744138,2,89,POINT (3.2890823 47.9744138)
3.289959,48.509865,2,77,POINT (3.289959 48.509865)
3.290201,48.177654,4,89,POINT (3.290201 48.177654)
3.2902348,45.5323749,5,63,POINT (3.2902348 45.5323749)
3.29046029,48.1983793,2,89,POINT (3.29046029 48.1983793)
3.29063,48.1747,4,89,POINT (3.29063 48.1747)
3.291223,47.732209,4,89,POINT (3.291223 47.732209)
3.29217,46.3067,2,03,POINT (3.29217 46.3067)
3.29266,45.511079,2,63,POINT (3.29266 45.511079)
3.29269167,43.2474833,2,34,POINT (3.29269167 43.2474833)
3.292955,44.552034,2,48,POINT (3.292955 44.552034)
3.2934,48.08561,2,89,POINT (3.2934 48.08561)
3.293563,48.482601,2,77,POINT (3.293563 48.482601)
3.29519,49.8596,2,02,POINT (3.29519 49.8596)
3.29522,49.8501,2,02,POINT (3.29522 49.8501)
3.29573,48.875221,2,77,POINT (3.29573 48.875221)
3.29575,49.8397,2,02,POINT (3.29575 49.8397)
3.295757,48.088292,2,89,POINT (3.295757 48.088292)
3.2959096,49.8192019,6,02,POINT (3.2959096 49.8192019)
3.29611944,43.44885,2,34,POINT (3.29611944 43.44885)
3.29667692,43.25221254,2,34,POINT (3.29667692 43.25221254)
3.29679,48.08409,2,89,POINT (3.29679 48.08409)
3.298084,48.552912,2,77,POINT (3.298084 48.552912)
3.29831,49.8406,2,02,POINT (3.29831 49.8406)
3.2985944,50.0327392,2,59,POINT (3.2985944 50.0327392)
3.29915,49.3799,4,02,POINT (3.29915 49.3799)
3.300389,50.36618,2,59,POINT (3.300389 50.36618)
3.30091,49.8338,2,02,POINT (3.30091 49.8338)
3.30203,44.023005,2,12,POINT (3.30203 44.023005)
3.30351457,48.55595014,2,77,POINT (3.30351457 48.55595014)
3.30373,46.602237,4,03,POINT (3.30373 46.602237)
3.30409,49.8426,2,02,POINT (3.30409 49.8426)
3.30527,49.3807,2,02,POINT (3.30527 49.3807)
3.305767,48.782028,2,77,POINT (3.305767 48.782028)
3.30597778,43.3227194,2,34,POINT (3.30597778 43.3227194)
3.3061197,49.829911,7,02,POINT (3.3061197 49.829911)
3.30645,49.3746,2,02,POINT (3.30645 49.3746)
3.3065,49.8348,2,02,POINT (3.3065 49.8348)
3.30749631,48.28968586,2,89,POINT (3.30749631 48.28968586)
3.307799,49.366191,1,02,POINT (3.307799 49.366191)
3.30798148,49.3672118,6,02,POINT (3.30798148 49.3672118)
3.30814,49.9971,2,02,POINT (3.30814 49.9971)
3.30928,46.5868,2,03,POINT (3.30928 46.5868)
3.30931,49.3737,2,02,POINT (3.30931 49.3737)
3.30987141,48.15216003,2,89,POINT (3.30987141 48.15216003)
3.31121,43.86441,1,34,POINT (3.31121 43.86441)
3.31164,49.3814,2,02,POINT (3.31164 49.3814)
3.3118,49.3772,2,02,POINT (3.3118 49.3772)
3.31194,46.1086,2,03,POINT (3.31194 46.1086)
3.314407,48.529079,2,77,POINT (3.314407 48.529079)
3.31505,49.3662,2,02,POINT (3.31505 49.3662)
3.31577,49.3761,2,02,POINT (3.31577 49.3761)
3.31632,49.3645,2,02,POINT (3.31632 49.3645)
3.31649,49.3864,2,02,POINT (3.31649 49.3864)
3.31728,49.3766,2,02,POINT (3.31728 49.3766)
3.3179,49.8363,2,02,POINT (3.3179 49.8363)
3.318183,48.85722,2,77,POINT (3.318183 48.85722)
3.31931,45.40492,2,43,POINT (3.31931 45.40492)
3.31941336,48.04650803,2,89,POINT (3.31941336 48.04650803)
3.3195,49.3919,2,02,POINT (3.3195 49.3919)
3.31996111,43.7326667,2,34,POINT (3.31996111 43.7326667)
3.320415,46.581404,6,03,POINT (3.320415 46.581404)
3.320673,44.300836,2,48,POINT (3.320673 44.300836)
3.32106,49.3749,2,02,POINT (3.32106 49.3749)
3.32106,49.3804,2,02,POINT (3.32106 49.3804)
3.32148,49.3821,2,02,POINT (3.32148 49.3821)
3.32161,49.3776,2,02,POINT (3.32161 49.3776)
3.3223,49.3859,2,02,POINT (3.3223 49.3859)
3.32277,48.9656,2,02,POINT (3.32277 48.9656)
3.3235812,49.84268062,16,02,POINT (3.3235812 49.84268062)
3.32367,49.3738,2,02,POINT (3.32367 49.3738)
3.32408,46.5712,2,03,POINT (3.32408 46.5712)
3.32435,49.3863,2,02,POINT (3.32435 49.3863)
3.32436,49.3836,2,02,POINT (3.32436 49.3836)
3.324744,48.566856,2,77,POINT (3.324744 48.566856)
3.32516,48.24885109,2,89,POINT (3.32516 48.24885109)
3.3259,49.3802,2,02,POINT (3.3259 49.3802)
3.32626,49.3776,2,02,POINT (3.32626 49.3776)
3.3263,49.3816,2,02,POINT (3.3263 49.3816)
3.32638,49.3943,2,02,POINT (3.32638 49.3943)
3.32651,49.3792,2,02,POINT (3.32651 49.3792)
3.32714,49.383,2,02,POINT (3.32714 49.383)
3.3274,46.5668,2,03,POINT (3.3274 46.5668)
3.32809,49.3858,2,02,POINT (3.32809 49.3858)
3.32848,49.3846,2,02,POINT (3.32848 49.3846)
3.32853,49.3747,2,02,POINT (3.32853 49.3747)
3.32884,46.5618,2,03,POINT (3.32884 46.5618)
3.32898,49.4003,2,02,POINT (3.32898 49.4003)
3.3296,46.56562,2,03,POINT (3.3296 46.56562)
3.32963,49.3759,2,02,POINT (3.32963 49.3759)
3.330305,46.590128,5,03,POINT (3.330305 46.590128)
3.33075422,49.37033692,2,02,POINT (3.33075422 49.37033692)
3.3307619,45.4131122,5,63,POINT (3.3307619 45.4131122)
3.330907,48.01435,2,89,POINT (3.330907 48.01435)
3.3318,47.1727,2,58,POINT (3.3318 47.1727)
3.33263,49.3874,2,02,POINT (3.33263 49.3874)
3.332827,44.856672,2,48,POINT (3.332827 44.856672)
3.3335,46.571,2,03,POINT (3.3335 46.571)
3.335,49.3587,2,02,POINT (3.335 49.3587)
3.33517,46.5676,2,03,POINT (3.33517 46.5676)
3.3352679,43.39648446,2,34,POINT (3.3352679 43.39648446)
3.33537,49.3826,2,02,POINT (3.33537 49.3826)
3.33538055,43.39642599,2,34,POINT (3.33538055 43.39642599)
3.33628,49.3705,2,02,POINT (3.33628 49.3705)
3.3363148,45.5265496,5,63,POINT (3.3363148 45.5265496)
3.33663,49.3886,2,02,POINT (3.33663 49.3886)
3.336888,47.707024,4,89,POINT (3.336888 47.707024)
3.337082,45.920539,3,63,POINT (3.337082 45.920539)
3.337247,50.364788,2,59,POINT (3.337247 50.364788)
3.3381749,43.3041665,2,34,POINT (3.3381749 43.3041665)
3.338388,45.724561,3,63,POINT (3.338388 45.724561)
3.3389,46.5633,2,03,POINT (3.3389 46.5633)
3.3392135708282433,45.72855122129419,1,63,POINT (3.3392135708282433 45.72855122129419)
3.3393309,44.73389129,1,48,POINT (3.3393309 44.73389129)
3.34141284,48.17470749,2,89,POINT (3.34141284 48.17470749)
3.34237,45.726008,3,63,POINT (3.34237 45.726008)
3.34297901,43.46986402,2,34,POINT (3.34297901 43.46986402)
3.343021,48.861053,2,77,POINT (3.343021 48.861053)
3.343567,48.69384,2,77,POINT (3.343567 48.69384)
3.3436,49.8087,2,02,POINT (3.3436 49.8087)
3.34381,46.54197,2,03,POINT (3.34381 46.54197)
3.344201,43.361123,1,34,POINT (3.344201 43.361123)
3.3460571,47.61749033,2,89,POINT (3.3460571 47.61749033)
3.346252,46.535982,6,03,POINT (3.346252 46.535982)
3.346664,44.465419,2,48,POINT (3.346664 44.465419)
3.347042,43.35903,1,34,POINT (3.347042 43.35903)
3.347581,47.874537,2,89,POINT (3.347581 47.874537)
3.349335,48.483391,2,77,POINT (3.349335 48.483391)
3.35,43.28,2,34,POINT (3.35 43.28)
3.35,43.62,1,34,POINT (3.35 43.62)
3.3504764,47.8748911,2,89,POINT (3.3504764 47.8748911)
3.35106,48.45281,2,77,POINT (3.35106 48.45281)
3.35206,49.661838,2,02,POINT (3.35206 49.661838)
3.352329,46.715193,2,58,POINT (3.352329 46.715193)
3.35249,49.3989,2,02,POINT (3.35249 49.3989)
3.35302339,48.21262288,2,89,POINT (3.35302339 48.21262288)
3.3531,49.2699,1,02,POINT (3.3531 49.2699)
3.353986,44.245107,2,48,POINT (3.353986 44.245107)
3.35406,48.537212,2,77,POINT (3.35406 48.537212)
3.35443,46.5653,2,03,POINT (3.35443 46.5653)
3.355598,49.399806,2,02,POINT (3.355598 49.399806)
3.35926831,47.9125884,2,89,POINT (3.35926831 47.9125884)
3.35956,44.025351,2,12,POINT (3.35956 44.025351)
3.36119436,43.61713931,2,34,POINT (3.36119436 43.61713931)
3.36124,46.5062,2,03,POINT (3.36124 46.5062)
3.362753,46.497639,1,03,POINT (3.362753 46.497639)
3.36337,46.5535,2,03,POINT (3.36337 46.5535)
3.36393889,43.4180611,2,34,POINT (3.36393889 43.4180611)
3.3659397,43.3950303,2,34,POINT (3.3659397 43.3950303)
3.36633,46.4392,2,03,POINT (3.36633 46.4392)
3.36701111,43.5091667,2,34,POINT (3.36701111 43.5091667)
3.36727,48.9898,2,02,POINT (3.36727 48.9898)
3.36811,49.2043,2,02,POINT (3.36811 49.2043)
3.36856,49.6619,2,02,POINT (3.36856 49.6619)
3.369568,48.531188,2,77,POINT (3.369568 48.531188)
3.3698728,45.55,5,63,POINT (3.3698728 45.55)
3.37441847,45.31480139,8,43,POINT (3.37441847 45.31480139)
3.3753439,47.6836009,2,89,POINT (3.3753439 47.6836009)
3.376131,48.455891,2,77,POINT (3.376131 48.455891)
3.3785739,45.828258,3,63,POINT (3.3785739 45.828258)
3.38132,49.5948,2,02,POINT (3.38132 49.5948)
3.38137544,45.29758934,2,43,POINT (3.38137544 45.29758934)
3.38222,44.779166,2,48,POINT (3.38222 44.779166)
3.384524,44.130073,2,30,POINT (3.384524 44.130073)
3.3858,47.3551,2,58,POINT (3.3858 47.3551)
3.386839,45.294012,2,43,POINT (3.386839 45.294012)
3.387615,45.291636,2,43,POINT (3.387615 45.291636)
3.38869,49.0494,2,02,POINT (3.38869 49.0494)
3.3900578,49.0368902,1,02,POINT (3.3900578 49.0368902)
3.390343,50.325851,8,59,POINT (3.390343 50.325851)
3.39134625,49.03762432,7,02,POINT (3.39134625 49.03762432)
3.39139,49.0662,2,02,POINT (3.39139 49.0662)
3.39148,49.0662,2,02,POINT (3.39148 49.0662)
3.39162,48.41394,2,77,POINT (3.39162 48.41394)
3.39190104,46.1562878,6,03,POINT (3.39190104 46.1562878)
3.393,46.9987,2,58,POINT (3.393 46.9987)
3.394425,49.037849,4,02,POINT (3.394425 49.037849)
3.39553,49.3902,2,02,POINT (3.39553 49.3902)
3.396184,46.127122,2,03,POINT (3.396184 46.127122)
3.39692652,48.29543923,2,89,POINT (3.39692652 48.29543923)
3.401355,46.125734,1,03,POINT (3.401355 46.125734)
3.4019962,49.0376111,2,02,POINT (3.4019962 49.0376111)
3.40415,46.3128,2,03,POINT (3.40415 46.3128)
3.40602,46.1215,2,03,POINT (3.40602 46.1215)
3.406241,48.649963,2,77,POINT (3.406241 48.649963)
3.406246,45.850306,6,63,POINT (3.406246 45.850306)
3.407609123225763,43.41959147913006,1,34,POINT (3.407609123225763 43.41959147913006)
3.40779,49.0367,4,02,POINT (3.40779 49.0367)
3.408807,49.025824,1,02,POINT (3.408807 49.025824)
3.4088906,49.0256943,1,02,POINT (3.4088906 49.0256943)
3.40917,46.1171,2,03,POINT (3.40917 46.1171)
3.409875,43.460428,2,34,POINT (3.409875 43.460428)
3.40988333,43.4601861,2,34,POINT (3.40988333 43.4601861)
3.412583,50.132965,2,59,POINT (3.412583 50.132965)
3.413609,46.143423,6,03,POINT (3.413609 46.143423)
3.414086,43.449176,1,34,POINT (3.414086 43.449176)
3.41496706,47.75529535,2,89,POINT (3.41496706 47.75529535)
3.4151938,43.4503553,2,34,POINT (3.4151938 43.4503553)
3.4152610301971436,43.452999114990234,2,34,POINT (3.4152610301971436 43.452999114990234)
3.41583,49.9463,2,02,POINT (3.41583 49.9463)
3.41621,46.1332,2,03,POINT (3.41621 46.1332)
3.41637,46.12908,2,03,POINT (3.41637 46.12908)
3.41720939,47.66138612,2,89,POINT (3.41720939 47.66138612)
3.41763318,47.80005966,2,89,POINT (3.41763318 47.80005966)
3.418515,43.298097,6,34,POINT (3.418515 43.298097)
3.41922,46.1225,2,03,POINT (3.41922 46.1225)
3.4198563,47.5473062,2,89,POINT (3.4198563 47.5473062)
3.421048,43.386796,2,34,POINT (3.421048 43.386796)
3.42147222,43.4563556,2,34,POINT (3.42147222 43.4563556)
3.42184,46.1217,2,03,POINT (3.42184 46.1217)
3.424472,50.130275,2,59,POINT (3.424472 50.130275)
3.42452222,43.4617167,2,34,POINT (3.42452222 43.4617167)
3.425018,43.357625,2,34,POINT (3.425018 43.357625)
3.42649,46.1252,2,03,POINT (3.42649 46.1252)
3.426512,46.130601,2,03,POINT (3.426512 46.130601)
3.42688814,48.16737167,2,89,POINT (3.42688814 48.16737167)
3.427434,48.851772,2,77,POINT (3.427434 48.851772)
3.427514,46.131177,2,03,POINT (3.427514 46.131177)
3.42826847,50.12985016,8,59,POINT (3.42826847 50.12985016)
3.428497,43.373679,2,34,POINT (3.428497 43.373679)
3.42901,46.12431,2,03,POINT (3.42901 46.12431)
3.42969,46.1548,2,03,POINT (3.42969 46.1548)
3.43013,46.1272,2,03,POINT (3.43013 46.1272)
3.430421,44.180702,2,48,POINT (3.430421 44.180702)
3.43088091,50.365493,12,59,POINT (3.43088091 50.365493)
3.43093846,50.36551557,2,59,POINT (3.43093846 50.36551557)
3.431697,44.178949,2,48,POINT (3.431697 44.178949)
3.43213,46.4653,2,03,POINT (3.43213 46.4653)
3.43277992,46.13548599,1,03,POINT (3.43277992 46.13548599)
3.43306962,46.13549714,5,03,POINT (3.43306962 46.13549714)
3.43331,46.2018,2,03,POINT (3.43331 46.2018)
3.43476989,48.5110323,2,10,POINT (3.43476989 48.5110323)
3.4349,46.1247,2,03,POINT (3.4349 46.1247)
3.435231,50.330339,6,59,POINT (3.435231 50.330339)
3.438183,48.694653,2,77,POINT (3.438183 48.694653)
3.4384793,47.99364816,2,89,POINT (3.4384793 47.99364816)
3.4386,46.7627,2,58,POINT (3.4386 46.7627)
3.439203,43.966024,2,30,POINT (3.439203 43.966024)
3.43950231,43.63320379,2,34,POINT (3.43950231 43.63320379)
3.43955,46.1385,2,03,POINT (3.43955 46.1385)
3.43990356,47.95138447,2,89,POINT (3.43990356 47.95138447)
3.44043,49.3845,2,02,POINT (3.44043 49.3845)
3.44305,48.8956,2,02,POINT (3.44305 48.8956)
3.44358433,50.30178494,4,59,POINT (3.44358433 50.30178494)
3.4438,46.0992,2,03,POINT (3.4438 46.0992)
3.445019006729126,46.14066696166992,2,03,POINT (3.445019006729126 46.14066696166992)
3.4508,49.5049,2,02,POINT (3.4508 49.5049)
3.45105,49.4979,2,02,POINT (3.45105 49.4979)
3.4514244,45.4727824,5,63,POINT (3.4514244 45.4727824)
3.45166,49.9863,2,02,POINT (3.45166 49.9863)
3.4516898,47.8688752,2,89,POINT (3.4516898 47.8688752)
3.45238,49.6848,2,02,POINT (3.45238 49.6848)
3.45245219,43.61737466,2,34,POINT (3.45245219 43.61737466)
3.45461,46.1344,2,03,POINT (3.45461 46.1344)
3.4547,46.8386,2,58,POINT (3.4547 46.8386)
3.454771,43.618492,3,34,POINT (3.454771 43.618492)
3.45557,46.1327,2,03,POINT (3.45557 46.1327)
3.45854,49.7964,2,02,POINT (3.45854 49.7964)
3.459646,47.830781,2,89,POINT (3.459646 47.830781)
3.459796,48.54184,2,77,POINT (3.459796 48.54184)
3.462699,50.33746,2,59,POINT (3.462699 50.33746)
3.464834,46.890607,2,58,POINT (3.464834 46.890607)
3.46515,46.0671,2,03,POINT (3.46515 46.0671)
3.4654109477996826,44.52877426147461,2,48,POINT (3.4654109477996826 44.52877426147461)
3.467849,50.340625,17,59,POINT (3.467849 50.340625)
3.469229,50.0351842,2,59,POINT (3.469229 50.0351842)
3.46957587,46.83499718,6,58,POINT (3.46957587 46.83499718)
3.470007,50.339582,17,59,POINT (3.470007 50.339582)
3.47162,49.4336,2,02,POINT (3.47162 49.4336)
3.4726431,50.37769734,4,59,POINT (3.4726431 50.37769734)
3.472917079925537,43.60292434692383,2,34,POINT (3.472917079925537 43.60292434692383)
3.47442,45.959944,3,63,POINT (3.47442 45.959944)
3.47557699,48.19868899,2,89,POINT (3.47557699 48.19868899)
3.475673,50.369053,2,59,POINT (3.475673 50.369053)
3.477506,50.392154,2,59,POINT (3.477506 50.392154)
3.478509,50.381036,5,59,POINT (3.478509 50.381036)
3.4785489,43.313663,2,34,POINT (3.4785489 43.313663)
3.4790376,50.38043065,5,59,POINT (3.4790376 50.38043065)
3.479248,44.63366,2,48,POINT (3.479248 44.63366)
3.48251118,43.31089191,2,34,POINT (3.48251118 43.31089191)
3.482666,46.701629,2,58,POINT (3.482666 46.701629)
3.48299444,43.4804639,2,34,POINT (3.48299444 43.4804639)
3.4837216,47.9640548,2,89,POINT (3.4837216 47.9640548)
3.48571032,47.51872413,2,89,POINT (3.48571032 47.51872413)
3.4868744,48.13241146,2,89,POINT (3.4868744 48.13241146)
3.48756,49.8394,2,02,POINT (3.48756 49.8394)
3.48785,44.86069,2,43,POINT (3.48785 44.86069)
3.4915517,47.9414334,2,89,POINT (3.4915517 47.9414334)
3.492,47.2805,2,58,POINT (3.492 47.2805)
3.4928629398345947,43.30830001831055,2,34,POINT (3.4928629398345947 43.30830001831055)
3.49473889,43.2812278,2,34,POINT (3.49473889 43.2812278)
3.496259,44.47783,2,48,POINT (3.496259 44.47783)
3.497881,44.515628,2,48,POINT (3.497881 44.515628)
3.498121,48.492224,2,10,POINT (3.498121 48.492224)
3.499025,44.519366,2,48,POINT (3.499025 44.519366)
3.4997946,47.61447201,2,89,POINT (3.4997946 47.61447201)
3.500127,48.540725,2,10,POINT (3.500127 48.540725)
3.501478,50.358608,2,59,POINT (3.501478 50.358608)
3.5016092,45.10077504,2,43,POINT (3.5016092 45.10077504)
3.502086,50.36853,2,59,POINT (3.502086 50.36853)
3.502358,48.495221,2,10,POINT (3.502358 48.495221)
3.50281,48.493278,2,10,POINT (3.50281 48.493278)
3.50470833,43.6524889,2,34,POINT (3.50470833 43.6524889)
3.5053573,50.19622564,6,59,POINT (3.5053573 50.19622564)
3.5061168,48.34271681,2,89,POINT (3.5061168 48.34271681)
3.506969,50.38541,2,59,POINT (3.506969 50.38541)
3.508512,45.839022,6,63,POINT (3.508512 45.839022)
3.50966513,47.96374608,2,89,POINT (3.50966513 47.96374608)
3.510402,50.332877,4,59,POINT (3.510402 50.332877)
3.51042778,43.4023556,2,34,POINT (3.51042778 43.4023556)
3.5111747,48.4935616,2,10,POINT (3.5111747 48.4935616)
3.51176,46.2593,2,03,POINT (3.51176 46.2593)
3.51204,50.32003,4,59,POINT (3.51204 50.32003)
3.513144,50.330822,2,59,POINT (3.513144 50.330822)
3.513644,43.651538,4,34,POINT (3.513644 43.651538)
3.51373319,48.0195143,2,89,POINT (3.51373319 48.0195143)
3.5139,47.104,2,58,POINT (3.5139 47.104)
3.514331,50.330838,4,59,POINT (3.514331 50.330838)
3.514682,50.330758,9,59,POINT (3.514682 50.330758)
3.514773,43.902958,2,30,POINT (3.514773 43.902958)
3.515035,50.373531,2,59,POINT (3.515035 50.373531)
3.5150443,47.96251221,2,89,POINT (3.5150443 47.96251221)
3.5152,49.604,2,02,POINT (3.5152 49.604)
3.515296,45.206547,2,43,POINT (3.515296 45.206547)
3.515436,50.339424,3,59,POINT (3.515436 50.339424)
3.51623,49.4105,2,02,POINT (3.51623 49.4105)
3.51691828,45.84284844,1,63,POINT (3.51691828 45.84284844)
3.517278,50.334745,11,59,POINT (3.517278 50.334745)
3.517346,50.362522,2,59,POINT (3.517346 50.362522)
3.51801944,43.2856083,2,34,POINT (3.51801944 43.2856083)
3.51856389,43.8453028,2,34,POINT (3.51856389 43.8453028)
3.51934722,43.5296611,2,34,POINT (3.51934722 43.5296611)
3.519401,43.28532,1,30,POINT (3.519401 43.28532)
3.520827,50.373344,2,59,POINT (3.520827 50.373344)
3.521339,45.845524,6,63,POINT (3.521339 45.845524)
3.5215,47.4588,2,58,POINT (3.5215 47.4588)
3.52155,49.0611,2,02,POINT (3.52155 49.0611)
3.5216555,50.3499256,3,59,POINT (3.5216555 50.3499256)
3.521671,47.458741,2,58,POINT (3.521671 47.458741)
3.522642,50.35276,4,59,POINT (3.522642 50.35276)
3.52307,50.360413,4,59,POINT (3.52307 50.360413)
3.523745,45.845514,3,63,POINT (3.523745 45.845514)
3.52538,50.3577,7,59,POINT (3.52538 50.3577)
3.52747222,43.5881806,2,34,POINT (3.52747222 43.5881806)
3.52757787,47.8013507,2,89,POINT (3.52757787 47.8013507)
3.52842377,44.50620136,1,48,POINT (3.52842377 44.50620136)
3.528473,50.363956,4,59,POINT (3.528473 50.363956)
3.528754,50.357304,4,59,POINT (3.528754 50.357304)
3.529003,45.847791,2,63,POINT (3.529003 45.847791)
3.53030833,43.3537167,2,34,POINT (3.53030833 43.3537167)
3.530727,50.331036,2,59,POINT (3.530727 50.331036)
3.53083577,45.84793054,10,63,POINT (3.53083577 45.84793054)
3.531626,50.368902,2,59,POINT (3.531626 50.368902)
3.53182,49.3415,2,02,POINT (3.53182 49.3415)
3.53460235,47.80873781,2,89,POINT (3.53460235 47.80873781)
3.535577,50.397723,2,59,POINT (3.535577 50.397723)
3.535703,45.755722,3,63,POINT (3.535703 45.755722)
3.535965,50.347294,2,59,POINT (3.535965 50.347294)
3.53655714,45.84920245,8,63,POINT (3.53655714 45.84920245)
3.53779346,47.74316892,2,89,POINT (3.53779346 47.74316892)
3.537903,49.125699,4,02,POINT (3.537903 49.125699)
3.538076,49.12686,4,02,POINT (3.538076 49.12686)
3.540683,50.351036,6,59,POINT (3.540683 50.351036)
3.54074,45.15616,2,43,POINT (3.54074 45.15616)
3.54107,49.3652,2,02,POINT (3.54107 49.3652)
3.541723,43.65131,2,34,POINT (3.541723 43.65131)
3.54242295,47.52556183,2,89,POINT (3.54242295 47.52556183)
3.5425889,43.6508417,2,34,POINT (3.5425889 43.6508417)
3.544137,50.349934,2,59,POINT (3.544137 50.349934)
3.5448194,43.6517306,2,34,POINT (3.5448194 43.6517306)
3.545935,44.091868,2,30,POINT (3.545935 44.091868)
3.5464023,45.8552796,3,63,POINT (3.5464023 45.8552796)
3.54673333,43.3183722,2,34,POINT (3.54673333 43.3183722)
3.54678611,43.649675,2,34,POINT (3.54678611 43.649675)
3.5475098,45.8570762,3,63,POINT (3.5475098 45.8570762)
3.5484267,48.2864598,2,89,POINT (3.5484267 48.2864598)
3.548454,44.536126,2,48,POINT (3.548454 44.536126)
3.548711,50.389708,3,59,POINT (3.548711 50.389708)
3.549119,44.959245,2,43,POINT (3.549119 44.959245)
3.55099,46.6098,2,03,POINT (3.55099 46.6098)
3.551396,50.368744,2,59,POINT (3.551396 50.368744)
3.5518,47.849439,8,89,POINT (3.5518 47.849439)
3.55191,49.4706,2,02,POINT (3.55191 49.4706)
3.55273,50.383801,5,59,POINT (3.55273 50.383801)
3.55363,47.8043,2,89,POINT (3.55363 47.8043)
3.554266,50.375469,4,59,POINT (3.554266 50.375469)
3.554402,48.243165,12,89,POINT (3.554402 48.243165)
3.55471435,43.6980455,2,34,POINT (3.55471435 43.6980455)
3.555456,50.409618,2,59,POINT (3.555456 50.409618)
3.555524,48.247318,14,89,POINT (3.555524 48.247318)
3.5574433,48.2339607,2,89,POINT (3.5574433 48.2339607)
3.55776,49.4898,2,02,POINT (3.55776 49.4898)
3.557904,48.589523,2,10,POINT (3.557904 48.589523)
3.558056,50.101286,2,59,POINT (3.558056 50.101286)
3.558648,50.413734,2,59,POINT (3.558648 50.413734)
3.5603,50.3437,5,59,POINT (3.5603 50.3437)
3.56187165,47.89936488,2,89,POINT (3.56187165 47.89936488)
3.562731802998726,43.485743901157626,1,34,POINT (3.562731802998726 43.485743901157626)
3.562826,47.811747,4,89,POINT (3.562826 47.811747)
3.564,47.0266,2,58,POINT (3.564 47.0266)
3.56509,47.7927,2,89,POINT (3.56509 47.7927)
3.56561,47.8026,2,89,POINT (3.56561 47.8026)
3.569098,50.459484,2,59,POINT (3.569098 50.459484)
3.57231282,47.95238238,2,89,POINT (3.57231282 47.95238238)
3.572737,47.812232,6,89,POINT (3.572737 47.812232)
3.57466,47.7974,2,89,POINT (3.57466 47.7974)
3.5755278,47.98425,2,89,POINT (3.5755278 47.98425)
3.57738,47.7986,2,89,POINT (3.57738 47.7986)
3.577552,48.550965,2,10,POINT (3.577552 48.550965)
3.578243,50.336136,2,59,POINT (3.578243 50.336136)
3.579415,50.432755,2,59,POINT (3.579415 50.432755)
3.57964262,47.85128056,2,89,POINT (3.57964262 47.85128056)
3.58004253,47.79731994,9,89,POINT (3.58004253 47.79731994)
3.5804025,47.8479239,2,89,POINT (3.5804025 47.8479239)
3.585143,43.687408,2,34,POINT (3.585143 43.687408)
3.587466,43.973546,2,30,POINT (3.587466 43.973546)
3.590116,50.454327,2,59,POINT (3.590116 50.454327)
3.59036073,47.67741993,2,89,POINT (3.59036073 47.67741993)
3.59073,50.4522,6,59,POINT (3.59073 50.4522)
3.591196,50.44939,2,59,POINT (3.591196 50.44939)
3.59224,46.3816,2,03,POINT (3.59224 46.3816)
3.5924,47.3673,2,58,POINT (3.5924 47.3673)
3.594453,50.447418,2,59,POINT (3.594453 50.447418)
3.5945,49.5764,2,02,POINT (3.5945 49.5764)
3.596237,44.326551,2,48,POINT (3.596237 44.326551)
3.59796211,48.09110535,2,89,POINT (3.59796211 48.09110535)
3.59902024,47.73803183,2,89,POINT (3.59902024 47.73803183)
3.600033,50.385185,4,59,POINT (3.600033 50.385185)
3.60221944,43.5001917,2,34,POINT (3.60221944 43.5001917)
3.60305,49.5577,2,02,POINT (3.60305 49.5577)
3.60487514,43.42278368,2,34,POINT (3.60487514 43.42278368)
3.6059,45.8691923,3,63,POINT (3.6059 45.8691923)
3.606621,43.993221,2,30,POINT (3.606621 43.993221)
3.60696477,48.2349464,2,10,POINT (3.60696477 48.2349464)
3.60794395,47.76733422,2,89,POINT (3.60794395 47.76733422)
3.60805,43.990373,2,30,POINT (3.60805 43.990373)
3.60844167,43.4281167,2,34,POINT (3.60844167 43.4281167)
3.60896065,43.42914778,2,34,POINT (3.60896065 43.42914778)
3.60951036,47.92888636,2,89,POINT (3.60951036 47.92888636)
3.610191,49.563637,6,02,POINT (3.610191 49.563637)
3.6109,49.5612,2,02,POINT (3.6109 49.5612)
3.611208,48.451171,2,10,POINT (3.611208 48.451171)
3.61178,46.2463,2,03,POINT (3.61178 46.2463)
3.613595,49.548811,11,02,POINT (3.613595 49.548811)
